t_sec,x,y,z,solve_ms,n_zero_weights
43.350,4.0413,2.0486,-0.0022,4.618,0
43.447,4.0405,2.0492,-0.0042,4.966,0
43.548,4.0573,2.0334,-0.0250,5.306,0
43.646,4.0185,2.0415,0.0040,3.488,0
43.745,4.0466,2.0245,-0.0069,3.343,0
43.849,4.0510,2.0346,0.0010,6.800,0
43.944,4.0681,2.0717,-0.0256,2.634,0
44.047,4.0614,2.0780,-0.0259,3.723,0
44.149,4.0947,2.0507,-0.0041,6.213,0
44.250,4.0725,2.0422,-0.0252,7.588,0
44.345,4.0844,2.0934,-0.0262,2.340,0
44.449,4.0412,2.0564,-0.0092,4.229,0
44.547,4.0320,2.0727,-0.0394,3.274,0
44.659,4.0216,2.0446,-0.0208,10.281,0
44.750,4.0112,2.0697,-0.0140,7.705,0
44.846,4.0219,2.0503,-0.0122,4.358,0
44.945,3.9938,2.0612,0.0012,2.940,0
45.048,4.0217,2.0963,0.0100,5.611,0
45.146,4.0201,2.0874,-0.0183,3.625,0
45.244,4.0501,2.0837,0.0111,2.139,0
45.347,4.0651,2.0390,0.0054,3.530,0
45.447,4.1029,2.0619,0.0065,2.848,0
45.545,4.1369,2.0894,-0.0151,3.135,0
45.646,4.0923,2.0373,-0.0106,2.570,0
45.745,4.0986,2.0500,0.0008,3.532,0
45.847,4.0778,2.0613,-0.0117,3.449,0
45.950,4.0747,2.0472,-0.0156,4.308,0
46.048,4.0506,2.0235,-0.0290,4.386,0
46.146,4.0444,2.0287,-0.0166,3.073,0
46.246,4.0386,2.0223,-0.0217,3.134,0
46.347,4.0541,2.0650,0.0026,2.229,0
46.451,4.0761,2.0774,-0.0214,6.838,0
46.547,4.0921,2.0613,-0.0213,3.407,0
46.644,4.1030,2.1004,-0.0056,2.192,0
46.746,4.0663,2.0930,-0.0141,3.987,0
46.847,4.1058,2.0862,0.0058,3.752,0
46.946,4.1010,2.0591,-0.0249,3.388,0
47.045,4.0982,2.0554,-0.0032,2.969,0
47.149,4.0604,2.0391,-0.0128,4.145,0
47.248,4.1050,2.0463,-0.0357,5.813,0
47.346,4.1021,2.0687,-0.0154,3.413,0
47.449,4.0815,2.0725,-0.0134,5.191,0
47.547,4.0538,2.0401,-0.0419,3.758,0
47.650,4.1005,2.0393,-0.0283,4.438,0
47.746,4.0655,2.0489,-0.0367,3.391,0
47.846,4.0825,2.0393,-0.0053,4.078,0
47.947,4.1009,2.0460,-0.0188,4.746,0
48.045,4.1062,2.0406,0.0027,3.309,0
48.146,4.1166,2.0440,0.0116,4.048,0
48.247,4.0899,2.0471,0.0017,3.018,0
48.350,4.1068,2.0455,-0.0253,7.428,0
48.445,4.0950,2.0675,-0.0184,2.846,0
48.549,4.1011,2.0752,-0.0190,6.818,0
48.644,4.0971,2.0574,-0.0017,2.447,0
48.750,4.1185,2.0570,-0.0069,6.442,0
48.850,4.0822,2.0350,0.0119,4.268,0
48.947,4.1036,2.0422,-0.0091,3.965,0
49.047,4.1317,2.0392,-0.0286,5.400,0
49.147,4.1413,2.0401,-0.0147,3.823,0
49.247,4.1380,2.0608,-0.0054,4.648,0
49.346,4.1148,2.0563,-0.0139,2.896,0
49.449,4.1275,2.0437,0.0217,5.394,0
49.546,4.0801,2.0582,-0.0073,3.055,0
49.649,4.1023,2.0602,0.0115,5.300,0
49.749,4.1222,2.0700,0.0165,4.120,0
49.850,4.1400,2.0872,0.0023,3.987,0
49.947,4.1281,2.1162,-0.0012,3.723,0
50.046,4.1321,2.0801,-0.0023,3.576,0
50.150,4.1393,2.1210,0.0049,4.458,0
50.248,4.1264,2.1014,0.0255,3.658,0
50.345,4.1432,2.1112,0.0218,3.227,0
50.447,4.0708,2.0807,0.0149,4.507,0
50.544,4.0938,2.0680,0.0206,2.498,0
50.646,4.0721,2.0607,0.0068,3.868,0
50.745,4.0711,2.0832,-0.0063,2.880,0
50.853,4.1084,2.0642,0.0033,3.873,0
50.948,4.0634,2.0676,0.0111,3.042,0
51.047,4.0734,2.0596,-0.0417,3.818,0
51.150,4.0426,2.0370,-0.0199,5.588,0
51.249,4.0700,2.0381,-0.0179,6.314,0
51.348,4.0603,2.0884,-0.0208,4.175,0
51.447,4.1000,2.0606,-0.0146,4.294,0
51.545,4.1021,2.0869,-0.0191,3.025,0
51.645,4.1110,2.0865,-0.0003,2.740,0
51.746,4.0537,2.0511,-0.0107,2.344,0
51.846,4.0889,2.0720,-0.0036,3.700,0
51.955,4.1006,2.0814,-0.0008,12.193,0
52.048,4.0504,2.0622,0.0173,5.602,0
52.156,4.0728,2.0924,0.0067,13.759,0
52.247,4.1054,2.0827,0.0056,5.178,0
52.347,4.0894,2.1039,0.0177,4.473,0
52.446,4.0840,2.0909,0.0081,4.184,0
52.545,4.0759,2.0850,0.0291,3.531,0
52.645,4.0488,2.0811,0.0228,3.080,0
52.747,4.0863,2.0899,0.0075,4.549,0
52.846,4.1132,2.0801,0.0065,3.850,0
52.946,4.0807,2.0852,-0.0182,2.698,0
53.045,4.1023,2.0836,-0.0061,2.984,0
53.144,4.1059,2.0621,0.0079,2.000,0
53.248,4.1071,2.0966,-0.0106,4.205,0
53.346,4.0903,2.0929,0.0247,3.865,0
53.445,4.0599,2.0784,0.0133,2.892,0
53.548,4.0727,2.0661,0.0074,4.075,0
53.647,4.0599,2.0517,0.0178,3.226,0
53.746,4.0453,2.0794,-0.0113,3.632,0
53.848,4.0406,2.0788,0.0165,4.494,0
53.947,4.0483,2.1046,0.0078,4.134,0
54.049,4.0522,2.1410,0.0364,3.080,0
54.149,4.0548,2.1096,0.0364,4.202,0
54.246,4.0546,2.1056,0.0050,3.953,0
54.347,4.0605,2.0807,0.0160,3.077,0
54.449,4.0488,2.0989,0.0063,3.020,0
54.546,4.0780,2.1034,0.0172,3.475,0
54.646,4.0758,2.0882,0.0211,3.412,0
54.749,4.0641,2.0953,-0.0204,4.337,0
54.848,4.0924,2.1447,-0.0017,6.081,0
54.948,4.1219,2.1364,0.0204,4.964,0
55.052,4.1086,2.1130,0.0225,3.998,0
55.146,4.1422,2.1121,-0.0134,4.096,0
55.248,4.1540,2.1100,-0.0113,4.456,0
55.346,4.1012,2.0760,-0.0128,3.082,0
55.449,4.1347,2.1147,0.0183,3.477,0
55.548,4.1269,2.1054,0.0105,3.733,0
55.646,4.1163,2.0769,0.0242,2.510,0
55.749,4.1045,2.0894,0.0217,6.037,0
55.849,4.1126,2.0911,0.0413,4.196,0
55.944,4.1333,2.0932,0.0119,2.567,0
56.049,4.1338,2.1028,0.0169,4.609,0
56.153,4.1338,2.1253,0.0162,8.878,0
56.249,4.1218,2.1087,-0.0236,5.978,0
56.349,4.0873,2.1091,-0.0009,4.667,0
56.445,4.0799,2.1108,-0.0032,3.641,0
56.546,4.1177,2.1154,0.0026,2.873,0
56.647,4.1013,2.1011,0.0039,5.036,0
56.747,4.0897,2.1381,-0.0083,4.551,0
56.847,4.1057,2.1212,0.0021,3.211,0
56.946,4.1271,2.1439,0.0293,3.941,0
57.046,4.1318,2.1385,0.0205,3.768,0
57.147,4.0845,2.1337,0.0444,4.468,0
57.245,4.1089,2.1625,0.0409,3.636,0
57.347,4.1217,2.1106,0.0081,4.628,0
57.445,4.1274,2.1563,0.0215,2.620,0
57.545,4.1307,2.1393,0.0265,2.572,0
57.646,4.0995,2.1424,0.0200,3.045,0
57.746,4.1304,2.1295,0.0314,3.569,0
57.846,4.1374,2.1113,-0.0062,3.423,0
57.946,4.1138,2.1100,0.0290,4.040,0
60.527,4.0756,2.0968,0.0312,2.863,0
60.628,4.1219,2.1362,0.0176,4.538,0
60.728,4.1229,2.1246,0.0434,3.515,0
60.827,4.1172,2.0998,0.0281,3.699,0
60.926,4.1431,2.1262,0.0127,3.002,0
61.026,4.1523,2.1078,0.0324,2.907,0
61.128,4.1187,2.1209,0.0198,3.738,0
61.234,4.1414,2.1170,0.0107,7.006,0
61.329,4.1464,2.1450,0.0036,2.869,0
61.427,4.1734,2.1624,0.0097,2.911,0
61.531,4.1521,2.1749,0.0074,8.283,0
61.629,4.1906,2.1333,-0.0015,3.645,0
61.727,4.1614,2.1312,-0.0239,3.509,0
61.830,4.1172,2.1217,0.0082,4.248,0
61.926,4.1285,2.1595,0.0126,3.013,0
