t_sec,x,y,z,solve_ms,n_zero_weights
32.805,0.0681,-0.0827,-0.1608,3.933,0
32.907,0.0237,-0.1224,-0.1443,3.647,0
33.003,0.0402,-0.1026,-0.1367,2.325,0
33.105,0.0705,-0.1299,-0.1466,3.111,0
33.204,0.1104,-0.1266,-0.1273,2.799,0
33.304,0.0943,-0.1193,-0.0900,3.282,0
33.403,0.1008,-0.1163,-0.1006,2.287,0
33.504,0.1118,-0.1328,-0.1266,3.064,0
33.604,0.0969,-0.1286,-0.1316,3.330,0
33.703,0.0900,-0.1137,-0.1688,2.432,0
33.804,0.1289,-0.1079,-0.1439,2.632,0
33.904,0.0886,-0.1146,-0.1291,3.113,0
34.004,0.1160,-0.1306,-0.1130,3.505,0
34.106,0.1058,-0.1442,-0.1380,3.304,0
34.204,0.0710,-0.1476,-0.1199,3.448,0
34.305,0.1198,-0.1415,-0.1297,3.402,0
34.404,0.0985,-0.1485,-0.1460,2.971,0
34.503,0.1326,-0.1412,-0.1561,2.449,0
34.604,0.1339,-0.1349,-0.1449,3.141,0
34.705,0.1150,-0.1378,-0.1208,3.332,0
34.805,0.1090,-0.1539,-0.1423,3.780,0
34.905,0.1120,-0.1747,-0.1058,3.836,0
35.005,0.1286,-0.1642,-0.1136,4.142,0
35.106,0.1623,-0.1498,-0.1122,2.719,0
35.203,0.1372,-0.1714,-0.1012,2.526,0
35.307,0.1544,-0.1746,-0.1547,6.002,0
35.408,0.1380,-0.1465,-0.1586,3.842,0
35.506,0.1199,-0.1202,-0.1605,4.426,0
35.607,0.1104,-0.1313,-0.1429,3.828,0
35.704,0.0819,-0.1390,-0.1672,3.050,0
35.805,0.1041,-0.1670,-0.1724,2.992,0
35.905,0.0993,-0.1460,-0.1483,3.371,0
36.003,0.0978,-0.1522,-0.1532,2.556,0
36.103,0.1135,-0.1426,-0.1700,2.326,0
36.205,0.1181,-0.1537,-0.1368,3.971,0
36.304,0.1221,-0.1350,-0.1562,3.100,0
36.405,0.1146,-0.1559,-0.1525,3.694,0
36.503,0.0849,-0.1163,-0.1623,2.259,0
36.603,0.0895,-0.1182,-0.1269,2.430,0
36.705,0.0954,-0.1067,-0.1192,3.124,0
36.803,0.1146,-0.0987,-0.1374,2.153,0
36.907,0.1381,-0.0875,-0.1370,3.762,0
37.006,0.1499,-0.0693,-0.1456,5.238,0
37.103,0.1356,-0.0972,-0.1608,2.402,0
37.203,0.1592,-0.1005,-0.1470,2.008,0
37.303,0.1525,-0.0906,-0.1247,2.231,0
37.405,0.1480,-0.0881,-0.0925,3.541,0
37.505,0.1277,-0.1073,-0.1028,4.081,0
37.606,0.1444,-0.0828,-0.1035,4.588,0
37.704,0.2085,-0.0536,-0.1065,3.004,0
37.805,0.2351,-0.0503,-0.0888,3.325,0
37.904,0.2469,-0.0436,-0.1089,3.007,0
38.003,0.2697,0.0020,-0.1037,2.144,0
38.106,0.2186,-0.0473,-0.1160,3.694,0
38.203,0.2302,-0.0532,-0.1040,2.528,0
38.304,0.1739,-0.0685,-0.1214,3.040,0
38.405,0.2059,-0.0714,-0.1253,4.337,0
38.507,0.2155,-0.0848,-0.1326,3.707,0
38.605,0.2295,-0.0615,-0.1292,2.301,0
38.705,0.2236,-0.0651,-0.1384,3.952,0
38.803,0.2137,-0.0845,-0.1480,2.189,0
38.904,0.1794,-0.0804,-0.1645,2.842,0
39.004,0.1706,-0.1033,-0.1621,3.220,0
39.104,0.1941,-0.1279,-0.1512,3.158,0
39.205,0.1827,-0.1163,-0.1670,4.331,0
39.303,0.1937,-0.1084,-0.1366,2.430,0
39.405,0.2301,-0.1167,-0.1442,3.993,0
39.505,0.2059,-0.1279,-0.1436,3.298,0
39.605,0.2685,-0.1082,-0.1565,4.328,0
39.703,0.2739,-0.0971,-0.1409,2.318,0
39.814,0.2537,-0.1064,-0.1679,3.311,0
39.906,0.2223,-0.1326,-0.1572,4.042,0
40.003,0.2384,-0.1333,-0.1382,2.524,0
40.104,0.2163,-0.1167,-0.1521,3.237,0
40.203,0.2317,-0.1374,-0.1243,2.293,0
40.306,0.2806,-0.1038,-0.1400,4.297,0
40.405,0.2528,-0.1385,-0.1257,3.613,0
40.503,0.2682,-0.1144,-0.1483,2.479,0
40.604,0.2575,-0.1486,-0.1400,3.039,0
40.704,0.3075,-0.1603,-0.1486,2.944,0
