t_sec,x,y,z,solve_ms,n_zero_weights
38.295,2.3073,-0.0837,0.1018,2.859,0
38.396,2.3355,-0.0595,0.1103,4.051,0
38.496,2.3646,-0.0435,0.1190,3.958,0
38.595,2.3302,-0.1098,0.1229,2.714,0
38.695,2.3382,-0.0751,0.1240,2.721,0
38.798,2.3099,-0.1060,0.1136,4.024,0
38.895,2.3206,-0.1119,0.1092,3.117,0
38.997,2.3816,-0.0920,0.1009,4.483,0
39.100,2.3506,-0.0740,0.0924,6.678,0
39.195,2.3828,-0.0871,0.0801,2.851,0
39.296,2.3637,-0.0858,0.1004,2.957,0
39.398,2.3641,-0.0599,0.0839,5.607,0
39.497,2.3595,-0.0968,0.0704,3.327,0
39.596,2.3708,-0.1005,0.0731,3.608,0
39.697,2.3921,-0.0885,0.0755,4.877,0
39.797,2.4040,-0.1126,0.1016,4.931,0
39.900,2.3702,-0.1048,0.0963,4.942,0
39.994,2.3359,-0.1048,0.0838,2.513,0
40.107,2.3895,-0.1120,0.0787,10.416,0
40.197,2.3762,-0.1159,0.0941,3.261,0
40.296,2.3680,-0.1223,0.1028,2.537,0
40.397,2.3736,-0.1337,0.1042,3.038,0
40.499,2.3761,-0.1360,0.1071,4.532,0
40.595,2.3332,-0.1500,0.1109,2.757,0
40.700,2.3284,-0.1501,0.0899,6.844,0
40.801,2.3146,-0.1376,0.0855,4.537,0
40.903,2.3268,-0.1348,0.0974,9.162,0
40.997,2.3065,-0.1544,0.0990,4.705,0
41.096,2.3284,-0.1439,0.1026,4.162,0
41.195,2.3753,-0.1218,0.0785,2.296,0
41.296,2.3501,-0.1585,0.0703,3.649,0
41.396,2.3505,-0.1490,0.0757,3.863,0
41.497,2.3294,-0.1637,0.0854,4.028,0
41.595,2.2819,-0.1675,0.0753,2.866,0
41.697,2.3143,-0.1643,0.0922,4.349,0
41.796,2.2657,-0.1798,0.0894,4.038,0
41.894,2.2775,-0.1682,0.0717,2.742,0
41.996,2.2998,-0.1797,0.0762,4.232,0
42.096,2.2958,-0.1614,0.0693,3.325,0
42.197,2.2672,-0.1859,0.0875,4.513,0
42.295,2.2944,-0.1665,0.0883,2.915,0
42.397,2.2309,-0.1888,0.0949,5.232,0
42.496,2.2501,-0.1863,0.0903,4.022,0
42.600,2.2475,-0.2011,0.0896,5.789,0
42.698,2.2302,-0.1981,0.0825,5.836,0
42.797,2.2394,-0.2210,0.0863,4.656,0
42.897,2.2530,-0.2284,0.0899,4.842,0
42.998,2.2865,-0.2273,0.0926,4.141,0
43.099,2.2871,-0.2002,0.0949,3.223,0
43.195,2.2773,-0.2052,0.0840,3.024,0
43.296,2.2095,-0.2441,0.0662,4.118,0
43.395,2.1997,-0.2072,0.0705,2.554,0
43.497,2.2013,-0.2194,0.0732,5.015,0
43.597,2.2082,-0.2111,0.0756,4.306,0
43.695,2.2297,-0.2489,0.0466,3.591,0
43.796,2.2352,-0.2076,0.0405,3.918,0
43.897,2.2282,-0.2175,0.0474,4.638,0
43.996,2.2277,-0.1845,0.0542,3.228,0
44.096,2.1790,-0.2262,0.0712,2.697,0
44.197,2.2007,-0.2442,0.0700,2.640,0
44.297,2.1755,-0.2319,0.0576,5.339,0
44.395,2.1718,-0.2038,0.0785,2.324,0
44.500,2.1443,-0.2337,0.0718,5.668,0
44.598,2.1443,-0.2532,0.0676,4.588,0
44.698,2.2045,-0.2216,0.0806,5.764,0
44.800,2.1785,-0.2718,0.0503,6.814,0
44.899,2.1682,-0.2408,0.0665,4.516,0
44.998,2.1397,-0.2505,0.0630,4.231,0
45.098,2.1902,-0.2279,0.0624,4.688,0
45.201,2.2000,-0.2223,0.0615,3.245,0
45.296,2.1439,-0.2503,0.0747,3.423,0
