t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
47.847,attack,0.050,4.0201,0.2010,0.0000,-34.7584,-0.9443,-0.0000,0.0000,-0.0130,34.7708,0.0000,-31.6077,-0.9507,0.0000,4.0000,-0.0130,35.6200,3.1507
47.885,attack,0.050,4.0599,0.2030,0.0000,-34.2479,-0.9482,-0.0000,0.0000,-0.0130,34.2607,0.0000,-31.6077,-0.9507,0.0000,4.0000,-0.0130,35.6200,2.6403
47.925,attack,0.050,3.9315,0.1966,0.0000,-34.2479,-0.9482,-0.0000,0.0000,-0.0130,34.2607,0.0000,-31.8275,-0.9439,0.0000,4.0000,-0.0130,35.8396,2.4204
47.965,attack,0.050,3.9338,0.1967,0.0000,-35.1475,-0.9621,-0.0000,0.0000,-0.0130,35.1603,0.0000,-31.8275,-0.9439,0.0000,4.0000,-0.0130,35.8396,3.3200
48.010,attack,0.050,4.0866,0.2043,0.0000,-35.1475,-0.9621,-0.0000,0.0000,-0.0130,35.1603,0.0000,-31.8952,-0.9549,0.0000,4.0000,-0.0130,35.9076,3.2523
48.046,attack,0.050,4.0133,0.2007,0.0000,-35.1475,-0.9621,-0.0000,0.0000,-0.0130,35.1603,0.0000,-31.8952,-0.9549,0.0000,4.0000,-0.0130,35.9076,3.2523
48.085,attack,0.050,3.9611,0.1981,0.0000,-34.6075,-0.9590,-0.0000,0.0000,-0.0130,34.6204,0.0000,-31.8952,-0.9549,0.0000,4.0000,-0.0130,35.9076,2.7123
48.125,attack,0.050,3.9286,0.1964,0.0000,-34.6075,-0.9590,-0.0000,0.0000,-0.0130,34.6204,0.0000,-32.2017,-0.9690,0.0000,4.0000,-0.0130,36.2143,2.4058
48.168,attack,0.050,4.1470,0.2073,0.0000,-34.6399,-0.9538,-0.0000,0.0000,-0.0130,34.6526,0.0000,-32.2017,-0.9690,0.0000,4.0000,-0.0130,36.2143,2.4383
48.205,attack,0.050,4.0217,0.2011,0.0000,-35.6566,-0.9444,-0.0000,0.0000,-0.0130,35.6688,0.0000,-32.4302,-0.9609,0.0000,4.0000,-0.0130,36.4425,3.2265
48.246,attack,0.050,3.9328,0.1966,0.0000,-35.6566,-0.9444,-0.0000,0.0000,-0.0130,35.6688,0.0000,-32.4302,-0.9609,0.0000,4.0000,-0.0130,36.4425,3.2265
48.285,attack,0.050,4.0581,0.2029,0.0000,-35.1388,-0.9580,-0.0000,0.0000,-0.0130,35.1515,0.0000,-32.4302,-0.9609,0.0000,4.0000,-0.0130,36.4425,2.7085
48.325,attack,0.050,3.9438,0.1972,0.0000,-35.1388,-0.9580,-0.0000,0.0000,-0.0130,35.1515,0.0000,-32.7180,-0.9441,0.0000,4.0000,-0.0130,36.7298,2.4208
48.366,attack,0.050,4.0432,0.2022,0.0000,-35.1292,-0.9522,-0.0000,0.0000,-0.0130,35.1417,0.0000,-32.7180,-0.9441,0.0000,4.0000,-0.0130,36.7298,2.4112
48.405,attack,0.050,3.9369,0.1968,0.0000,-36.1011,-0.9641,-0.0000,0.0000,-0.0130,36.1136,0.0000,-32.8668,-0.9533,0.0000,4.0000,-0.0130,36.8787,3.2343
48.445,attack,0.050,4.0787,0.2039,0.0000,-36.4852,-0.9576,-0.0000,0.0000,-0.0130,36.4974,0.0000,-32.8668,-0.9533,0.0000,4.0000,-0.0130,36.8787,3.6184
48.485,attack,0.050,4.0537,0.2027,0.0000,-35.6062,-0.9604,-0.0000,0.0000,-0.0130,35.6188,0.0000,-32.8668,-0.9533,0.0000,4.0000,-0.0130,36.8787,2.7394
48.525,attack,0.050,3.9640,0.1982,0.0000,-35.6062,-0.9604,-0.0000,0.0000,-0.0130,35.6188,0.0000,-33.2190,-0.9509,0.0000,4.0000,-0.0130,37.2308,2.3872
48.567,attack,0.050,3.9893,0.1995,0.0000,-35.6713,-0.9512,-0.0000,0.0000,-0.0130,35.6836,0.0000,-33.2190,-0.9509,0.0000,4.0000,-0.0130,37.2308,2.4522
48.605,attack,0.050,3.9384,0.1969,0.0000,-36.5721,-0.9394,-0.0000,0.0000,-0.0130,36.5838,0.0000,-32.4085,-0.9674,0.0000,4.0000,-0.0130,36.4210,4.1637
48.646,attack,0.050,4.0065,0.2003,0.0000,-36.5721,-0.9394,-0.0000,0.0000,-0.0130,36.5838,0.0000,-32.4085,-0.9674,0.0000,4.0000,-0.0130,36.4210,4.1637
48.685,attack,0.050,3.9841,0.1992,0.0000,-35.4782,-0.9503,-0.0000,0.0000,-0.0130,35.4906,0.0000,-32.4085,-0.9674,0.0000,4.0000,-0.0130,36.4210,3.0698
48.725,attack,0.050,3.9118,0.1956,0.0000,-35.4782,-0.9503,-0.0000,0.0000,-0.0130,35.4906,0.0000,-33.1425,-0.9610,0.0000,4.0000,-0.0130,37.1546,2.3357
48.768,attack,0.050,4.0433,0.2022,0.0000,-36.5389,-0.9575,-0.0000,0.0000,-0.0130,36.5511,0.0000,-33.1425,-0.9610,0.0000,4.0000,-0.0130,37.1546,3.3964
48.805,attack,0.050,4.0127,0.2006,0.0000,-36.5389,-0.9575,-0.0000,0.0000,-0.0130,36.5511,0.0000,-33.2681,-0.9634,0.0000,4.0000,-0.0130,37.2802,3.2708
48.847,attack,0.050,3.9807,0.1990,0.0000,-35.8368,-0.9556,-0.0000,0.0000,-0.0130,35.8491,0.0000,-33.2681,-0.9634,0.0000,4.0000,-0.0130,37.2802,2.5687
48.885,attack,0.050,4.0194,0.2010,0.0000,-35.9082,-0.9598,-0.0000,0.0000,-0.0130,35.9206,0.0000,-33.2681,-0.9634,0.0000,4.0000,-0.0130,37.2802,2.6401
48.927,attack,0.050,3.9153,0.1958,0.0000,-35.9082,-0.9598,-0.0000,0.0000,-0.0130,35.9206,0.0000,-32.4839,-0.9703,0.0000,4.0000,-0.0130,36.4964,3.4243
48.971,attack,0.050,3.9998,0.2000,0.0000,-35.3206,-0.9506,-0.0000,0.0000,-0.0130,35.3330,0.0000,-32.4839,-0.9703,0.0000,4.0000,-0.0130,36.4964,2.8368
49.005,attack,0.050,4.0127,0.2006,0.0000,-36.2716,-0.9561,-0.0000,0.0000,-0.0130,36.2838,0.0000,-33.1725,-0.9577,0.0000,4.0000,-0.0130,37.1845,3.0991
49.049,attack,0.050,4.0074,0.2004,0.0000,-35.7538,-0.9494,-0.0000,0.0000,-0.0130,35.7660,0.0000,-33.1725,-0.9577,0.0000,4.0000,-0.0130,37.1845,2.5813
49.085,attack,0.050,3.9859,0.1993,0.0000,-35.8012,-0.9510,-0.0000,0.0000,-0.0130,35.8135,0.0000,-33.1725,-0.9577,0.0000,4.0000,-0.0130,37.1845,2.6287
49.125,attack,0.050,4.0535,0.2027,0.0000,-35.8012,-0.9510,-0.0000,0.0000,-0.0130,35.8135,0.0000,-33.3407,-0.9607,0.0000,4.0000,-0.0130,37.3528,2.4605
49.164,attack,0.050,4.0030,0.2002,0.0000,-35.7328,-0.9559,-0.0000,0.0000,-0.0130,35.7453,0.0000,-33.3407,-0.9607,0.0000,4.0000,-0.0130,37.3528,2.3921
49.205,attack,0.050,4.0409,0.2020,0.0000,-36.7140,-0.9570,-0.0000,0.0000,-0.0130,36.7261,0.0000,-33.4638,-0.9583,0.0000,4.0000,-0.0130,37.4757,3.2502
49.246,attack,0.050,3.9132,0.1957,0.0000,-37.0299,-0.9420,-0.0000,0.0000,-0.0130,37.0416,0.0000,-33.4638,-0.9583,0.0000,4.0000,-0.0130,37.4757,3.5662
49.287,attack,0.050,3.9172,0.1959,0.0000,-36.1943,-0.9497,-0.0000,0.0000,-0.0130,36.2064,0.0000,-33.4638,-0.9583,0.0000,4.0000,-0.0130,37.4757,2.7306
49.325,attack,0.050,4.0123,0.2006,0.0000,-36.1943,-0.9497,-0.0000,0.0000,-0.0130,36.2064,0.0000,-33.8082,-0.9547,0.0000,4.0000,-0.0130,37.8199,2.3862
49.364,attack,0.050,4.0639,0.2032,0.0000,-37.1534,-0.9502,-0.0000,0.0000,-0.0130,37.1652,0.0000,-33.8082,-0.9547,0.0000,4.0000,-0.0130,37.8199,3.3452
49.405,attack,0.050,3.9422,0.1971,0.0000,-37.2008,-0.9403,-0.0000,0.0000,-0.0130,37.2124,0.0000,-33.9535,-0.9512,0.0000,4.0000,-0.0130,37.9651,3.2473
49.444,attack,0.050,4.0204,0.2010,0.0000,-37.2008,-0.9403,-0.0000,0.0000,-0.0130,37.2124,0.0000,-33.9535,-0.9512,0.0000,4.0000,-0.0130,37.9651,3.2473
49.486,attack,0.050,3.9337,0.1967,0.0000,-36.5697,-0.9473,-0.0000,0.0000,-0.0130,36.5816,0.0000,-33.9535,-0.9512,0.0000,4.0000,-0.0130,37.9651,2.6162
49.525,attack,0.050,3.9851,0.1993,0.0000,-36.5697,-0.9473,-0.0000,0.0000,-0.0130,36.5816,0.0000,-34.1459,-0.9414,0.0000,4.0000,-0.0130,38.1572,2.4238
49.565,attack,0.050,3.9735,0.1987,0.0000,-36.6321,-0.9331,-0.0000,0.0000,-0.0130,36.6436,0.0000,-34.1459,-0.9414,0.0000,4.0000,-0.0130,38.1572,2.4862
49.605,attack,0.050,3.9961,0.1998,0.0000,-37.5756,-0.9343,-0.0000,0.0000,-0.0130,37.5869,0.0000,-34.3473,-0.9283,0.0000,4.0000,-0.0130,38.3582,3.2283
49.645,attack,0.050,3.9547,0.1977,0.0000,-36.9179,-0.9341,-0.0000,0.0000,-0.0130,36.9294,0.0000,-34.3473,-0.9283,0.0000,4.0000,-0.0130,38.3582,2.5706
49.685,attack,0.050,3.9924,0.1996,0.0000,-36.9504,-0.9609,-0.0000,0.0000,-0.0130,36.9626,0.0000,-34.3473,-0.9283,0.0000,4.0000,-0.0130,38.3582,2.6033
49.725,attack,0.050,4.1363,0.2068,0.0000,-36.9504,-0.9609,-0.0000,0.0000,-0.0130,36.9626,0.0000,-34.5141,-0.9417,0.0000,4.0000,-0.0130,38.5253,2.4364
49.765,attack,0.050,3.9931,0.1997,0.0000,-36.9223,-0.9453,-0.0000,0.0000,-0.0130,36.9341,0.0000,-34.5141,-0.9417,0.0000,4.0000,-0.0130,38.5253,2.4082
49.805,attack,0.050,4.0119,0.2006,0.0000,-37.8773,-0.9557,-0.0000,0.0000,-0.0130,37.8891,0.0000,-34.6731,-0.9451,0.0000,4.0000,-0.0130,38.6843,3.2043
49.844,attack,0.050,4.0140,0.2007,0.0000,-38.2012,-0.9512,-0.0000,0.0000,-0.0130,38.2127,0.0000,-34.6731,-0.9451,0.0000,4.0000,-0.0130,38.6843,3.5281
49.886,attack,0.050,3.9413,0.1971,0.0000,-37.3713,-0.9379,-0.0000,0.0000,-0.0130,37.3827,0.0000,-34.6731,-0.9451,0.0000,4.0000,-0.0130,38.6843,2.6982
49.926,attack,0.050,4.0534,0.2027,0.0000,-37.3713,-0.9379,-0.0000,0.0000,-0.0130,37.3827,0.0000,-34.0185,-0.9346,0.0000,4.0000,-0.0130,38.0297,3.3527
49.965,attack,0.050,3.9418,0.1971,0.0000,-37.0487,-0.9463,-0.0000,0.0000,-0.0130,37.0605,0.0000,-34.0185,-0.9346,0.0000,4.0000,-0.0130,38.0297,3.0302
50.005,attack,0.050,4.0407,0.2020,0.0000,-37.8796,-0.9339,-0.0000,0.0000,-0.0130,37.8908,0.0000,-34.8206,-0.9487,0.0000,4.0000,-0.0130,38.8319,3.0590
50.045,attack,0.050,4.0293,0.2015,0.0000,-37.8796,-0.9339,-0.0000,0.0000,-0.0130,37.8908,0.0000,-34.8206,-0.9487,0.0000,4.0000,-0.0130,38.8319,3.0590
50.085,attack,0.050,3.9978,0.1999,0.0000,-37.4525,-0.9470,-0.0000,0.0000,-0.0130,37.4641,0.0000,-34.8206,-0.9487,0.0000,4.0000,-0.0130,38.8319,2.6319
50.125,attack,0.050,4.0522,0.2026,0.0000,-37.4525,-0.9470,-0.0000,0.0000,-0.0130,37.4641,0.0000,-35.0033,-0.9348,0.0000,4.0000,-0.0130,39.0142,2.4492
50.166,attack,0.050,3.9721,0.1986,0.0000,-37.4306,-0.9440,-0.0000,0.0000,-0.0130,37.4422,0.0000,-35.0033,-0.9348,0.0000,4.0000,-0.0130,39.0142,2.4273
50.207,attack,0.050,3.9412,0.1971,0.0000,-38.3620,-0.9673,-0.0000,0.0000,-0.0130,38.3738,0.0000,-35.2270,-0.9530,0.0000,4.0000,-0.0130,39.2383,3.1350
50.245,attack,0.050,3.9285,0.1964,0.0000,-38.3620,-0.9673,-0.0000,0.0000,-0.0130,38.3738,0.0000,-35.2270,-0.9530,0.0000,4.0000,-0.0130,39.2383,3.1350
50.294,attack,0.050,3.9856,0.1993,0.0000,-37.8667,-0.9526,-0.0000,0.0000,-0.0130,37.8784,0.0000,-35.2270,-0.9530,0.0000,4.0000,-0.0130,39.2383,2.6397
50.325,attack,0.050,4.0357,0.2018,0.0000,-37.8667,-0.9526,-0.0000,0.0000,-0.0130,37.8784,0.0000,-34.4691,-0.9524,0.0000,4.0000,-0.0130,38.4806,3.3976
50.366,attack,0.050,4.0157,0.2008,0.0000,-37.3754,-0.9519,-0.0000,0.0000,-0.0130,37.3872,0.0000,-34.4691,-0.9524,0.0000,4.0000,-0.0130,38.4806,2.9062
50.408,attack,0.050,4.0110,0.2006,0.0000,-38.3104,-0.9666,-0.0000,0.0000,-0.0130,38.3222,0.0000,-35.2454,-0.9606,0.0000,4.0000,-0.0130,39.2568,3.0650
50.447,attack,0.050,4.0763,0.2038,0.0000,-38.8113,-0.9645,-0.0000,0.0000,-0.0130,38.8229,0.0000,-35.2454,-0.9606,0.0000,4.0000,-0.0130,39.2568,3.5659
50.485,attack,0.050,4.0683,0.2034,0.0000,-37.9561,-0.9748,-0.0000,0.0000,-0.0130,37.9683,0.0000,-35.2454,-0.9606,0.0000,4.0000,-0.0130,39.2568,2.7107
50.525,attack,0.050,3.9778,0.1989,0.0000,-37.9561,-0.9748,-0.0000,0.0000,-0.0130,37.9683,0.0000,-35.4947,-0.9812,0.0000,4.0000,-0.0130,39.5065,2.4614
50.565,attack,0.050,3.9525,0.1976,0.0000,-38.8662,-0.9731,-0.0000,0.0000,-0.0130,38.8781,0.0000,-35.4947,-0.9812,0.0000,4.0000,-0.0130,39.5065,3.3715
50.605,attack,0.050,4.0980,0.2049,0.0000,-38.8662,-0.9731,-0.0000,0.0000,-0.0130,38.8781,0.0000,-35.6975,-0.9755,0.0000,4.0000,-0.0130,39.7092,3.1687
50.647,attack,0.050,4.0285,0.2014,0.0000,-39.2338,-0.9683,-0.0000,0.0000,-0.0130,39.2454,0.0000,-35.6975,-0.9755,0.0000,4.0000,-0.0130,39.7092,3.5363
50.685,attack,0.050,3.9749,0.1987,0.0000,-38.4430,-0.9721,-0.0000,0.0000,-0.0130,38.4550,0.0000,-35.6975,-0.9755,0.0000,4.0000,-0.0130,39.7092,2.7455
50.725,attack,0.050,3.9326,0.1966,0.0000,-38.4430,-0.9721,-0.0000,0.0000,-0.0130,38.4550,0.0000,-35.0882,-0.9376,0.0000,4.0000,-0.0130,39.0991,3.3550
50.765,attack,0.050,4.0310,0.2016,0.0000,-37.9940,-0.9583,-0.0000,0.0000,-0.0130,38.0057,0.0000,-35.0882,-0.9376,0.0000,4.0000,-0.0130,39.0991,2.9058
50.808,attack,0.050,4.0221,0.2011,0.0000,-38.9262,-0.9543,-0.0000,0.0000,-0.0130,38.9375,0.0000,-35.8425,-0.9595,0.0000,4.0000,-0.0130,39.8537,3.0837
50.845,attack,0.050,3.9373,0.1969,0.0000,-39.3664,-0.9609,-0.0000,0.0000,-0.0130,39.3778,0.0000,-35.8425,-0.9595,0.0000,4.0000,-0.0130,39.8537,3.5239
50.884,attack,0.050,3.9800,0.1990,0.0000,-38.5570,-0.9568,-0.0000,0.0000,-0.0130,38.5685,0.0000,-35.8425,-0.9595,0.0000,4.0000,-0.0130,39.8537,2.7145
50.925,attack,0.050,3.9962,0.1998,0.0000,-38.5570,-0.9568,-0.0000,0.0000,-0.0130,38.5685,0.0000,-36.1530,-0.9655,0.0000,4.0000,-0.0130,40.1643,2.4039
50.965,attack,0.050,4.0065,0.2003,0.0000,-39.5074,-0.9529,-0.0000,0.0000,-0.0130,39.5186,0.0000,-36.1530,-0.9655,0.0000,4.0000,-0.0130,40.1643,3.3544
51.005,attack,0.050,3.9395,0.1970,0.0000,-39.5074,-0.9529,-0.0000,0.0000,-0.0130,39.5186,0.0000,-36.3305,-0.9601,0.0000,4.0000,-0.0130,40.3417,3.1769
51.045,attack,0.050,3.9832,0.1992,0.0000,-39.8989,-0.9578,-0.0000,0.0000,-0.0130,39.9101,0.0000,-36.3305,-0.9601,0.0000,4.0000,-0.0130,40.3417,3.5683
51.084,attack,0.050,4.0268,0.2013,0.0000,-39.0545,-0.9544,-0.0000,0.0000,-0.0130,39.0658,0.0000,-36.3305,-0.9601,0.0000,4.0000,-0.0130,40.3417,2.7239
51.125,attack,0.050,3.9337,0.1967,0.0000,-39.0545,-0.9544,-0.0000,0.0000,-0.0130,39.0658,0.0000,-35.6270,-0.9515,0.0000,4.0000,-0.0130,39.6381,3.4274
51.165,attack,0.050,4.0713,0.2036,0.0000,-38.5249,-0.9463,-0.0000,0.0000,-0.0130,38.5362,0.0000,-35.6270,-0.9515,0.0000,4.0000,-0.0130,39.6381,2.8979
51.205,attack,0.050,3.8785,0.1939,0.0000,-39.4702,-0.9574,-0.0000,0.0000,-0.0130,39.4815,0.0000,-36.3378,-0.9526,0.0000,4.0000,-0.0130,40.3487,3.1324
51.246,attack,0.050,4.0884,0.2044,0.0000,-39.9120,-0.9497,-0.0000,0.0000,-0.0130,39.9230,0.0000,-36.3378,-0.9526,0.0000,4.0000,-0.0130,40.3487,3.5742
51.289,attack,0.050,4.0169,0.2008,0.0000,-39.1009,-0.9578,-0.0000,0.0000,-0.0130,39.1123,0.0000,-36.3378,-0.9526,0.0000,4.0000,-0.0130,40.3487,2.7631
51.325,attack,0.050,3.9767,0.1988,0.0000,-39.1009,-0.9578,-0.0000,0.0000,-0.0130,39.1123,0.0000,-35.6753,-0.9561,0.0000,4.0000,-0.0130,39.6865,3.4256
51.368,attack,0.050,3.8856,0.1943,0.0000,-38.6279,-0.9683,-0.0000,0.0000,-0.0130,38.6397,0.0000,-35.6753,-0.9561,0.0000,4.0000,-0.0130,39.6865,2.9526
51.408,attack,0.050,4.0290,0.2014,0.0000,-39.4930,-0.9467,-0.0000,0.0000,-0.0130,39.5040,0.0000,-36.3918,-0.9329,0.0000,4.0000,-0.0130,40.4023,3.1012
51.445,attack,0.050,3.9174,0.1959,0.0000,-39.8673,-0.9441,-0.0000,0.0000,-0.0130,39.8782,0.0000,-36.3918,-0.9329,0.0000,4.0000,-0.0130,40.4023,3.4756
51.486,attack,0.050,3.9481,0.1974,0.0000,-39.0245,-0.9490,-0.0000,0.0000,-0.0130,39.0357,0.0000,-36.3918,-0.9329,0.0000,4.0000,-0.0130,40.4023,2.6327
51.525,attack,0.050,3.9781,0.1989,0.0000,-39.0245,-0.9490,-0.0000,0.0000,-0.0130,39.0357,0.0000,-35.6266,-0.9514,0.0000,4.0000,-0.0130,39.6377,3.3979
51.565,attack,0.050,4.0381,0.2019,0.0000,-38.4511,-0.9441,-0.0000,0.0000,-0.0130,38.4624,0.0000,-35.6266,-0.9514,0.0000,4.0000,-0.0130,39.6377,2.8246
51.605,attack,0.050,4.0289,0.2014,0.0000,-39.4122,-0.9475,-0.0000,0.0000,-0.0130,39.4233,0.0000,-36.2865,-0.9346,0.0000,4.0000,-0.0130,40.2970,3.1257
51.645,attack,0.050,3.9781,0.1989,0.0000,-39.7701,-0.9704,-0.0000,0.0000,-0.0130,39.7816,0.0000,-36.2865,-0.9346,0.0000,4.0000,-0.0130,40.2970,3.4837
51.688,attack,0.050,3.9415,0.1971,0.0000,-38.9682,-0.9570,-0.0000,0.0000,-0.0130,38.9796,0.0000,-36.2865,-0.9346,0.0000,4.0000,-0.0130,40.2970,2.6818
51.725,attack,0.050,4.0857,0.2043,0.0000,-38.9682,-0.9570,-0.0000,0.0000,-0.0130,38.9796,0.0000,-35.5736,-0.9618,0.0000,4.0000,-0.0130,39.5850,3.3946
51.765,attack,0.050,4.0493,0.2025,0.0000,-39.3500,-0.9665,-0.0000,0.0000,-0.0130,39.3616,0.0000,-35.5736,-0.9618,0.0000,4.0000,-0.0130,39.5850,3.7764
51.805,attack,0.050,3.9525,0.1976,0.0000,-39.3500,-0.9665,-0.0000,0.0000,-0.0130,39.3616,0.0000,-36.2145,-0.9704,0.0000,4.0000,-0.0130,40.2259,3.1356
51.845,attack,0.050,4.0112,0.2006,0.0000,-39.8088,-0.9724,-0.0000,0.0000,-0.0130,39.8203,0.0000,-36.2145,-0.9704,0.0000,4.0000,-0.0130,40.2259,3.5943
51.885,attack,0.050,3.9690,0.1985,0.0000,-38.9519,-0.9824,-0.0000,0.0000,-0.0130,38.9640,0.0000,-36.2145,-0.9704,0.0000,4.0000,-0.0130,40.2259,2.7375
51.926,attack,0.050,3.9869,0.1993,0.0000,-38.9519,-0.9824,-0.0000,0.0000,-0.0130,38.9640,0.0000,-36.5576,-0.9596,0.0000,4.0000,-0.0130,40.5686,2.3944
51.965,attack,0.050,4.0207,0.2010,0.0000,-38.9777,-0.9797,-0.0000,0.0000,-0.0130,38.9897,0.0000,-36.5576,-0.9596,0.0000,4.0000,-0.0130,40.5686,2.4202
52.005,attack,0.050,3.9757,0.1988,0.0000,-39.9371,-1.0037,-0.0000,0.0000,-0.0130,39.9494,0.0000,-36.7472,-0.9810,0.0000,4.0000,-0.0130,40.7587,3.1900
52.046,attack,0.050,4.0057,0.2003,0.0000,-40.2268,-0.9827,-0.0000,0.0000,-0.0130,40.2385,0.0000,-36.7472,-0.9810,0.0000,4.0000,-0.0130,40.7587,3.4796
52.085,attack,0.050,3.9575,0.1979,0.0000,-39.4268,-0.9753,-0.0000,0.0000,-0.0130,39.4386,0.0000,-36.7472,-0.9810,0.0000,4.0000,-0.0130,40.7587,2.6796
52.126,attack,0.050,3.9503,0.1975,0.0000,-39.4268,-0.9753,-0.0000,0.0000,-0.0130,39.4386,0.0000,-37.0181,-0.9841,0.0000,4.0000,-0.0130,41.0296,2.4088
52.165,attack,0.050,4.0382,0.2019,0.0000,-39.4653,-0.9892,-0.0000,0.0000,-0.0130,39.4773,0.0000,-37.0181,-0.9841,0.0000,4.0000,-0.0130,41.0296,2.4472
52.205,attack,0.050,3.9946,0.1997,0.0000,-40.3812,-0.9769,-0.0000,0.0000,-0.0130,40.3927,0.0000,-36.2392,-1.0081,0.0000,4.0000,-0.0130,40.2515,4.1421
52.245,attack,0.050,4.0055,0.2003,0.0000,-40.2711,-0.9988,-0.0000,0.0000,-0.0130,40.2832,0.0000,-36.2392,-1.0081,0.0000,4.0000,-0.0130,40.2515,4.0320
52.284,attack,0.050,4.0743,0.2037,0.0000,-39.3190,-1.0012,-0.0000,0.0000,-0.0130,39.3314,0.0000,-36.2392,-1.0081,0.0000,4.0000,-0.0130,40.2515,3.0798
52.325,attack,0.050,4.0006,0.2000,0.0000,-39.3190,-1.0012,-0.0000,0.0000,-0.0130,39.3314,0.0000,-36.9875,-0.9887,0.0000,4.0000,-0.0130,40.9991,2.3316
52.366,attack,0.050,4.0597,0.2030,0.0000,-39.4303,-0.9936,-0.0000,0.0000,-0.0130,39.4425,0.0000,-36.9875,-0.9887,0.0000,4.0000,-0.0130,40.9991,2.4428
52.406,attack,0.050,4.0508,0.2025,0.0000,-40.3804,-0.9704,-0.0000,0.0000,-0.0130,40.3917,0.0000,-37.1483,-0.9930,0.0000,4.0000,-0.0130,41.1600,3.2322
52.445,attack,0.050,3.9639,0.1982,0.0000,-40.7314,-0.9850,-0.0000,0.0000,-0.0130,40.7430,0.0000,-37.1483,-0.9930,0.0000,4.0000,-0.0130,41.1600,3.5831
52.485,attack,0.050,3.9595,0.1980,0.0000,-39.9175,-0.9881,-0.0000,0.0000,-0.0130,39.9294,0.0000,-37.1483,-0.9930,0.0000,4.0000,-0.0130,41.1600,2.7692
52.525,attack,0.050,4.0095,0.2005,0.0000,-39.9175,-0.9881,-0.0000,0.0000,-0.0130,39.9294,0.0000,-37.4832,-0.9998,0.0000,4.0000,-0.0130,41.4949,2.4343
52.566,attack,0.050,4.0203,0.2010,0.0000,-39.7498,-0.9944,-0.0000,0.0000,-0.0130,39.7620,0.0000,-37.4832,-0.9998,0.0000,4.0000,-0.0130,41.4949,2.2667
52.605,attack,0.050,3.9841,0.1992,0.0000,-40.4287,-1.0193,-0.0000,0.0000,-0.0130,40.4412,0.0000,-37.3304,-1.0039,0.0000,4.0000,-0.0130,41.3423,3.0983
52.645,attack,0.050,3.9981,0.1999,0.0000,-40.8648,-1.0218,-0.0000,0.0000,-0.0130,40.8772,0.0000,-37.3304,-1.0039,0.0000,4.0000,-0.0130,41.3423,3.5344
52.684,attack,0.050,3.9494,0.1975,0.0000,-40.0167,-1.0293,-0.0000,0.0000,-0.0130,40.0296,0.0000,-37.3304,-1.0039,0.0000,4.0000,-0.0130,41.3423,2.6864
52.727,attack,0.050,4.0784,0.2039,0.0000,-40.0167,-1.0293,-0.0000,0.0000,-0.0130,40.0296,0.0000,-37.5723,-1.0161,0.0000,4.0000,-0.0130,41.5844,2.4444
52.767,attack,0.050,3.8910,0.1946,0.0000,-40.9632,-1.0381,-0.0000,0.0000,-0.0130,40.9761,0.0000,-37.5723,-1.0161,0.0000,4.0000,-0.0130,41.5844,3.3910
52.806,attack,0.050,3.9623,0.1981,0.0000,-40.9632,-1.0381,-0.0000,0.0000,-0.0130,40.9761,0.0000,-37.7842,-1.0064,0.0000,4.0000,-0.0130,41.7960,3.1792
52.847,attack,0.050,4.0482,0.2024,0.0000,-41.4446,-1.0152,-0.0000,0.0000,-0.0130,41.4567,0.0000,-37.7842,-1.0064,0.0000,4.0000,-0.0130,41.7960,3.6604
52.885,attack,0.050,3.9263,0.1963,0.0000,-40.5595,-1.0091,-0.0000,0.0000,-0.0130,40.5717,0.0000,-37.7842,-1.0064,0.0000,4.0000,-0.0130,41.7960,2.7753
52.927,attack,0.050,4.0402,0.2020,0.0000,-40.5595,-1.0091,-0.0000,0.0000,-0.0130,40.5717,0.0000,-38.1165,-1.0080,0.0000,4.0000,-0.0130,42.1282,2.4430
52.967,attack,0.050,4.0556,0.2028,0.0000,-40.5512,-1.0046,-0.0000,0.0000,-0.0130,40.5633,0.0000,-38.1165,-1.0080,0.0000,4.0000,-0.0130,42.1282,2.4347
53.005,attack,0.050,4.0133,0.2007,0.0000,-41.5635,-1.0083,-0.0000,0.0000,-0.0130,41.5754,0.0000,-38.3897,-1.0080,0.0000,4.0000,-0.0130,42.4013,3.1738
53.045,attack,0.050,4.0855,0.2043,0.0000,-41.5635,-1.0083,-0.0000,0.0000,-0.0130,41.5754,0.0000,-38.3897,-1.0080,0.0000,4.0000,-0.0130,42.4013,3.1738
53.085,attack,0.050,4.0678,0.2034,0.0000,-41.0356,-1.0089,-0.0000,0.0000,-0.0130,41.0477,0.0000,-38.3897,-1.0080,0.0000,4.0000,-0.0130,42.4013,2.6459
53.125,attack,0.050,4.0569,0.2028,0.0000,-41.0356,-1.0089,-0.0000,0.0000,-0.0130,41.0477,0.0000,-38.6369,-1.0072,0.0000,4.0000,-0.0130,42.6485,2.3987
53.165,attack,0.050,4.0450,0.2022,0.0000,-42.0384,-1.0314,-0.0000,0.0000,-0.0130,42.0507,0.0000,-38.6369,-1.0072,0.0000,4.0000,-0.0130,42.6485,3.4015
