t_s,num_ghosts,phase,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
0.144,3,warmup,,,,,,,,,,,,,,
0.243,3,warmup,,,,,,,,,,,,,,
0.343,3,warmup,,,,,,,,,,,,,,
0.443,3,warmup,,,,,,,,,,,,,,
0.544,3,warmup,,,,,,,,,,,,,,
0.643,3,warmup,,,,,,,,,,,,,,
0.744,3,warmup,,,,,,,,,,,,,,
0.843,3,warmup,,,,,,,,,,,,,,
0.944,3,warmup,,,,,,,,,,,,,,
1.271,3,warmup,,,,,,,,,,,,,,
1.343,3,warmup,,,,,,,,,,,,,,
1.443,3,warmup,,,,,,,,,,,,,,
1.544,3,warmup,,,,,,,,,,,,,,
1.643,3,warmup,0.0000,-1.0641,0.2846,-0.0000,0.0000,-0.0130,1.1049,0.0000,0.9865,0.3039,-0.0000,2.0000,-0.0130,1.0619
1.743,3,warmup,0.0000,-1.0844,0.2883,-0.0000,0.0000,-0.0130,1.1255,0.0000,0.9271,0.2749,-0.0000,2.0000,-0.0130,1.1109
1.843,3,warmup,0.0000,-1.0179,0.2864,-0.0000,0.0000,-0.0130,1.0610,0.0000,0.9551,0.2772,-0.0000,2.0000,-0.0130,1.0844
1.943,3,warmup,0.0000,-1.0080,0.2828,-0.0000,0.0000,-0.0130,1.0505,0.0000,0.9940,0.2999,-0.0000,2.0000,-0.0130,1.0535
2.044,3,warmup,0.0000,-1.0217,0.2765,-0.0000,0.0000,-0.0130,1.0620,0.0000,0.8919,0.2741,-0.0000,2.0000,-0.0130,1.1447
2.143,3,warmup,0.0000,-1.0329,0.2517,-0.0000,0.0000,-0.0130,1.0663,0.0000,0.9830,0.2605,-0.0000,2.0000,-0.0130,1.0531
2.243,3,warmup,0.0000,-1.0702,0.2668,-0.0000,0.0000,-0.0130,1.1062,0.0000,0.9416,0.2526,-0.0000,2.0000,-0.0130,1.0913
2.343,3,warmup,0.0000,-1.0393,0.2809,-0.0000,0.0000,-0.0130,1.0801,0.0000,1.0094,0.2894,-0.0000,2.0000,-0.0130,1.0357
2.444,3,warmup,0.0000,-1.0439,0.2810,-0.0000,0.0000,-0.0130,1.0845,0.0000,0.9648,0.2887,-0.0000,2.0000,-0.0130,1.0783
2.544,3,warmup,0.0000,-0.9764,0.2926,-0.0000,0.0000,-0.0130,1.0231,0.0000,1.0800,0.2909,-0.0000,2.0000,-0.0130,0.9689
2.644,3,warmup,0.0000,-1.0240,0.2960,-0.0000,0.0000,-0.0130,1.0696,0.0000,1.0344,0.2897,-0.0000,2.0000,-0.0130,1.0120
2.743,3,warmup,0.0000,-1.0069,0.2840,-0.0000,0.0000,-0.0130,1.0498,0.0000,0.9653,0.2904,-0.0000,2.0000,-0.0130,1.0783
2.843,3,warmup,0.0000,-0.9885,0.3033,-0.0000,0.0000,-0.0130,1.0379,0.0000,1.0077,0.2987,-0.0000,2.0000,-0.0130,1.0401
2.943,3,warmup,0.0000,-0.9978,0.2873,-0.0000,0.0000,-0.0130,1.0420,0.0000,1.0632,0.2973,-0.0000,2.0000,-0.0130,0.9868
3.044,3,warmup,0.0000,-0.9989,0.3053,-0.0000,0.0000,-0.0130,1.0484,0.0000,1.0363,0.3096,-0.0000,2.0000,-0.0130,1.0163
3.143,3,warmup,0.0000,-1.0063,0.3076,-0.0000,0.0000,-0.0130,1.0562,0.0000,0.9255,0.2965,-0.0000,2.0000,-0.0130,1.1182
3.243,3,warmup,0.0000,-1.0316,0.2818,-0.0000,0.0000,-0.0130,1.0729,0.0000,1.0097,0.2915,-0.0000,2.0000,-0.0130,1.0361
3.343,3,warmup,0.0000,-1.0776,0.2846,-0.0000,0.0000,-0.0130,1.1179,0.0000,0.9409,0.2864,-0.0000,2.0000,-0.0130,1.1006
3.445,3,warmup,0.0000,-1.0728,0.2811,-0.0000,0.0000,-0.0130,1.1124,0.0000,0.8632,0.2798,-0.0000,2.0000,-0.0130,1.1739
3.544,3,warmup,0.0000,-1.0728,0.2811,-0.0000,0.0000,-0.0130,1.1124,0.0000,0.8605,0.2798,-0.0000,2.0000,-0.0130,1.1766
3.643,3,warmup,0.0000,-1.2778,0.2637,-0.0000,0.0000,-0.0130,1.3074,0.0000,0.8128,0.2648,-0.0000,2.0000,-0.0130,1.2192
3.743,3,warmup,0.0000,-1.2255,0.2697,-0.0000,0.0000,-0.0130,1.2577,0.0000,0.6826,0.2474,-0.0000,2.0000,-0.0130,1.3429
3.843,3,warmup,0.0000,-1.2427,0.2667,-0.0000,0.0000,-0.0130,1.2737,0.0000,0.7500,0.2601,-0.0000,2.0000,-0.0130,1.2795
3.944,3,warmup,0.0000,-1.2873,0.2543,-0.0000,0.0000,-0.0130,1.3148,0.0000,0.7637,0.2714,-0.0000,2.0000,-0.0130,1.2686
4.044,3,warmup,0.0000,-1.3043,0.2588,-0.0000,0.0000,-0.0130,1.3323,0.0000,0.7308,0.2422,-0.0000,2.0000,-0.0130,1.2946
4.143,3,warmup,0.0000,-1.2180,0.2569,-0.0000,0.0000,-0.0130,1.2475,0.0000,0.7367,0.2638,-0.0000,2.0000,-0.0130,1.2932
4.243,3,warmup,0.0000,-1.2751,0.2511,-0.0000,0.0000,-0.0130,1.3021,0.0000,0.6825,0.2584,-0.0000,2.0000,-0.0130,1.3451
4.343,3,warmup,0.0000,-1.2473,0.2566,-0.0000,0.0000,-0.0130,1.2761,0.0000,0.7204,0.2494,-0.0000,2.0000,-0.0130,1.3062
4.443,3,warmup,0.0000,-1.3017,0.2477,-0.0000,0.0000,-0.0130,1.3275,0.0000,0.7286,0.2627,-0.0000,2.0000,-0.0130,1.3009
4.544,3,warmup,0.0000,-1.3017,0.2477,-0.0000,0.0000,-0.0130,1.3275,0.0000,0.7132,0.2534,-0.0000,2.0000,-0.0130,1.3141
4.643,3,warmup,0.0000,-1.3866,0.2602,-0.0000,0.0000,-0.0130,1.4133,0.0000,0.6600,0.2644,-0.0000,2.0000,-0.0130,1.3684
4.744,3,warmup,0.0000,-1.3982,0.2673,-0.0000,0.0000,-0.0130,1.4261,0.0000,0.5618,0.2849,-0.0000,2.0000,-0.0130,1.4687
4.843,3,warmup,0.0000,-1.4167,0.2786,-0.0000,0.0000,-0.0130,1.4464,0.0000,0.6040,0.2610,-0.0000,2.0000,-0.0130,1.4226
4.944,3,warmup,0.0000,-1.3651,0.2812,-0.0000,0.0000,-0.0130,1.3964,0.0000,0.6405,0.2907,-0.0000,2.0000,-0.0130,1.3930
5.044,3,attack,0.0000,-1.2701,0.2731,-0.0000,0.0000,-0.0130,1.3019,0.0000,0.6914,0.2820,-0.0000,2.0000,-0.0130,1.3414
5.143,3,attack,0.0000,-1.2802,0.2675,-0.0000,0.0000,-0.0130,1.3106,0.0000,0.7209,0.2570,-0.0000,2.0000,-0.0130,1.3073
5.243,3,attack,0.0000,-1.3772,0.2799,-0.0000,0.0000,-0.0130,1.4080,0.0000,0.6649,0.2684,-0.0000,2.0000,-0.0130,1.3645
5.343,3,attack,0.0000,-1.3641,0.2871,-0.0000,0.0000,-0.0130,1.3968,0.0000,0.6383,0.2943,-0.0000,2.0000,-0.0130,1.3960
5.443,3,attack,0.0000,-1.3509,0.2806,-0.0000,0.0000,-0.0130,1.3824,0.0000,0.6950,0.2885,-0.0000,2.0000,-0.0130,1.3394
5.544,3,attack,0.0000,-1.3395,0.2844,-0.0000,0.0000,-0.0130,1.3721,0.0000,0.6481,0.2800,-0.0000,2.0000,-0.0130,1.3833
5.643,3,attack,0.0000,-1.3506,0.2680,-0.0000,0.0000,-0.0130,1.3795,0.0000,0.5960,0.2715,-0.0000,2.0000,-0.0130,1.4325
5.743,3,attack,0.0000,-1.3524,0.2715,-0.0000,0.0000,-0.0130,1.3820,0.0000,0.6941,0.2660,-0.0000,2.0000,-0.0130,1.3354
5.843,3,attack,0.0000,-1.3514,0.2549,-0.0000,0.0000,-0.0130,1.3777,0.0000,0.6615,0.2725,-0.0000,2.0000,-0.0130,1.3687
5.943,3,attack,0.0000,-1.3311,0.2840,-0.0000,0.0000,-0.0130,1.3639,0.0000,0.6704,0.2825,-0.0000,2.0000,-0.0130,1.3621
6.044,3,attack,0.0000,-1.4459,0.2781,-0.0000,0.0000,-0.0130,1.4749,0.0000,0.6290,0.2865,-0.0000,2.0000,-0.0130,1.4033
6.143,3,attack,0.0000,-1.4610,0.3064,-0.0000,0.0000,-0.0130,1.4955,0.0000,0.5602,0.2966,-0.0000,2.0000,-0.0130,1.4727
6.243,3,attack,0.0000,-1.5492,0.2901,-0.0000,0.0000,-0.0130,1.5786,0.0000,0.5666,0.3147,-0.0000,2.0000,-0.0130,1.4704
6.343,3,attack,0.0000,-1.4563,0.2950,-0.0000,0.0000,-0.0130,1.4885,0.0000,0.5415,0.2993,-0.0000,2.0000,-0.0130,1.4916
6.443,3,attack,0.0000,-1.4023,0.2765,-0.0000,0.0000,-0.0130,1.4319,0.0000,0.5747,0.2861,-0.0000,2.0000,-0.0130,1.4564
6.544,3,attack,0.0000,-1.4089,0.2829,-0.0000,0.0000,-0.0130,1.4397,0.0000,0.5544,0.2884,-0.0000,2.0000,-0.0130,1.4766
6.643,3,attack,0.0000,-1.3943,0.2861,-0.0000,0.0000,-0.0130,1.4260,0.0000,0.5604,0.2910,-0.0000,2.0000,-0.0130,1.4713
6.743,3,attack,0.0000,-1.4035,0.2811,-0.0000,0.0000,-0.0130,1.4340,0.0000,0.6098,0.2835,-0.0000,2.0000,-0.0130,1.4214
6.843,3,attack,0.0000,-1.4620,0.2818,-0.0000,0.0000,-0.0130,1.4914,0.0000,0.5889,0.2742,-0.0000,2.0000,-0.0130,1.4400
6.943,3,attack,0.0000,-1.4991,0.2750,-0.0000,0.0000,-0.0130,1.5265,0.0000,0.5812,0.2802,-0.0000,2.0000,-0.0130,1.4488
7.044,3,attack,0.0000,-1.4890,0.2722,-0.0000,0.0000,-0.0130,1.5161,0.0000,0.4994,0.2828,-0.0000,2.0000,-0.0130,1.5294
7.143,3,attack,0.0000,-1.4364,0.2777,-0.0000,0.0000,-0.0130,1.4655,0.0000,0.5393,0.2846,-0.0000,2.0000,-0.0130,1.4907
7.243,3,attack,0.0000,-1.4244,0.2799,-0.0000,0.0000,-0.0130,1.4542,0.0000,0.5770,0.2708,-0.0000,2.0000,-0.0130,1.4510
7.343,3,attack,0.0000,-1.3886,0.2887,-0.0000,0.0000,-0.0130,1.4210,0.0000,0.5861,0.2950,-0.0000,2.0000,-0.0130,1.4470
7.443,3,attack,0.0000,-1.4030,0.2891,-0.0000,0.0000,-0.0130,1.4351,0.0000,0.5965,0.2894,-0.0000,2.0000,-0.0130,1.4357
7.544,3,attack,0.0000,-1.3877,0.2937,-0.0000,0.0000,-0.0130,1.4212,0.0000,0.6534,0.2889,-0.0000,2.0000,-0.0130,1.3801
7.643,3,attack,0.0000,-1.3584,0.2789,-0.0000,0.0000,-0.0130,1.3895,0.0000,0.6136,0.2846,-0.0000,2.0000,-0.0130,1.4180
7.743,3,attack,0.0000,-1.3144,0.2608,-0.0000,0.0000,-0.0130,1.3426,0.0000,0.6977,0.2809,-0.0000,2.0000,-0.0130,1.3351
7.843,3,attack,0.0000,-1.3002,0.2686,-0.0000,0.0000,-0.0130,1.3303,0.0000,0.6512,0.2730,-0.0000,2.0000,-0.0130,1.3788
7.943,3,attack,0.0000,-1.3553,0.2784,-0.0000,0.0000,-0.0130,1.3863,0.0000,0.6744,0.2676,-0.0000,2.0000,-0.0130,1.3550
8.044,3,attack,0.0000,-1.2700,0.2532,-0.0000,0.0000,-0.0130,1.2976,0.0000,0.6472,0.2744,-0.0000,2.0000,-0.0130,1.3830
8.144,3,attack,0.0000,-1.2823,0.2711,-0.0000,0.0000,-0.0130,1.3134,0.0000,0.6917,0.2680,-0.0000,2.0000,-0.0130,1.3381
8.243,3,attack,0.0000,-1.3403,0.2599,-0.0000,0.0000,-0.0130,1.3677,0.0000,0.7423,0.2571,-0.0000,2.0000,-0.0130,1.2864
8.343,3,attack,0.0000,-1.3030,0.2501,-0.0000,0.0000,-0.0130,1.3293,0.0000,0.7211,0.2522,-0.0000,2.0000,-0.0130,1.3061
8.443,3,attack,0.0000,-1.3387,0.2135,-0.0000,0.0000,-0.0130,1.3578,0.0000,0.6985,0.2207,-0.0000,2.0000,-0.0130,1.3223
8.544,3,attack,0.0000,-1.2666,0.2265,-0.0000,0.0000,-0.0130,1.2891,0.0000,0.6826,0.2261,-0.0000,2.0000,-0.0130,1.3389
8.643,3,attack,0.0000,-1.3340,0.2148,-0.0000,0.0000,-0.0130,1.3533,0.0000,0.7247,0.2311,-0.0000,2.0000,-0.0130,1.2984
8.743,3,attack,0.0000,-1.2551,0.2224,-0.0000,0.0000,-0.0130,1.2769,0.0000,0.7197,0.2074,-0.0000,2.0000,-0.0130,1.2992
8.843,3,attack,0.0000,-1.2605,0.2284,-0.0000,0.0000,-0.0130,1.2834,0.0000,0.7275,0.2170,-0.0000,2.0000,-0.0130,1.2932
8.943,3,attack,0.0000,-1.2403,0.2063,-0.0000,0.0000,-0.0130,1.2595,0.0000,0.7199,0.2356,-0.0000,2.0000,-0.0130,1.3040
9.044,3,attack,0.0000,-1.2166,0.2189,-0.0000,0.0000,-0.0130,1.2385,0.0000,0.7508,0.2220,-0.0000,2.0000,-0.0130,1.2711
9.143,3,attack,0.0000,-1.1906,0.2017,-0.0000,0.0000,-0.0130,1.2098,0.0000,0.7815,0.2076,-0.0000,2.0000,-0.0130,1.2384
9.243,3,attack,0.0000,-1.1900,0.2295,-0.0000,0.0000,-0.0130,1.2145,0.0000,0.8588,0.2103,-0.0000,2.0000,-0.0130,1.1629
9.343,3,attack,0.0000,-1.2108,0.2004,-0.0000,0.0000,-0.0130,1.2295,0.0000,0.7699,0.2167,-0.0000,2.0000,-0.0130,1.2513
9.443,3,attack,0.0000,-1.2416,0.2155,-0.0000,0.0000,-0.0130,1.2624,0.0000,0.7961,0.2190,-0.0000,2.0000,-0.0130,1.2260
9.545,3,attack,0.0000,-1.2645,0.2228,-0.0000,0.0000,-0.0130,1.2863,0.0000,0.7261,0.2038,-0.0000,2.0000,-0.0130,1.2922
9.643,3,attack,0.0000,-1.2537,0.2078,-0.0000,0.0000,-0.0130,1.2730,0.0000,0.7511,0.2207,-0.0000,2.0000,-0.0130,1.2705
9.743,3,attack,0.0000,-1.2140,0.1970,-0.0000,0.0000,-0.0130,1.2320,0.0000,0.7695,0.2039,-0.0000,2.0000,-0.0130,1.2495
9.843,3,attack,0.0000,-1.2379,0.1822,-0.0000,0.0000,-0.0130,1.2532,0.0000,0.8088,0.1911,-0.0000,2.0000,-0.0130,1.2085
9.944,3,attack,0.0000,-1.1579,0.1891,-0.0000,0.0000,-0.0130,1.1754,0.0000,0.7674,0.1787,-0.0000,2.0000,-0.0130,1.2474
10.044,3,attack,0.0000,-1.1988,0.1939,-0.0000,0.0000,-0.0130,1.2165,0.0000,0.7906,0.1997,-0.0000,2.0000,-0.0130,1.2280
10.143,3,attack,0.0000,-1.1903,0.1957,-0.0000,0.0000,-0.0130,1.2084,0.0000,0.7946,0.2017,-0.0000,2.0000,-0.0130,1.2243
10.243,3,attack,0.0000,-1.1484,0.1941,-0.0000,0.0000,-0.0130,1.1670,0.0000,0.8656,0.1888,-0.0000,2.0000,-0.0130,1.1522
10.343,3,attack,0.0000,-1.1804,0.2007,-0.0000,0.0000,-0.0130,1.1996,0.0000,0.9023,0.1807,-0.0000,2.0000,-0.0130,1.1147
10.444,3,attack,0.0000,-1.1437,0.1993,-0.0000,0.0000,-0.0130,1.1632,0.0000,0.8228,0.1833,-0.0000,2.0000,-0.0130,1.1934
10.544,3,attack,0.0000,-1.1485,0.1893,-0.0000,0.0000,-0.0130,1.1662,0.0000,0.8527,0.1968,-0.0000,2.0000,-0.0130,1.1663
10.643,3,attack,0.0000,-1.1755,0.1897,-0.0000,0.0000,-0.0130,1.1928,0.0000,0.7838,0.1970,-0.0000,2.0000,-0.0130,1.2342
10.746,3,attack,0.0000,-1.0641,0.2101,-0.0000,0.0000,-0.0130,1.0872,0.0000,0.8209,0.2098,-0.0000,2.0000,-0.0130,1.1999
10.843,3,attack,0.0000,-1.1353,0.2104,-0.0000,0.0000,-0.0130,1.1571,0.0000,0.8934,0.1992,-0.0000,2.0000,-0.0130,1.1268
10.944,3,attack,0.0000,-1.0927,0.2098,-0.0000,0.0000,-0.0130,1.1152,0.0000,0.8552,0.2064,-0.0000,2.0000,-0.0130,1.1656
11.044,3,attack,0.0000,-0.9985,0.2079,-0.0000,0.0000,-0.0130,1.0227,0.0000,0.9122,0.2092,-0.0000,2.0000,-0.0130,1.1103
11.143,3,attack,0.0000,-0.9587,0.2176,-0.0000,0.0000,-0.0130,0.9860,0.0000,0.9957,0.2038,-0.0000,2.0000,-0.0130,1.0274
11.243,3,attack,0.0000,-0.9393,0.2032,-0.0000,0.0000,-0.0130,0.9639,0.0000,1.0545,0.2036,-0.0000,2.0000,-0.0130,0.9700
11.344,3,attack,0.0000,-0.8072,0.2064,-0.0000,0.0000,-0.0130,0.8365,0.0000,1.0759,0.2072,-0.0000,2.0000,-0.0130,0.9500
11.443,3,attack,0.0000,-0.9150,0.2178,-0.0000,0.0000,-0.0130,0.9437,0.0000,1.1086,0.2195,-0.0000,2.0000,-0.0130,0.9212
11.546,3,attack,0.0000,-0.8435,0.2146,-0.0000,0.0000,-0.0130,0.8737,0.0000,1.0710,0.2074,-0.0000,2.0000,-0.0130,0.9548
11.643,3,attack,0.0000,-0.8829,0.2213,-0.0000,0.0000,-0.0130,0.9135,0.0000,1.1111,0.1931,-0.0000,2.0000,-0.0130,0.9124
11.743,3,attack,0.0000,-0.8721,0.1960,-0.0000,0.0000,-0.0130,0.8968,0.0000,1.1295,0.2266,-0.0000,2.0000,-0.0130,0.9028
11.843,3,attack,0.0000,-0.8897,0.1908,-0.0000,0.0000,-0.0130,0.9127,0.0000,1.1380,0.1984,-0.0000,2.0000,-0.0130,0.8875
11.943,3,attack,0.0000,-0.8780,0.1789,-0.0000,0.0000,-0.0130,0.8988,0.0000,1.1692,0.1839,-0.0000,2.0000,-0.0130,0.8538
12.045,3,attack,0.0000,-0.8933,0.1769,-0.0000,0.0000,-0.0130,0.9133,0.0000,1.1133,0.1817,-0.0000,2.0000,-0.0130,0.9078
12.143,3,attack,0.0000,-0.8590,0.1808,-0.0000,0.0000,-0.0130,0.8806,0.0000,1.1256,0.1857,-0.0000,2.0000,-0.0130,0.8967
12.243,3,attack,0.0000,-0.8494,0.1975,-0.0000,0.0000,-0.0130,0.8751,0.0000,1.1573,0.1864,-0.0000,2.0000,-0.0130,0.8659
12.343,3,attack,0.0000,-0.8717,0.2016,-0.0000,0.0000,-0.0130,0.8977,0.0000,1.1443,0.2001,-0.0000,2.0000,-0.0130,0.8818
12.443,3,attack,0.0000,-0.8793,0.1964,-0.0000,0.0000,-0.0130,0.9039,0.0000,1.0946,0.1971,-0.0000,2.0000,-0.0130,0.9295
12.544,3,attack,0.0000,-0.9301,0.1874,-0.0000,0.0000,-0.0130,0.9515,0.0000,1.1306,0.1996,-0.0000,2.0000,-0.0130,0.8950
12.644,3,attack,0.0000,-0.8676,0.1841,-0.0000,0.0000,-0.0130,0.8897,0.0000,1.1300,0.1918,-0.0000,2.0000,-0.0130,0.8938
12.743,3,attack,0.0000,-0.9106,0.1991,-0.0000,0.0000,-0.0130,0.9350,0.0000,1.1489,0.1955,-0.0000,2.0000,-0.0130,0.8762
12.843,3,attack,0.0000,-0.9579,0.2304,-0.0000,0.0000,-0.0130,0.9884,0.0000,1.0661,0.2160,-0.0000,2.0000,-0.0130,0.9616
12.943,3,attack,0.0000,-0.9110,0.2145,-0.0000,0.0000,-0.0130,0.9390,0.0000,1.0563,0.2022,-0.0000,2.0000,-0.0130,0.9680
13.044,3,attack,0.0000,-0.9736,0.2152,-0.0000,0.0000,-0.0130,1.0000,0.0000,1.0973,0.1938,-0.0000,2.0000,-0.0130,0.9261
13.143,3,attack,0.0000,-0.8325,0.1963,-0.0000,0.0000,-0.0130,0.8584,0.0000,1.1520,0.1961,-0.0000,2.0000,-0.0130,0.8734
13.243,3,attack,0.0000,-0.8978,0.2023,-0.0000,0.0000,-0.0130,0.9233,0.0000,1.1386,0.1972,-0.0000,2.0000,-0.0130,0.8867
13.343,3,attack,0.0000,-0.9018,0.2079,-0.0000,0.0000,-0.0130,0.9285,0.0000,1.1108,0.2043,-0.0000,2.0000,-0.0130,0.9154
13.443,3,attack,0.0000,-0.8892,0.2122,-0.0000,0.0000,-0.0130,0.9172,0.0000,1.1256,0.2237,-0.0000,2.0000,-0.0130,0.9059
13.544,3,attack,0.0000,-0.8540,0.2046,-0.0000,0.0000,-0.0130,0.8813,0.0000,1.2116,0.2217,-0.0000,2.0000,-0.0130,0.8226
13.643,3,attack,0.0000,-0.8774,0.2006,-0.0000,0.0000,-0.0130,0.9031,0.0000,1.1738,0.2060,-0.0000,2.0000,-0.0130,0.8547
13.743,3,attack,0.0000,-0.9094,0.2002,-0.0000,0.0000,-0.0130,0.9340,0.0000,1.1068,0.2067,-0.0000,2.0000,-0.0130,0.9198
13.843,3,attack,0.0000,-0.8612,0.1905,-0.0000,0.0000,-0.0130,0.8849,0.0000,1.1787,0.2016,-0.0000,2.0000,-0.0130,0.8489
13.943,3,attack,0.0000,-0.8155,0.1880,-0.0000,0.0000,-0.0130,0.8399,0.0000,1.1300,0.1884,-0.0000,2.0000,-0.0130,0.8930
14.044,3,attack,0.0000,-0.8245,0.1975,-0.0000,0.0000,-0.0130,0.8509,0.0000,1.1964,0.1946,-0.0000,2.0000,-0.0130,0.8300
14.143,3,attack,0.0000,-0.8830,0.2024,-0.0000,0.0000,-0.0130,0.9089,0.0000,1.0840,0.1919,-0.0000,2.0000,-0.0130,0.9386
14.243,3,attack,0.0000,-0.8151,0.1857,-0.0000,0.0000,-0.0130,0.8390,0.0000,1.1390,0.2061,-0.0000,2.0000,-0.0130,0.8884
14.343,3,attack,0.0000,-0.7471,0.1883,-0.0000,0.0000,-0.0130,0.7737,0.0000,1.1795,0.2066,-0.0000,2.0000,-0.0130,0.8494
14.443,3,attack,0.0000,-0.8130,0.2020,-0.0000,0.0000,-0.0130,0.8409,0.0000,1.2411,0.2129,-0.0000,2.0000,-0.0130,0.7919
14.544,3,attack,0.0000,-0.8415,0.2105,-0.0000,0.0000,-0.0130,0.8706,0.0000,1.1776,0.1935,-0.0000,2.0000,-0.0130,0.8479
14.643,3,attack,0.0000,-0.8141,0.1924,-0.0000,0.0000,-0.0130,0.8396,0.0000,1.1604,0.2027,-0.0000,2.0000,-0.0130,0.8669
14.743,3,attack,0.0000,-0.8806,0.1967,-0.0000,0.0000,-0.0130,0.9052,0.0000,1.1963,0.1863,-0.0000,2.0000,-0.0130,0.8280
14.843,3,attack,0.0000,-0.8482,0.1889,-0.0000,0.0000,-0.0130,0.8719,0.0000,1.1354,0.2013,-0.0000,2.0000,-0.0130,0.8908
14.943,3,attack,0.0000,-0.8286,0.1849,-0.0000,0.0000,-0.0130,0.8519,0.0000,1.1511,0.1863,-0.0000,2.0000,-0.0130,0.8719
15.044,3,attack,0.0000,-0.8885,0.1737,-0.0000,0.0000,-0.0130,0.9079,0.0000,1.1507,0.1792,-0.0000,2.0000,-0.0130,0.8707
15.143,3,attack,0.0000,-0.8330,0.1545,-0.0000,0.0000,-0.0130,0.8497,0.0000,1.1939,0.1770,-0.0000,2.0000,-0.0130,0.8282
15.244,3,attack,0.0000,-0.8287,0.1612,-0.0000,0.0000,-0.0130,0.8468,0.0000,1.1908,0.1603,-0.0000,2.0000,-0.0130,0.8275
15.344,3,attack,0.0000,-0.8438,0.1601,-0.0000,0.0000,-0.0130,0.8614,0.0000,1.1486,0.1528,-0.0000,2.0000,-0.0130,0.8673
15.443,3,attack,0.0000,-0.8223,0.1477,-0.0000,0.0000,-0.0130,0.8378,0.0000,1.1558,0.1417,-0.0000,2.0000,-0.0130,0.8583
15.544,3,attack,0.0000,-0.8457,0.1578,-0.0000,0.0000,-0.0130,0.8628,0.0000,1.1641,0.1408,-0.0000,2.0000,-0.0130,0.8499
15.643,3,attack,0.0000,-0.8747,0.1485,-0.0000,0.0000,-0.0130,0.8895,0.0000,1.1008,0.1547,-0.0000,2.0000,-0.0130,0.9147
15.744,3,attack,0.0000,-0.8609,0.1379,-0.0000,0.0000,-0.0130,0.8740,0.0000,1.1616,0.1496,-0.0000,2.0000,-0.0130,0.8540
15.843,3,attack,0.0000,-0.8688,0.1488,-0.0000,0.0000,-0.0130,0.8837,0.0000,1.1473,0.1366,-0.0000,2.0000,-0.0130,0.8657
15.943,3,attack,0.0000,-0.8762,0.1640,-0.0000,0.0000,-0.0130,0.8939,0.0000,1.1917,0.1483,-0.0000,2.0000,-0.0130,0.8242
16.044,3,attack,0.0000,-0.9387,0.1536,-0.0000,0.0000,-0.0130,0.9534,0.0000,1.1046,0.1630,-0.0000,2.0000,-0.0130,0.9126
16.143,3,attack,0.0000,-1.0219,0.1723,-0.0000,0.0000,-0.0130,1.0386,0.0000,1.0519,0.1563,-0.0000,2.0000,-0.0130,0.9631
16.243,3,attack,0.0000,-0.9269,0.1744,-0.0000,0.0000,-0.0130,0.9456,0.0000,1.0092,0.1504,-0.0000,2.0000,-0.0130,1.0041
16.343,3,attack,0.0000,-0.9893,0.1746,-0.0000,0.0000,-0.0130,1.0070,0.0000,0.9882,0.1754,-0.0000,2.0000,-0.0130,1.0292
16.443,3,attack,0.0000,-0.9474,0.1745,-0.0000,0.0000,-0.0130,0.9658,0.0000,1.0518,0.1760,-0.0000,2.0000,-0.0130,0.9669
16.544,3,attack,0.0000,-0.9085,0.1686,-0.0000,0.0000,-0.0130,0.9265,0.0000,1.0027,0.1628,-0.0000,2.0000,-0.0130,1.0127
16.643,3,attack,0.0000,-0.9877,0.1629,-0.0000,0.0000,-0.0130,1.0032,0.0000,1.0143,0.1583,-0.0000,2.0000,-0.0130,1.0005
16.743,3,attack,0.0000,-0.9831,0.1611,-0.0000,0.0000,-0.0130,0.9984,0.0000,0.9878,0.1502,-0.0000,2.0000,-0.0130,1.0253
16.843,3,attack,0.0000,-0.9695,0.1580,-0.0000,0.0000,-0.0130,0.9845,0.0000,0.9858,0.1472,-0.0000,2.0000,-0.0130,1.0268
16.943,3,attack,0.0000,-0.8949,0.1406,-0.0000,0.0000,-0.0130,0.9080,0.0000,1.0507,0.1371,-0.0000,2.0000,-0.0130,0.9611
17.044,3,attack,0.0000,-0.9958,0.1540,-0.0000,0.0000,-0.0130,1.0098,0.0000,1.0735,0.1443,-0.0000,2.0000,-0.0130,0.9398
17.143,3,attack,0.0000,-0.9115,0.1452,-0.0000,0.0000,-0.0130,0.9251,0.0000,1.0698,0.1515,-0.0000,2.0000,-0.0130,0.9446
17.243,3,attack,0.0000,-0.8497,0.1672,-0.0000,0.0000,-0.0130,0.8686,0.0000,1.1342,0.1579,-0.0000,2.0000,-0.0130,0.8825
17.343,3,attack,0.0000,-0.8165,0.1632,-0.0000,0.0000,-0.0130,0.8353,0.0000,1.2162,0.1317,-0.0000,2.0000,-0.0130,0.7971
17.443,3,attack,0.0000,-0.8164,0.1286,-0.0000,0.0000,-0.0130,0.8286,0.0000,1.1680,0.1589,-0.0000,2.0000,-0.0130,0.8496
17.544,3,attack,0.0000,-0.8325,0.1501,-0.0000,0.0000,-0.0130,0.8483,0.0000,1.1582,0.1312,-0.0000,2.0000,-0.0130,0.8541
