t_s,phase,mode,msg_age_s,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
2.002,warmup,delayed,0.000,-0.0000,-0.0032,-0.6167,-0.0000,0.0000,-0.0130,0.6037,-0.0000,2.0033,-0.6235,-0.0000,2.0000,-0.0130,0.6105,-0.0000,3.0465,-0.6238,-0.0000,3.0000,-0.0130,0.6125
2.035,warmup,delayed,0.000,-0.0000,-0.0103,-0.6219,-0.0000,0.0000,-0.0130,0.6090,-0.0000,1.9935,-0.6248,-0.0000,2.0000,-0.0130,0.6118,-0.0000,3.0139,-0.6218,-0.0000,3.0000,-0.0130,0.6089
2.076,warmup,delayed,0.000,-0.0000,0.0482,-0.6317,-0.0000,0.0000,-0.0130,0.6206,-0.0000,2.0608,-0.6299,-0.0000,2.0000,-0.0130,0.6199,-0.0000,3.0327,-0.6141,-0.0000,3.0000,-0.0130,0.6020
2.125,warmup,delayed,0.000,-0.0000,0.0580,-0.6626,-0.0000,0.0000,-0.0130,0.6522,-0.0000,2.0546,-0.6308,-0.0000,2.0000,-0.0130,0.6202,-0.0000,3.0228,-0.6340,-0.0000,3.0000,-0.0130,0.6214
2.160,warmup,delayed,0.000,-0.0000,0.0775,-0.6681,-0.0000,0.0000,-0.0130,0.6596,-0.0000,2.0379,-0.6509,-0.0000,2.0000,-0.0130,0.6390,-0.0000,3.0632,-0.6492,-0.0000,3.0000,-0.0130,0.6393
2.192,warmup,delayed,0.000,-0.0000,0.0290,-0.6475,-0.0000,0.0000,-0.0130,0.6351,-0.0000,2.0760,-0.6590,-0.0000,2.0000,-0.0130,0.6505,-0.0000,3.0335,-0.6756,-0.0000,3.0000,-0.0130,0.6634
2.241,warmup,delayed,0.000,-0.0000,0.0290,-0.6475,-0.0000,0.0000,-0.0130,0.6351,-0.0000,2.0760,-0.6590,-0.0000,2.0000,-0.0130,0.6505,-0.0000,3.0335,-0.6756,-0.0000,3.0000,-0.0130,0.6634
2.272,warmup,delayed,0.000,-0.0000,0.0115,-0.7022,-0.0000,0.0000,-0.0130,0.6893,-0.0000,2.0215,-0.6799,-0.0000,2.0000,-0.0130,0.6672,-0.0000,3.0347,-0.6855,-0.0000,3.0000,-0.0130,0.6734
2.312,warmup,delayed,0.000,-0.0000,0.0145,-0.7045,-0.0000,0.0000,-0.0130,0.6917,-0.0000,2.0215,-0.6799,-0.0000,2.0000,-0.0130,0.6672,-0.0000,3.0347,-0.6855,-0.0000,3.0000,-0.0130,0.6734
2.353,warmup,delayed,0.000,-0.0000,0.0145,-0.7045,-0.0000,0.0000,-0.0130,0.6917,-0.0000,2.0176,-0.6970,-0.0000,2.0000,-0.0130,0.6843,-0.0000,3.0404,-0.6806,-0.0000,3.0000,-0.0130,0.6688
2.392,warmup,delayed,0.000,-0.0000,-0.0062,-0.6867,-0.0000,0.0000,-0.0130,0.6737,-0.0000,2.0176,-0.6970,-0.0000,2.0000,-0.0130,0.6843,-0.0000,3.0341,-0.6859,-0.0000,3.0000,-0.0130,0.6737
2.432,warmup,delayed,0.000,-0.0000,-0.0062,-0.6867,-0.0000,0.0000,-0.0130,0.6737,-0.0000,2.0137,-0.6828,-0.0000,2.0000,-0.0130,0.6700,-0.0000,3.0341,-0.6859,-0.0000,3.0000,-0.0130,0.6737
2.472,warmup,delayed,0.000,-0.0000,0.0075,-0.6873,-0.0000,0.0000,-0.0130,0.6743,-0.0000,2.0185,-0.6875,-0.0000,2.0000,-0.0130,0.6748,-0.0000,3.0134,-0.6873,-0.0000,3.0000,-0.0130,0.6744
2.512,warmup,delayed,0.000,-0.0000,-0.0069,-0.6868,-0.0000,0.0000,-0.0130,0.6739,-0.0000,2.0185,-0.6875,-0.0000,2.0000,-0.0130,0.6748,-0.0000,3.0134,-0.6873,-0.0000,3.0000,-0.0130,0.6744
