timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
299580000,1614.8848,9.175482,0,0,2835,1024000,0,3,1,194
300580000,1623.207,9.170661,0,0,2939,1024000,0,3,1,194
301580000,1631.6523,9.166586,0,0,2960,1024000,0,3,1,194
302580000,1640.0967,9.162551,0,0,2939,1024000,0,3,1,194
303580000,1648.542,9.158566,0,0,2535,1024000,0,3,1,194
304580000,1656.9863,9.154621,0,0,2414,1024000,0,3,1,194
305580000,1665.4316,9.150723,0,0,2435,1024000,0,3,1,194
306580000,1673.876,9.146863,0,0,2403,1024000,0,3,1,194
307580000,1682.2236,9.14252,0,0,2499,1024000,0,3,1,194
308580000,1690.668,9.138746,0,0,2478,1024000,0,3,1,194
309580000,1699.1133,9.135018,0,0,2499,1024000,0,3,1,194
310580000,1707.5576,9.131324,0,0,2478,1024000,0,3,1,194
311580000,1715.9922,9.127618,0,0,2410,1024000,0,3,1,194
312580000,1724.4365,9.124002,0,0,2389,1024000,0,3,1,194
313580000,1732.8818,9.120431,0,0,2410,1024000,0,3,1,194
314580000,1741.2285,9.11638,0,0,2489,1024000,0,3,1,194
315580000,1749.6738,9.1128845,0,0,2510,1024000,0,3,1,194
316580000,1758.1182,9.109421,0,0,2489,1024000,0,3,1,194
317580000,1766.5635,9.105997,0,0,2390,1024000,0,3,1,194
318580000,1775.0078,9.102605,0,0,2369,1024000,0,3,1,194
319580000,1783.4531,9.099251,0,0,2379,1024000,0,3,1,194
320580000,1791.7998,9.09543,0,0,2458,1024000,0,3,1,194
321580000,1800.2451,9.092147,0,0,2479,1024000,0,3,1,194
322580000,1808.6895,9.088891,0,0,2458,1024000,0,3,1,194
323580000,1817.1348,9.085673,0,0,2479,1024000,0,3,1,194
324580000,1825.5684,9.08243,0,0,2369,1024000,0,3,1,194
325580000,1834.0137,9.079276,0,0,2390,1024000,0,3,1,194
326580000,1842.4336,9.076027,0,0,2394,1024000,0,3,1,194
327580000,1850.7812,9.072457,0,0,2515,1024000,0,3,1,194
328580000,1859.2256,9.069393,0,0,2494,1024000,0,3,1,194
329580000,1867.6709,9.066363,0,0,2515,1024000,0,3,1,194
330580000,1876.1152,9.063358,0,0,2494,1024000,0,3,1,194
331580000,1884.5605,9.060387,0,0,2415,1024000,0,3,1,194
332580000,1893.0049,9.05744,0,0,2383,1024000,0,3,1,194
333580000,1901.4502,9.054525,0,0,2379,1024000,0,3,1,194
334580000,1909.8945,9.051633,0,0,2358,1024000,0,3,1,194
335580000,1918.2422,9.048312,0,0,2479,1024000,0,3,1,194
336580000,1926.6865,9.045476,0,0,2458,1024000,0,3,1,194
337580000,1935.1318,9.042672,0,0,2479,1024000,0,3,1,194
338580000,1943.5762,9.039889,0,0,2358,1024000,0,3,1,194
339580000,1952.876,9.041093,0,0,1504,1024000,0,3,1,194
340580000,1961.3096,9.038293,0,0,1494,1024000,0,3,1,194
341580000,1969.7549,9.035573,0,0,1515,1024000,0,3,1,194
342580000,1978.1016,9.032427,0,0,1594,1024000,0,3,1,194
343580000,1986.5469,9.029758,0,0,1615,1024000,0,3,1,194
344580000,1994.9912,9.02711,0,0,1494,1024000,0,3,1,194
345580000,2004.0049,9.027049,0,0,922,1024000,0,3,1,194
346580000,2012.4492,9.024436,0,0,901,1024000,0,3,1,194
347580000,2020.8945,9.021851,0,0,922,1024000,0,3,1,194
348580000,2029.3389,9.019284,0,0,901,1024000,0,3,1,194
349580000,2037.7842,9.016745,0,0,922,1024000,0,3,1,194
350580000,2046.1309,9.013792,0,0,1001,1024000,0,3,1,194
351580000,2054.5762,9.011299,0,0,922,1024000,0,3,1,194
352580000,2063.0205,9.008823,0,0,901,1024000,0,3,1,194
353580000,2071.4658,9.006373,0,0,922,1024000,0,3,1,194
354580000,2079.9102,9.00394,0,0,901,1024000,0,3,1,194
355580000,2088.3555,9.001533,0,0,922,1024000,0,3,1,194
356580000,2096.789,8.999095,0,0,912,1024000,0,3,1,194
357580000,2105.1367,8.996311,0,0,1033,1024000,0,3,1,194
358580000,2113.5566,8.993858,0,0,926,1024000,0,3,1,194
359580000,2122.002,8.991533,0,0,922,1024000,0,3,1,194
360580000,2130.4463,8.989225,0,0,901,1024000,0,3,1,194
361580000,2138.958,8.987218,0,0,854,1024000,0,3,1,194
362580000,2147.3818,8.984861,0,0,854,1024000,0,3,1,194
363580000,2155.8477,8.982698,0,0,854,1024000,0,3,1,194
364580000,2160.7695,8.965849,0,0,4440,1024000,0,3,1,194
365580000,2169.1934,8.96361,0,0,4383,1024000,0,3,1,194
366580000,2177.5615,8.961159,0,0,4440,1024000,0,3,1,194
367580000,2185.9854,8.958956,0,0,4015,1024000,0,3,1,194
368580000,2194.4512,8.9569435,0,0,4015,1024000,0,3,1,194
369580000,2202.875,8.954776,0,0,4015,1024000,0,3,1,194
370580000,2211.3408,8.952797,0,0,4015,1024000,0,3,1,194
371580000,2219.7646,8.9506645,0,0,3904,1024000,0,3,1,194
372580000,2228.2305,8.948716,0,0,3904,1024000,0,3,1,194
373580000,2236.546,8.946183,0,0,4015,1024000,0,3,1,194
374580000,2245.0117,8.94427,0,0,4015,1024000,0,3,1,194
375580000,2253.4111,8.942107,0,0,4040,1024000,0,3,1,194
376580000,2261.877,8.940226,0,0,4040,1024000,0,3,1,194
377580000,2271.1348,8.941475,0,0,3186,1024000,0,3,1,194
378580000,2279.6006,8.9396105,0,0,3086,1024000,0,3,1,194
379580000,2288.0244,8.937595,0,0,3086,1024000,0,3,1,194
380580000,2296.3926,8.93538,0,0,3166,1024000,0,3,1,194
381580000,2304.8164,8.933397,0,0,3166,1024000,0,3,1,194
382580000,2313.2822,8.931592,0,0,3166,1024000,0,3,1,194
383580000,2321.706,8.929639,0,0,3166,1024000,0,3,1,194
384580000,2330.2598,8.928198,0,0,3065,1024000,0,3,1,194
385580000,2338.6836,8.926273,0,0,2940,1024000,0,3,1,194
386580000,2347.1494,8.924522,0,0,2940,1024000,0,3,1,194
387580000,2355.5732,8.922626,0,0,2940,1024000,0,3,1,194
388580000,2364.5098,8.922678,0,0,2458,1024000,0,3,1,194
389580000,2372.9229,8.920763,0,0,2469,1024000,0,3,1,194
390580000,2381.3887,8.919058,0,0,2469,1024000,0,3,1,194
391580000,2389.8125,8.917211,0,0,2469,1024000,0,3,1,194
392580000,2398.2783,8.915533,0,0,2369,1024000,0,3,1,194
393580000,2406.7021,8.913712,0,0,2369,1024000,0,3,1,194
394580000,2415.168,8.912059,0,0,2369,1024000,0,3,1,194
395580000,2423.4941,8.9099045,0,0,2469,1024000,0,3,1,194
396580000,2431.96,8.908278,0,0,2469,1024000,0,3,1,194
397580000,2440.3838,8.90651,0,0,2458,1024000,0,3,1,194
398580000,2448.8496,8.904908,0,0,2358,1024000,0,3,1,194
399580000,2457.2734,8.903164,0,0,2358,1024000,0,3,1,194
400580000,2465.7393,8.901586,0,0,2358,1024000,0,3,1,194
401580000,2474.163,8.899868,0,0,2358,1024000,0,3,1,194
402580000,2483.4834,8.901374,0,0,1483,1024000,0,3,1,194
403580000,2491.8096,8.89932,0,0,1583,1024000,0,3,1,194
404580000,2500.2754,8.897778,0,0,1583,1024000,0,3,1,194
405580000,2508.6885,8.896058,0,0,1494,1024000,0,3,1,194
406580000,2517.1543,8.894538,0,0,1494,1024000,0,3,1,194
407580000,2525.5537,8.892795,0,0,1519,1024000,0,3,1,194
408580000,2534.0195,8.891296,0,0,1519,1024000,0,3,1,194
409580000,2542.4434,8.889662,0,0,1519,1024000,0,3,1,194
410580000,2551.1924,8.889172,0,0,2493,1024000,0,3,1,194
411580000,2559.6162,8.887556,0,0,2468,1024000,0,3,1,194
412580000,2567.9844,8.885759,0,0,2568,1024000,0,3,1,194
413580000,2576.4082,8.884167,0,0,2568,1024000,0,3,1,194
414580000,2584.874,8.882729,0,0,2568,1024000,0,3,1,194
415580000,2593.287,8.881121,0,0,2479,1024000,0,3,1,194
416580000,2601.753,8.879703,0,0,2479,1024000,0,3,1,194
417580000,2610.1768,8.878152,0,0,2479,1024000,0,3,1,194
418580000,2618.6426,8.876755,0,0,2479,1024000,0,3,1,194
419580000,2626.9688,8.874895,0,0,2579,1024000,0,3,1,194
420580000,2635.4346,8.873517,0,0,2579,1024000,0,3,1,194
421580000,2643.8584,8.872008,0,0,2579,1024000,0,3,1,194
422580000,2652.3242,8.870649,0,0,2479,1024000,0,3,1,194
423580000,2660.748,8.86916,0,0,2468,1024000,0,3,1,194
424580000,2669.2139,8.867821,0,0,2468,1024000,0,3,1,194
425580000,2677.6377,8.86635,0,0,2468,1024000,0,3,1,194
426580000,2686.0059,8.864705,0,0,2568,1024000,0,3,1,194
427580000,2694.4297,8.8632555,0,0,2568,1024000,0,3,1,194
428580000,2702.8955,8.861953,0,0,2568,1024000,0,3,1,194
429580000,2711.3193,8.86052,0,0,2468,1024000,0,3,1,194
430580000,2719.7744,8.8592005,0,0,2479,1024000,0,3,1,194
431580000,2728.1982,8.857786,0,0,2479,1024000,0,3,1,194
432580000,2736.6396,8.85644,0,0,2504,1024000,0,3,1,194
433580000,2745.8203,8.857485,0,0,1729,1024000,0,3,1,194
434580000,2754.2861,8.856225,0,0,1729,1024000,0,3,1,194
435580000,2762.71,8.854839,0,0,1629,1024000,0,3,1,194
436580000,2771.1758,8.853597,0,0,1618,1024000,0,3,1,194
437580000,2779.5996,8.852228,0,0,1593,1024000,0,3,1,194
438580000,2788.0654,8.851002,0,0,1593,1024000,0,3,1,194
439580000,2796.4893,8.849649,0,0,1593,1024000,0,3,1,194
440580000,2804.8574,8.84813,0,0,1693,1024000,0,3,1,194
441580000,2813.2812,8.846796,0,0,1693,1024000,0,3,1,194
442580000,2821.747,8.845602,0,0,1593,1024000,0,3,1,194
443580000,2830.171,8.844284,0,0,1573,1024000,0,3,1,194
444580000,2838.6367,8.843105,0,0,1573,1024000,0,3,1,194
445580000,2847.0605,8.841803,0,0,1573,1024000,0,3,1,194
446580000,2856.084,8.842365,0,0,1002,1024000,0,3,1,194
447580000,2864.6064,8.841378,0,0,901,1024000,0,3,1,194
448580000,2872.876,8.839619,0,0,1102,1024000,0,3,1,194
449580000,2880.8848,8.8370695,0,0,1416,1024000,0,3,1,194
450580000,2889.3086,8.835806,0,0,1459,1024000,0,3,1,194
451580000,2897.7744,8.834678,0,0,1416,1024000,0,3,1,194
452580000,2906.1982,8.833429,0,0,1459,1024000,0,3,1,194
453580000,2914.664,8.8323145,0,0,1416,1024000,0,3,1,194
454580000,2923.088,8.831081,0,0,1459,1024000,0,3,1,194
455580000,2931.456,8.829687,0,0,1516,1024000,0,3,1,194
456580000,2939.88,8.828468,0,0,1459,1024000,0,3,1,194
457580000,2948.3457,8.827382,0,0,1416,1024000,0,3,1,194
458580000,2956.7695,8.826178,0,0,1459,1024000,0,3,1,194
459580000,2965.2354,8.825106,0,0,1416,1024000,0,3,1,194
460580000,2973.6484,8.823882,0,0,1470,1024000,0,3,1,194
461580000,2982.1143,8.822824,0,0,1002,1024000,0,3,1,194
462580000,2990.504,8.821546,0,0,926,1024000,0,3,1,194
463580000,2998.9697,8.820498,0,0,901,1024000,0,3,1,194
464580000,3004.3525,8.810418,0,0,4015,1024000,0,3,1,194
465580000,3012.8184,8.809411,0,0,4015,1024000,0,3,1,194
466580000,3021.2422,8.808286,0,0,4015,1024000,0,3,1,194
467580000,3029.708,8.807291,0,0,4015,1024000,0,3,1,194
468580000,3038.1318,8.806179,0,0,4015,1024000,0,3,1,194
469580000,3046.5977,8.805196,0,0,3915,1024000,0,3,1,194
470580000,3055.0215,8.804097,0,0,3915,1024000,0,3,1,194
471580000,3064.2236,8.805241,0,0,3161,1024000,0,3,1,194
472580000,3072.6475,8.804148,0,0,3161,1024000,0,3,1,194
473580000,3081.1133,8.803181,0,0,3161,1024000,0,3,1,194
474580000,3089.537,8.8021,0,0,3161,1024000,0,3,1,194
475580000,3098.003,8.801145,0,0,3150,1024000,0,3,1,194
476580000,3106.4268,8.8000765,0,0,3050,1024000,0,3,1,194
477580000,3114.8926,8.799131,0,0,3050,1024000,0,3,1,194
478580000,3123.2188,8.797799,0,0,3150,1024000,0,3,1,194
479580000,3131.6738,8.796837,0,0,3161,1024000,0,3,1,194
480580000,3140.0977,8.795792,0,0,3161,1024000,0,3,1,194
481580000,3148.539,8.794802,0,0,3186,1024000,0,3,1,194
482580000,3156.963,8.793768,0,0,3186,1024000,0,3,1,194
483580000,3165.4287,8.792857,0,0,3086,1024000,0,3,1,194
484580000,3174.421,8.79341,0,0,2504,1024000,0,3,1,194
485580000,3182.8867,8.792504,0,0,2504,1024000,0,3,1,194
486580000,3191.213,8.79122,0,0,2604,1024000,0,3,1,194
487580000,3199.6787,8.790326,0,0,2604,1024000,0,3,1,194
488580000,3208.1025,8.789322,0,0,2593,1024000,0,3,1,194
489580000,3216.5684,8.788438,0,0,2468,1024000,0,3,1,194
490580000,3224.9922,8.787445,0,0,2468,1024000,0,3,1,194
491580000,3233.458,8.786571,0,0,2468,1024000,0,3,1,194
492580000,3241.8818,8.785587,0,0,2468,1024000,0,3,1,194
493580000,3251.2021,8.787032,0,0,1593,1024000,0,3,1,194
494580000,3259.5283,8.785791,0,0,1693,1024000,0,3,1,194
495580000,3267.9941,8.78493,0,0,1693,1024000,0,3,1,194
496580000,3276.4072,8.783934,0,0,1604,1024000,0,3,1,194
497580000,3284.873,8.783083,0,0,1604,1024000,0,3,1,194
498580000,3293.2969,8.782125,0,0,1604,1024000,0,3,1,194
499580000,3301.7627,8.781284,0,0,1604,1024000,0,3,1,194
500580000,3310.1865,8.780335,0,0,1604,1024000,0,3,1,194
501580000,3318.5547,8.779245,0,0,1693,1024000,0,3,1,194
502580000,3326.9785,8.778308,0,0,1693,1024000,0,3,1,194
503580000,3335.4443,8.777485,0,0,1593,1024000,0,3,1,194
504580000,3343.8682,8.776557,0,0,1593,1024000,0,3,1,194
505580000,3352.334,8.7757435,0,0,1593,1024000,0,3,1,194
506580000,3360.7578,8.774824,0,0,1573,1024000,0,3,1,194
507580000,3369.2236,8.77402,0,0,1573,1024000,0,3,1,194
508580000,3377.5498,8.772857,0,0,1673,1024000,0,3,1,194
509580000,3386.584,8.773534,0,0,1091,1024000,0,3,1,194
510580000,3395.0078,8.77263,0,0,991,1024000,0,3,1,194
511580000,3403.4736,8.771839,0,0,991,1024000,0,3,1,194
512580000,3411.8867,8.770917,0,0,1002,1024000,0,3,1,194
513580000,3419.913,8.769008,0,0,1452,1024000,0,3,1,194
514580000,3428.752,8.769186,0,0,1016,1024000,0,3,1,194
515580000,3437.2178,8.768413,0,0,991,1024000,0,3,1,194
516580000,3445.6318,8.76751,0,0,901,1024000,0,3,1,194
517580000,3454.0977,8.766746,0,0,901,1024000,0,3,1,194
518580000,3462.5215,8.765878,0,0,901,1024000,0,3,1,194
519580000,3471.0332,8.765235,0,0,854,1024000,0,3,1,194
520580000,3479.457,8.764376,0,0,854,1024000,0,3,1,194
521580000,3483.8525,8.753398,0,0,5022,1024000,0,3,1,194
522580000,3492.8447,8.753997,0,0,4440,1024000,0,3,1,194
523580000,3501.3105,8.753276,0,0,4340,1024000,0,3,1,194
524580000,3509.6367,8.752211,0,0,4015,1024000,0,3,1,194
525580000,3518.1025,8.751499,0,0,4015,1024000,0,3,1,194
526580000,3526.5264,8.750686,0,0,4015,1024000,0,3,1,194
527580000,3534.9922,8.749981,0,0,4004,1024000,0,3,1,194
528580000,3543.4053,8.749149,0,0,4015,1024000,0,3,1,194
529580000,3551.871,8.74845,0,0,4015,1024000,0,3,1,194
530580000,3560.2705,8.747594,0,0,3940,1024000,0,3,1,194
531580000,3569.5703,8.748947,0,0,3086,1024000,0,3,1,194
532580000,3577.8965,8.747913,0,0,3186,1024000,0,3,1,194
533580000,3586.3623,8.747226,0,0,3186,1024000,0,3,1,194
534580000,3594.7861,8.746438,0,0,3186,1024000,0,3,1,194
535580000,3603.252,8.745757,0,0,3186,1024000,0,3,1,194
536580000,3611.6758,8.744978,0,0,3186,1024000,0,3,1,194
537580000,3620.1416,8.744304,0,0,3086,1024000,0,3,1,194
538580000,3628.5654,8.743531,0,0,3086,1024000,0,3,1,194
539580000,3636.9336,8.742629,0,0,3186,1024000,0,3,1,194
540580000,3645.3574,8.741864,0,0,3175,1024000,0,3,1,194
541580000,3653.8232,8.741204,0,0,3150,1024000,0,3,1,194
542580000,3662.247,8.740447,0,0,3150,1024000,0,3,1,194
543580000,3670.713,8.739793,0,0,3050,1024000,0,3,1,194
544580000,3679.1367,8.739042,0,0,3050,1024000,0,3,1,194
545580000,3687.5918,8.738369,0,0,3061,1024000,0,3,1,194
546580000,3695.918,8.737395,0,0,3161,1024000,0,3,1,194
547580000,3704.9521,8.738094,0,0,2579,1024000,0,3,1,194
548580000,3713.376,8.737355,0,0,2579,1024000,0,3,1,194
549580000,3721.8418,8.736718,0,0,2579,1024000,0,3,1,194
550580000,3730.2656,8.735985,0,0,2479,1024000,0,3,1,194
551580000,3738.7314,8.735354,0,0,2479,1024000,0,3,1,194
552580000,3747.1553,8.734628,0,0,2479,1024000,0,3,1,194
553580000,3755.621,8.734003,0,0,2468,1024000,0,3,1,194
554580000,3763.9473,8.733056,0,0,2568,1024000,0,3,1,194
555580000,3772.413,8.732438,0,0,2568,1024000,0,3,1,194
556580000,3780.837,8.731725,0,0,2568,1024000,0,3,1,194
557580000,3789.3027,8.7311125,0,0,2468,1024000,0,3,1,194
558580000,3797.7266,8.730406,0,0,2468,1024000,0,3,1,194
559580000,3807.0469,8.731759,0,0,1593,1024000,0,3,1,194
560580000,3815.4707,8.731054,0,0,1593,1024000,0,3,1,194
561580000,3823.8281,8.730202,0,0,1704,1024000,0,3,1,194
562580000,3832.252,8.729504,0,0,1704,1024000,0,3,1,194
563580000,3840.6934,8.728848,0,0,1729,1024000,0,3,1,194
564580000,3849.1172,8.728157,0,0,1629,1024000,0,3,1,194
565580000,3857.583,8.727564,0,0,1629,1024000,0,3,1,194
566580000,3866.0068,8.726877,0,0,1618,1024000,0,3,1,194
567580000,3874.4727,8.72629,0,0,1593,1024000,0,3,1,194
568580000,3882.8965,8.72561,0,0,1593,1024000,0,3,1,194
569580000,3891.2646,8.724809,0,0,1673,1024000,0,3,1,194
570580000,3899.6885,8.724135,0,0,1573,1024000,0,3,1,194
571580000,3908.1543,8.723558,0,0,1573,1024000,0,3,1,194
572580000,3917.2344,8.724353,0,0,901,1024000,0,3,1,194
573580000,3925.6123,8.723583,0,0,991,1024000,0,3,1,194
574580000,3934.124,8.723113,0,0,901,1024000,0,3,1,194
575580000,3942.502,8.722349,0,0,991,1024000,0,3,1,194
576580000,3951.0137,8.721885,0,0,901,1024000,0,3,1,194
577580000,3959.2832,8.720888,0,0,1002,1024000,0,3,1,194
578580000,3967.292,8.719323,0,0,1427,1024000,0,3,1,194
579580000,3975.7158,8.718675,0,0,1459,1024000,0,3,1,194
580580000,3984.1816,8.7181225,0,0,1416,1024000,0,3,1,194
581580000,3992.6055,8.717479,0,0,1459,1024000,0,3,1,194
582580000,4000.0,8.714597,0,0,2513,1024000,0,3,1,194
583580000,4008.829,8.714846,0,0,2141,1024000,0,3,1,194
584580000,4017.295,8.714306,0,0,1998,1024000,0,3,1,194
585580000,4025.7188,8.713677,0,0,2041,1024000,0,3,1,194
586580000,4034.1846,8.713141,0,0,1998,1024000,0,3,1,194
587580000,4042.5977,8.712495,0,0,1584,1024000,0,3,1,194
588580000,4050.9414,8.711702,0,0,1709,1024000,0,3,1,194
589580000,4059.3652,8.711084,0,0,1709,1024000,0,3,1,194
590580000,4067.831,8.710559,0,0,1709,1024000,0,3,1,194
591580000,4076.255,8.709947,0,0,1609,1024000,0,3,1,194
592580000,4084.7207,8.709426,0,0,1598,1024000,0,3,1,194
593580000,4093.1445,8.708818,0,0,1573,1024000,0,3,1,194
594580000,4101.6104,8.708302,0,0,1573,1024000,0,3,1,194
595580000,4109.9365,8.707493,0,0,1673,1024000,0,3,1,194
596580000,4118.4023,8.706982,0,0,1673,1024000,0,3,1,194
597580000,4126.826,8.706385,0,0,1573,1024000,0,3,1,194
598580000,4135.292,8.705877,0,0,1573,1024000,0,3,1,194
599580000,4143.716,8.705285,0,0,1573,1024000,0,3,1,194
600580000,4152.171,8.704761,0,0,1584,1024000,0,3,1,194
601580000,4160.5947,8.704173,0,0,1584,1024000,0,3,1,194
602580000,4168.963,8.703471,0,0,1684,1024000,0,3,1,194
603580000,4177.3867,8.702889,0,0,1684,1024000,0,3,1,194
604580000,4185.8525,8.702395,0,0,1584,1024000,0,3,1,194
605580000,4194.2764,8.701818,0,0,1573,1024000,0,3,1,194
606580000,4202.742,8.70133,0,0,1573,1024000,0,3,1,194
607580000,4211.1465,8.700716,0,0,1593,1024000,0,3,1,194
608580000,4219.5146,8.70003,0,0,1693,1024000,0,3,1,194
609580000,4227.9385,8.699462,0,0,1693,1024000,0,3,1,194
610580000,4236.4043,8.698982,0,0,1693,1024000,0,3,1,194
611580000,4244.828,8.698419,0,0,1593,1024000,0,3,1,194
612580000,4253.294,8.697943,0,0,1593,1024000,0,3,1,194
613580000,4261.707,8.697361,0,0,1604,1024000,0,3,1,194
614580000,4270.1484,8.69684,0,0,1629,1024000,0,3,1,194
615580000,4278.4746,8.696086,0,0,1729,1024000,0,3,1,194
616580000,4286.9404,8.69562,0,0,1729,1024000,0,3,1,194
617580000,4295.3643,8.695069,0,0,1729,1024000,0,3,1,194
618580000,4303.83,8.694606,0,0,1618,1024000,0,3,1,194
619580000,4312.254,8.69406,0,0,1593,1024000,0,3,1,194
620580000,4320.7197,8.693602,0,0,1593,1024000,0,3,1,194
621580000,4329.1436,8.69306,0,0,1593,1024000,0,3,1,194
622580000,4337.5117,8.692409,0,0,1693,1024000,0,3,1,194
623580000,4345.9355,8.691871,0,0,1693,1024000,0,3,1,194
624580000,4354.4014,8.69142,0,0,1593,1024000,0,3,1,194
625580000,4362.825,8.6908865,0,0,1593,1024000,0,3,1,194
626580000,4371.2803,8.690418,0,0,1604,1024000,0,3,1,194
627580000,4379.704,8.68989,0,0,1604,1024000,0,3,1,194
628580000,4388.17,8.689445,0,0,1604,1024000,0,3,1,194
629580000,4396.496,8.688727,0,0,1704,1024000,0,3,1,194
630580000,4404.962,8.688288,0,0,1704,1024000,0,3,1,194
631580000,4413.3857,8.687767,0,0,1593,1024000,0,3,1,194
632580000,4421.8516,8.687331,0,0,1573,1024000,0,3,1,194
633580000,4430.2754,8.686815,0,0,1573,1024000,0,3,1,194
634580000,4438.741,8.686381,0,0,1573,1024000,0,3,1,194
635580000,4447.7334,8.686979,0,0,991,1024000,0,3,1,194
636580000,4456.199,8.686548,0,0,991,1024000,0,3,1,194
637580000,4464.5254,8.685847,0,0,1091,1024000,0,3,1,194
638580000,4472.576,8.684613,0,0,1416,1024000,0,3,1,194
639580000,4481.0,8.684109,0,0,1416,1024000,0,3,1,194
640580000,4489.466,8.683686,0,0,1416,1024000,0,3,1,194
641580000,4497.8896,8.683185,0,0,1416,1024000,0,3,1,194
642580000,4506.3447,8.682746,0,0,1427,1024000,0,3,1,194
643580000,4514.7686,8.682247,0,0,1427,1024000,0,3,1,194
644580000,4523.1123,8.681598,0,0,1541,1024000,0,3,1,194
645580000,4531.624,8.681272,0,0,1326,1024000,0,3,1,194
646580000,4540.002,8.680692,0,0,1416,1024000,0,3,1,194
647580000,4548.5137,8.680369,0,0,1326,1024000,0,3,1,194
648580000,4556.8916,8.679793,0,0,1416,1024000,0,3,1,194
649580000,4565.4033,8.679474,0,0,1326,1024000,0,3,1,194
650580000,4573.7812,8.678903,0,0,991,1024000,0,3,1,194
651580000,4582.1953,8.6784,0,0,901,1024000,0,3,1,194
652580000,4590.573,8.677832,0,0,991,1024000,0,3,1,194
653580000,4599.085,8.677519,0,0,901,1024000,0,3,1,194
654580000,4607.452,8.676934,0,0,1002,1024000,0,3,1,194
655580000,4615.9746,8.676643,0,0,901,1024000,0,3,1,194
656580000,4624.342,8.676064,0,0,1002,1024000,0,3,1,194
657580000,4632.668,8.675408,0,0,1091,1024000,0,3,1,194
658580000,4641.134,8.675016,0,0,991,1024000,0,3,1,194
659580000,4649.5576,8.674547,0,0,991,1024000,0,3,1,194
660580000,4658.0234,8.674159,0,0,991,1024000,0,3,1,194
661580000,4666.4473,8.673694,0,0,991,1024000,0,3,1,194
662580000,4674.913,8.673308,0,0,991,1024000,0,3,1,194
663580000,4683.337,8.672846,0,0,991,1024000,0,3,1,194
664580000,4691.705,8.672282,0,0,1091,1024000,0,3,1,194
665580000,4700.129,8.671824,0,0,991,1024000,0,3,1,194
666580000,4708.5947,8.671445,0,0,991,1024000,0,3,1,194
667580000,4717.0186,8.67099,0,0,991,1024000,0,3,1,194
668580000,4725.4736,8.670594,0,0,1002,1024000,0,3,1,194
669580000,4733.8975,8.670141,0,0,1002,1024000,0,3,1,194
670580000,4742.339,8.669724,0,0,1016,1024000,0,3,1,194
671580000,4750.753,8.669257,0,0,1001,1024000,0,3,1,194
672580000,4759.131,8.668726,0,0,991,1024000,0,3,1,194
673580000,4767.6426,8.668441,0,0,901,1024000,0,3,1,194
674580000,4776.0205,8.667913,0,0,991,1024000,0,3,1,194
675580000,4784.532,8.667631,0,0,901,1024000,0,3,1,194
676580000,4792.91,8.667108,0,0,991,1024000,0,3,1,194
677580000,4801.422,8.666826,0,0,901,1024000,0,3,1,194
678580000,4809.702,8.66613,0,0,991,1024000,0,3,1,194
679580000,4818.214,8.665853,0,0,901,1024000,0,3,1,194
680580000,4826.581,8.665316,0,0,1002,1024000,0,3,1,194
681580000,4835.1035,8.66506,0,0,901,1024000,0,3,1,194
682580000,4843.451,8.664493,0,0,1022,1024000,0,3,1,194
683580000,4851.875,8.6640625,0,0,1011,1024000,0,3,1,194
684580000,4860.243,8.663535,0,0,1111,1024000,0,3,1,194
685580000,4868.667,8.663108,0,0,1011,1024000,0,3,1,194
686580000,4877.133,8.662758,0,0,1011,1024000,0,3,1,194
687580000,4885.5566,8.662334,0,0,1011,1024000,0,3,1,194
688580000,4894.0225,8.661987,0,0,1011,1024000,0,3,1,194
689580000,4902.4463,8.661566,0,0,1011,1024000,0,3,1,194
690580000,4910.912,8.661221,0,0,1011,1024000,0,3,1,194
691580000,4919.2383,8.66063,0,0,1111,1024000,0,3,1,194
692580000,4927.704,8.660289,0,0,1011,1024000,0,3,1,194
693580000,4936.128,8.659874,0,0,1011,1024000,0,3,1,194
694580000,4944.583,8.659515,0,0,1022,1024000,0,3,1,194
695580000,4953.007,8.659102,0,0,1002,1024000,0,3,1,194
696580000,4961.448,8.658723,0,0,1016,1024000,0,3,1,194
697580000,4969.96,8.658466,0,0,901,1024000,0,3,1,194
698580000,4978.24,8.657808,0,0,1091,1024000,0,3,1,194
699580000,4986.752,8.657556,0,0,901,1024000,0,3,1,194
700580000,4995.13,8.657071,0,0,991,1024000,0,3,1,194
701580000,5000.0,8.650519,0,0,4630,1024000,0,3,1,194
702580000,5008.6094,8.650448,0,0,4483,1024000,0,3,1,194
703580000,5017.075,8.650129,0,0,4440,1024000,0,3,1,194
704580000,5025.499,8.64974,0,0,4483,1024000,0,3,1,194
705580000,5033.965,8.649425,0,0,4340,1024000,0,3,1,194
706580000,5042.291,8.6488695,0,0,4483,1024000,0,3,1,194
707580000,5050.757,8.648556,0,0,4440,1024000,0,3,1,194
708580000,5059.1807,8.648171,0,0,4483,1024000,0,3,1,194
709580000,5067.6357,8.647842,0,0,4440,1024000,0,3,1,194
710580000,5076.0596,8.647461,0,0,4483,1024000,0,3,1,194
711580000,5084.501,8.647111,0,0,4465,1024000,0,3,1,194
712580000,5092.925,8.646731,0,0,4408,1024000,0,3,1,194
