timestamp,load,ram_usage
263372000,0.06,0.13208051
263872000,0.08,0.13211133
264372000,0.1,0.13217345
264872000,0.06,0.13223532
265372000,0.08,0.1322977
265872000,0.08,0.13232875
266372000,0.1,0.13239112
266872000,0.12,0.132453
267372000,0.1,0.13249896
267872000,0.08,0.13256109
268372000,0.1,0.13262172
268872000,0.1,0.1326836
269372000,0.1,0.13283269
269872000,0.1,0.13289432
270372000,0.08,0.13290948
270872000,0.12,0.13295296
271372000,0.08,0.13285953
271872000,0.1,0.1329214
272372000,0.1,0.13296737
272872000,0.08,0.13304392
273372000,0.1,0.13310628
273872000,0.12,0.1331525
274372000,0.08,0.13319896
274872000,0.1,0.13324493
275372000,0.08,0.13330731
275872000,0.08,0.13333787
276372000,0.1,0.1333821
276872000,0.1,0.13339727
277372000,0.1,0.13344347
277872000,0.1,0.133521
278372000,0.08,0.13353641
278872000,0.1,0.13355133
279372000,0.08,0.13361394
279872000,0.08,0.13367432
280372000,0.1,0.13372129
280872000,0.1,0.13376726
281372000,0.12,0.13369173
281872000,0.1,0.13373744
282372000,0.08,0.13380006
282872000,0.12,0.13386169
283372000,0.08,0.13404234
283872000,0.1,0.13412012
284372000,0.08,0.13415143
284872000,0.1,0.13424686
285372000,0.08,0.13427816
285872000,0.1,0.13432512
286372000,0.12,0.13437185
286872000,0.1,0.13440315
287372000,0.08,0.13446577
287872000,0.1,0.13452789
288372000,0.08,0.1345592
288872000,0.1,0.13462183
289372000,0.1,0.13465314
289872000,0.08,0.13468419
290372000,0.1,0.13474657
290872000,0.1,0.13477787
291372000,0.08,0.13480918
291872000,0.1,0.1349138
292372000,0.08,0.13496076
292872000,0.1,0.13502288
293372000,0.1,0.13508525
293872000,0.1,0.1351362
294372000,0.1,0.13516751
294872000,0.08,0.13519882
295372000,0.08,0.13526069
295872000,0.1,0.13530691
296372000,0.08,0.13535388
296872000,0.08,0.13540083
297372000,0.1,0.13546097
297872000,0.1,0.13553876
298372000,0.1,0.13558447
298872000,0.1,0.13564685
299372000,0.08,0.13572487
299872000,0.12,0.13577133
300372000,0.1,0.13580264
300872000,0.08,0.13586527
301372000,0.12,0.13592665
301872000,0.1,0.13598926
302372000,0.1,0.13603549
302872000,0.12,0.13608244
303372000,0.06,0.13615997
303872000,0.12,0.13623825
304372000,0.08,0.13628472
304872000,0.1,0.13634685
305372000,0.08,0.13694943
305872000,0.08,0.13698074
306372000,0.1,0.13707443
306872000,0.08,0.13710573
307372000,0.1,0.13723792
307872000,0.08,0.13726899
308372000,0.1,0.13719246
308872000,0.1,0.13723867
309372000,0.1,0.13728538
309872000,0.08,0.1373316
310372000,0.08,0.13740988
310872000,0.1,0.13745685
311372000,0.08,0.13748741
311872000,0.08,0.13755003
312372000,0.1,0.1376124
312872000,0.1,0.13764322
313372000,0.1,0.13772075
313872000,0.08,0.137761
314372000,0.1,0.13776025
314872000,0.1,0.13776025
315372000,0.1,0.13779156
315872000,0.08,0.13789295
316372000,0.12,0.13793866
316872000,0.08,0.13798538
317372000,0.12,0.13803211
317872000,0.1,0.13809298
318372000,0.1,0.13810864
318872000,0.1,0.1381392
319372000,0.08,0.13817026
319872000,0.1,0.1382632
320372000,0.1,0.13832432
320872000,0.1,0.13833898
321372000,0.08,0.138417
321872000,0.08,0.138502
322372000,0.1,0.13856436
322872000,0.06,0.13862574
323372000,0.1,0.13868812
323872000,0.1,0.13876018
324372000,0.08,0.13894059
324872000,0.1,0.13897164
325372000,0.1,0.13901787
325872000,0.08,0.13845627
326372000,0.1,0.13851467
326872000,0.1,0.13856114
327372000,0.08,0.13862301
327872000,0.1,0.13868439
328372000,0.08,0.1387306
328872000,0.1,0.13879272
329372000,0.08,0.13883895
329872000,0.1,0.13888343
330372000,0.08,0.13893014
330872000,0.12,0.13899152
331372000,0.08,0.13906954
331872000,0.1,0.13910012
332372000,0.1,0.13914683
332872000,0.08,0.13920845
333372000,0.08,0.13925517
333872000,0.1,0.13916373
334372000,0.1,0.13934065
334872000,0.08,0.13928002
335372000,0.1,0.13931108
335872000,0.08,0.13940203
336372000,0.1,0.13943309
336872000,0.1,0.13949521
337372000,0.08,0.13955733
337872000,0.1,0.13955684
338372000,0.1,0.1396192
338872000,0.1,0.13968158
339372000,0.1,0.13980557
339872000,0.08,0.13988137
340372000,0.1,0.13991243
340872000,0.1,0.1399748
341372000,0.08,0.14003642
341872000,0.1,0.14006723
342372000,0.1,0.14011395
342872000,0.1,0.14019048
343372000,0.08,0.14022155
343872000,0.1,0.14026777
344372000,0.08,0.14053713
344872000,0.1,0.14043178
345372000,0.1,0.14046258
345872000,0.08,0.14047724
346372000,0.1,0.1405995
346872000,0.08,0.14063056
347372000,0.1,0.14054061
347872000,0.1,0.14059776
348372000,0.08,0.14062832
348872000,0.1,0.14069095
349372000,0.1,0.14075257
349872000,0.08,0.14079954
350372000,0.1,0.14086166
350872000,0.1,0.14090812
351372000,0.08,0.14093645
351872000,0.1,0.14100206
352372000,0.08,0.14104903
352872000,0.1,0.14175647
353372000,0.08,0.14178729
353872000,0.1,0.1418499
354372000,0.1,0.14189637
354872000,0.08,0.14206237
355372000,0.1,0.14212449
355872000,0.08,0.14217146
356372000,0.1,0.1421983
356872000,0.1,0.14224401
357372000,0.08,0.14229023
357872000,0.1,0.14233719
358372000,0.08,0.14241472
358872000,0.1,0.14246094
359372000,0.12,0.14250617
359872000,0.08,0.14253747
360372000,0.1,0.14247586
360872000,0.1,0.14253649
361372000,0.12,0.14259885
361872000,0.1,0.14263016
362372000,0.1,0.14269279
362872000,0.12,0.1427241
363372000,0.1,0.14278671
363872000,0.1,0.14284933
364372000,0.12,0.14292686
364872000,0.1,0.14304788
365372000,0.1,0.1431105
365872000,0.1,0.14314131
366372000,0.12,0.14314131
366872000,0.08,0.14318778
367372000,0.1,0.143233
367872000,0.1,0.14329562
368372000,0.08,0.14320195
368872000,0.08,0.14324866
369372000,0.08,0.14326182
369872000,0.1,0.14330879
370372000,0.08,0.14338681
370872000,0.1,0.14344844
371372000,0.1,0.14351082
371872000,0.08,0.14360425
372372000,0.1,0.14369445
372872000,0.1,0.14370985
373372000,0.1,0.14374067
373872000,0.1,0.14377172
374372000,0.06,0.1438495
374872000,0.08,0.14388007
375372000,0.1,0.1440878
375872000,0.1,0.14411911
376372000,0.08,0.14418174
376872000,0.12,0.14422846
377372000,0.08,0.14433183
377872000,0.1,0.1443932
378372000,0.08,0.14443769
378872000,0.1,0.14446825
379372000,0.1,0.14454255
379872000,0.08,0.14460441
380372000,0.1,0.1446822
380872000,0.1,0.14471301
381372000,0.08,0.14480694
381872000,0.1,0.14474507
382372000,0.12,0.14479178
382872000,0.1,0.14485416
383372000,0.08,0.14490111
383872000,0.1,0.14494734
384372000,0.08,0.14500995
384872000,0.1,0.14507207
385372000,0.1,0.14509495
385872000,0.08,0.14515556
386372000,0.12,0.14521645
386872000,0.1,0.14526291
387372000,0.08,0.14530939
387872000,0.1,0.14538741
388372000,0.1,0.14543413
388872000,0.08,0.14544854
389372000,0.1,0.14551091
389872000,0.1,0.14554098
390372000,0.08,0.14560013
390872000,0.1,0.14564659
391372000,0.08,0.14580189
391872000,0.1,0.14584836
392372000,0.1,0.14589508
392872000,0.08,0.14591023
393372000,0.12,0.14595695
393872000,0.1,0.14600343
394372000,0.1,0.14607945
394872000,0.08,0.14612618
395372000,0.1,0.14615674
395872000,0.08,0.14619674
396372000,0.1,0.14624296
396872000,0.1,0.14628918
397372000,0.1,0.1463031
397872000,0.1,0.14639553
398372000,0.1,0.14644127
398872000,0.1,0.14648798
399372000,0.08,0.14658067
399872000,0.1,0.14662713
400372000,0.1,0.14667335
400872000,0.1,0.14673348
401372000,0.08,0.1467956
401872000,0.1,0.14681126
402372000,0.08,0.14685749
402872000,0.1,0.14688854
403372000,0.08,0.14695041
403872000,0.12,0.14701279
404372000,0.1,0.1470436
404872000,0.08,0.14710523
405372000,0.1,0.14715144
405872000,0.08,0.14732116
406372000,0.1,0.14725979
406872000,0.08,0.14729084
407372000,0.1,0.14735296
407872000,0.08,0.14738329
408372000,0.1,0.14743
408872000,0.08,0.14749213
409372000,0.1,0.1475222
409872000,0.12,0.14756866
410372000,0.08,0.14763053
410872000,0.1,0.14773813
411372000,0.08,0.14780025
411872000,0.12,0.14790387
412372000,0.08,0.1479819
412872000,0.1,0.14802042
413372000,0.06,0.14805172
413872000,0.08,0.14813796
414372000,0.1,0.14821449
414872000,0.1,0.14821449
415372000,0.12,0.14826146
415872000,0.08,0.14830841
416372000,0.1,0.14846075
416872000,0.1,0.1483842
417372000,0.1,0.14844683
417872000,0.1,0.14850944
418372000,0.1,0.1485251
418872000,0.12,0.14858747
419372000,0.1,0.14863418
419872000,0.1,0.14869681
420372000,0.08,0.14875917
420872000,0.12,0.14883721
421372000,0.1,0.14889957
421872000,0.1,0.14896145
422372000,0.12,0.14900766
422872000,0.1,0.14904469
423372000,0.1,0.1491523
423872000,0.12,0.14919925
424372000,0.1,0.14927752
424872000,0.1,0.14930834
425372000,0.1,0.14937072
425872000,0.08,0.14943333
426372000,0.12,0.14961225
426872000,0.08,0.14953595
427372000,0.1,0.14958267
427872000,0.1,0.14964505
428372000,0.1,0.14967635
428872000,0.1,0.14973897
429372000,0.1,0.14980134
429872000,0.12,0.14986372
430372000,0.1,0.14992633
430872000,0.1,0.14998895
431372000,0.08,0.15002027
431872000,0.12,0.15008289
432372000,0.1,0.1501142
432872000,0.08,0.15016116
433372000,0.1,0.15025508
433872000,0.08,0.1503172
434372000,0.1,0.15037958
434872000,0.1,0.15042655
435372000,0.08,0.15047327
435872000,0.1,0.15053539
436372000,0.1,0.15058036
436872000,0.12,0.15071331
437372000,0.08,0.15074436
437872000,0.1,0.15063825
438372000,0.08,0.15070063
438872000,0.1,0.1507471
439372000,0.1,0.1507779
439872000,0.1,0.15085718
440372000,0.08,0.15093495
440872000,0.1,0.15099707
441372000,0.1,0.1510438
441872000,0.1,0.15113747
442372000,0.08,0.15121526
442872000,0.1,0.15127712
443372000,0.1,0.1513236
443872000,0.1,0.15136957
444372000,0.1,0.15141629
444872000,0.1,0.15149382
445372000,0.12,0.15156935
445872000,0.08,0.15161557
446372000,0.1,0.15166155
446872000,0.1,0.15182729
447372000,0.1,0.151873
447872000,0.08,0.15190406
448372000,0.1,0.1519498
448872000,0.12,0.15201788
449372000,0.1,0.15210932
449872000,0.08,0.15215504
450372000,0.1,0.15205589
450872000,0.08,0.15210262
451372000,0.1,0.15213342
451872000,0.1,0.15220971
452372000,0.1,0.15225594
452872000,0.08,0.15233396
453372000,0.1,0.1524259
453872000,0.1,0.15247262
454372000,0.1,0.15251884
454872000,0.1,0.1525653
455372000,0.08,0.15260978
455872000,0.1,0.15267116
456372000,0.1,0.15271688
456872000,0.1,0.15274794
457372000,0.08,0.15278398
457872000,0.12,0.15284659
458372000,0.08,0.15289256
458872000,0.1,0.15295468
459372000,0.08,0.15306203
459872000,0.1,0.1530931
460372000,0.08,0.15315448
460872000,0.1,0.15321511
461372000,0.1,0.1533078
461872000,0.06,0.15341687
462372000,0.1,0.15344694
462872000,0.06,0.15358709
463372000,0.08,0.15368028
463872000,0.1,0.15371133
464372000,0.12,0.1537573
464872000,0.08,0.15381919
465372000,0.1,0.15389672
465872000,0.1,0.15392728
466372000,0.08,0.15394169
466872000,0.1,0.1540043
467372000,0.1,0.15403289
467872000,0.08,0.1540483
468372000,0.12,0.15410967
468872000,0.1,0.15415464
469372000,0.08,0.1542011
469872000,0.1,0.15428932
470372000,0.1,0.15448911
470872000,0.1,0.15450352
471372000,0.08,0.1546131
471872000,0.1,0.15573777
472372000,0.1,0.1558004
472872000,0.08,0.15581556
473372000,0.1,0.15586253
473872000,0.08,0.15587817
474372000,0.12,0.15590899
474872000,0.08,0.15595023
475372000,0.08,0.15599671
475872000,0.1,0.15604366
476372000,0.08,0.15610579
476872000,0.1,0.15618406
477372000,0.08,0.15621537
477872000,0.1,0.15637714
478372000,0.1,0.15645541
478872000,0.08,0.15648672
479372000,0.1,0.15643479
479872000,0.1,0.1564661
480372000,0.1,0.15652873
480872000,0.1,0.15659134
481372000,0.1,0.15665396
481872000,0.08,0.15668526
482372000,0.12,0.15665843
482872000,0.12,0.1566895
483372000,0.08,0.15670516
483872000,0.12,0.15679908
484372000,0.08,0.15687735
484872000,0.08,0.15690866
485372000,0.1,0.15697128
485872000,0.1,0.15701824
486372000,0.08,0.15704931
486872000,0.08,0.15711193
487372000,0.08,0.15720585
487872000,0.1,0.15739347
488372000,0.1,0.15732662
488872000,0.1,0.15735793
489372000,0.1,0.15738924
489872000,0.1,0.15748318
490372000,0.08,0.15748318
490872000,0.1,0.15754579
491372000,0.08,0.1575771
491872000,0.1,0.15667085
492372000,0.1,0.15685524
492872000,0.1,0.15688655
493372000,0.08,0.1568197
493872000,0.1,0.15737085
494372000,0.08,0.15743323
494872000,0.1,0.15746428
495372000,0.08,0.15752691
495872000,0.08,0.15755822
496372000,0.1,0.15765041
496872000,0.08,0.15771303
497372000,0.1,0.15777515
497872000,0.1,0.15780646
498372000,0.1,0.15787852
498872000,0.1,0.15794113
499372000,0.1,0.15800202
499872000,0.1,0.15806463
500372000,0.12,0.15812676
500872000,0.1,0.15823634
501372000,0.08,0.15832753
501872000,0.1,0.15842494
502372000,0.1,0.15848508
502872000,0.1,0.15854695
503372000,0.08,0.1586081
503872000,0.1,0.1586543
504372000,0.12,0.15871643
504872000,0.08,0.15877657
505372000,0.1,0.15883818
505872000,0.1,0.15889858
506372000,0.1,0.15896045
506872000,0.1,0.15903673
507372000,0.1,0.15905115
507872000,0.1,0.15911351
508372000,0.1,0.15929045
508872000,0.1,0.15935281
509372000,0.08,0.15941468
509872000,0.1,0.15944575
510372000,0.1,0.15952328
510872000,0.08,0.1595859
511372000,0.12,0.15963162
511872000,0.1,0.15969424
512372000,0.1,0.15975611
512872000,0.1,0.15978742
513372000,0.1,0.1598493
513872000,0.1,0.15991166
514372000,0.1,0.15982594
514872000,0.1,0.15991788
515372000,0.1,0.15994844
515872000,0.12,0.16001081
516372000,0.1,0.16008835
516872000,0.1,0.16015072
517372000,0.1,0.16018152
517872000,0.1,0.16024415
518372000,0.1,0.16025831
518872000,0.1,0.16031124
519372000,0.12,0.1603418
519872000,0.06,0.16040368
520372000,0.1,0.1604812
520872000,0.12,0.16052742
521372000,0.08,0.16060372
521872000,0.06,0.16063353
522372000,0.08,0.16071156
522872000,0.1,0.16077268
523372000,0.1,0.1607876
523872000,0.08,0.16083182
524372000,0.1,0.1608629
524872000,0.1,0.16093992
525372000,0.08,0.16098489
525872000,0.1,0.16107759
526372000,0.08,0.1611243
526872000,0.1,0.16115487
527372000,0.1,0.16120109
527872000,0.1,0.1612473
528372000,0.1,0.16130918
528872000,0.1,0.16147542
529372000,0.08,0.16140932
529872000,0.12,0.16143963
530372000,0.08,0.1614707
530872000,0.1,0.1615604
531372000,0.1,0.16159146
531872000,0.08,0.16168812
532372000,0.1,0.16171943
532872000,0.1,0.16178206
533372000,0.08,0.16184467
533872000,0.1,0.1619135
534372000,0.1,0.1619448
534872000,0.1,0.16199178
535372000,0.08,0.1620544
535872000,0.1,0.16108155
536372000,0.1,0.16114418
536872000,0.1,0.16117549
537372000,0.08,0.1612068
537872000,0.1,0.16125351
538372000,0.08,0.16128482
538872000,0.1,0.16134745
539372000,0.08,0.1615291
539872000,0.12,0.1615291
540372000,0.1,0.16159171
540872000,0.1,0.1635503
541372000,0.12,0.16192245
541872000,0.1,0.16195376
542372000,0.08,0.16198507
542872000,0.12,0.16204768
543372000,0.1,0.1621615
543872000,0.12,0.16222237
544372000,0.12,0.162285
544872000,0.08,0.16231582
545372000,0.1,0.16237843
545872000,0.1,0.16250317
546372000,0.08,0.1625658
546872000,0.1,0.16262841
547372000,0.1,0.16270669
547872000,0.1,0.16273774
548372000,0.1,0.16280037
548872000,0.1,0.1628625
549372000,0.12,0.1627949
549872000,0.08,0.16285726
550372000,0.1,0.16288859
550872000,0.1,0.16293554
551372000,0.08,0.16296685
551872000,0.1,0.16299817
552372000,0.1,0.16304512
552872000,0.08,0.16310775
553372000,0.12,0.16313906
553872000,0.1,0.16317037
554372000,0.1,0.16323298
554872000,0.08,0.16326429
555372000,0.1,0.16332692
555872000,0.08,0.16335823
556372000,0.1,0.16338928
556872000,0.08,0.1634206
557372000,0.1,0.16348322
557872000,0.12,0.1635441
558372000,0.1,0.16360672
558872000,0.1,0.1636691
559372000,0.1,0.16373122
559872000,0.1,0.16390316
560372000,0.1,0.16396528
560872000,0.08,0.16406716
561372000,0.1,0.16412854
561872000,0.1,0.16414197
562372000,0.08,0.16409053
562872000,0.1,0.16415165
563372000,0.1,0.1642287
563872000,0.08,0.16427565
564372000,0.1,0.16432187
564872000,0.08,0.16436858
565372000,0.1,0.16443022
565872000,0.1,0.16447644
566372000,0.1,0.16457011
566872000,0.08,0.16461682
567372000,0.1,0.16466354
567872000,0.08,0.16471002
568372000,0.1,0.16474009
568872000,0.12,0.16478704
569372000,0.1,0.16481785
569872000,0.1,0.16497292
570372000,0.1,0.16485836
570872000,0.08,0.16492073
571372000,0.08,0.16496745
571872000,0.1,0.16502833
572372000,0.1,0.16504374
572872000,0.08,0.16507305
573372000,0.1,0.16508771
573872000,0.08,0.16511853
574372000,0.1,0.1651322
574872000,0.08,0.16519332
575372000,0.12,0.16522439
575872000,0.1,0.16562594
576372000,0.1,0.16565701
576872000,0.12,0.16568783
577372000,0.08,0.16574895
577872000,0.1,0.16579567
578372000,0.1,0.16584139
578872000,0.1,0.1658881
579372000,0.08,0.16593482
579872000,0.1,0.16598104
580372000,0.08,0.16600738
580872000,0.1,0.1660541
581372000,0.08,0.16611597
581872000,0.1,0.1661463
582372000,0.08,0.16619301
582872000,0.1,0.16623947
583372000,0.08,0.16627029
583872000,0.1,0.166317
584372000,0.08,0.16634806
584872000,0.12,0.16639477
585372000,0.1,0.166441
585872000,0.08,0.16648771
586372000,0.1,0.16653442
586872000,0.1,0.16659631
587372000,0.08,0.16664302
587872000,0.1,0.16667259
588372000,0.1,0.16673297
588872000,0.08,0.16676378
589372000,0.1,0.16679485
589872000,0.1,0.16680975
590372000,0.1,0.16684008
590872000,0.1,0.1668418
591372000,0.08,0.16688852
591872000,0.08,0.16698742
592372000,0.1,0.16700333
592872000,0.1,0.16705005
593372000,0.1,0.16709651
593872000,0.08,0.16714323
594372000,0.1,0.16717404
594872000,0.08,0.16720511
595372000,0.1,0.16723642
595872000,0.08,0.16729903
596372000,0.08,0.16733034
596872000,0.1,0.16736165
597372000,0.1,0.16739297
597872000,0.08,0.16748491
598372000,0.1,0.16749509
598872000,0.1,0.16755746
599372000,0.1,0.16758877
599872000,0.08,0.16762008
600372000,0.08,0.16779353
600872000,0.1,0.16769537
601372000,0.08,0.16772668
601872000,0.1,0.16775799
602372000,0.08,0.1678246
602872000,0.1,0.16785565
603372000,0.12,0.16788696
603872000,0.08,0.16791803
604372000,0.1,0.16798064
604872000,0.1,0.16804723
605372000,0.1,0.16810787
605872000,0.1,0.16817048
606372000,0.1,0.16820155
606872000,0.1,0.16823286
607372000,0.1,0.16827957
607872000,0.08,0.16830616
608372000,0.1,0.16838022
608872000,0.1,0.16841152
609372000,0.08,0.16847414
609872000,0.1,0.16853626
610372000,0.1,0.16855192
610872000,0.1,0.16870748
611372000,0.1,0.16877009
611872000,0.08,0.16880116
612372000,0.1,0.16886352
612872000,0.1,0.16893385
613372000,0.1,0.16896491
613872000,0.08,0.1690561
614372000,0.1,0.16908717
614872000,0.08,0.1691965
615372000,0.1,0.16922757
615872000,0.08,0.16928944
616372000,0.1,0.1693205
616872000,0.1,0.16924545
617372000,0.08,0.16930608
617872000,0.1,0.16936846
618372000,0.1,0.16941343
618872000,0.1,0.16949196
619372000,0.1,0.16955432
619872000,0.1,0.16958514
620372000,0.08,0.16966318
620872000,0.1,0.16980332
621372000,0.08,0.16988134
621872000,0.1,0.16982941
622372000,0.08,0.16986072
622872000,0.1,0.16994843
623372000,0.1,0.16996211
623872000,0.1,0.16996136
624372000,0.08,0.17002372
624872000,0.1,0.17006946
625372000,0.1,0.17011617
625872000,0.1,0.17016238
626372000,0.08,0.1702091
626872000,0.1,0.17027073
627372000,0.1,0.17023097
627872000,0.08,0.170308
628372000,0.1,0.17038603
628872000,0.1,0.17044592
629372000,0.08,0.17047697
629872000,0.1,0.17053786
630372000,0.1,0.17058432
630872000,0.1,0.17059924
631372000,0.08,0.17062657
631872000,0.1,0.17068844
632372000,0.08,0.17073515
632872000,0.1,0.17079629
633372000,0.1,0.1708425
633872000,0.1,0.17091979
634372000,0.08,0.17101048
634872000,0.1,0.17104055
635372000,0.1,0.17113249
635872000,0.08,0.17119387
636372000,0.1,0.17124033
636872000,0.08,0.17128606
637372000,0.1,0.17134842
637872000,0.1,0.1714098
638372000,0.08,0.17145479
638872000,0.1,0.17145354
639372000,0.08,0.17146894
639872000,0.1,0.17148386
640372000,0.08,0.17149927
640872000,0.12,0.17156114
641372000,0.08,0.17159145
641872000,0.1,0.17163767
642372000,0.1,0.17165308
642872000,0.08,0.171668
643372000,0.1,0.17174502
643872000,0.1,0.17179124
644372000,0.1,0.17186703
644872000,0.1,0.1719289
645372000,0.08,0.17197561
645872000,0.1,0.17202134
646372000,0.1,0.17205265
646872000,0.1,0.17208296
647372000,0.08,0.17216
647872000,0.1,0.17220671
648372000,0.1,0.17223728
648872000,0.1,0.17229965
649372000,0.1,0.17234537
649872000,0.08,0.17240775
650372000,0.08,0.17243782
650872000,0.1,0.17249969
651372000,0.08,0.17254591
651872000,0.1,0.17276831
652372000,0.1,0.17282967
652872000,0.1,0.1728764
653372000,0.08,0.17288485
653872000,0.1,0.17292312
654372000,0.1,0.17293876
654872000,0.1,0.17300114
655372000,0.1,0.1730322
655872000,0.08,0.17309457
656372000,0.1,0.17313309
656872000,0.1,0.17319545
657372000,0.08,0.17327349
657872000,0.1,0.17331846
658372000,0.1,0.1733182
658872000,0.1,0.17338058
659372000,0.1,0.17344296
659872000,0.08,0.17350508
660372000,0.1,0.1735518
660872000,0.1,0.17359851
661372000,0.1,0.17361392
661872000,0.08,0.17376201
662372000,0.1,0.17382438
662872000,0.1,0.17383954
663372000,0.1,0.17390192
663872000,0.1,0.17393322
664372000,0.1,0.1740028
664872000,0.1,0.17392254
665372000,0.1,0.17395385
665872000,0.1,0.17404753
666372000,0.12,0.17406294
666872000,0.1,0.17415686
667372000,0.1,0.17420383
667872000,0.1,0.1742503
668372000,0.08,0.17428161
668872000,0.1,0.17434423
669372000,0.08,0.17437553
669872000,0.1,0.17445356
670372000,0.1,0.17448463
670872000,0.1,0.17454724
671372000,0.1,0.17463943
671872000,0.1,0.17467074
672372000,0.1,0.17484146
672872000,0.1,0.17483425
673372000,0.08,0.17489663
673872000,0.1,0.17499055
674372000,0.08,0.17503752
674872000,0.1,0.17513144
675372000,0.1,0.17516275
675872000,0.08,0.17519407
676372000,0.1,0.17528601
676872000,0.1,0.17530166
677372000,0.08,0.17534813
677872000,0.1,0.17537944
678372000,0.1,0.17541075
678872000,0.1,0.17547336
679372000,0.1,0.17550468
679872000,0.1,0.17555164
680372000,0.1,0.17561401
680872000,0.1,0.17570794
681372000,0.08,0.17577031
681872000,0.1,0.17589034
682372000,0.1,0.17605335
682872000,0.12,0.17608465
683372000,0.08,0.17610006
683872000,0.1,0.17562172
684372000,0.1,0.17566818
684872000,0.1,0.1757149
685372000,0.08,0.17559388
685872000,0.1,0.1756247
686372000,0.1,0.17571788
686872000,0.1,0.17579243
687372000,0.08,0.1758538
687872000,0.1,0.17590028
688372000,0.1,0.175947
688872000,0.1,0.17597705
689372000,0.1,0.17605509
689872000,0.08,0.17611398
690372000,0.1,0.176192
690872000,0.1,0.17622256
691372000,0.08,0.17626953
691872000,0.1,0.1763155
692372000,0.1,0.17636222
692872000,0.1,0.17653194
693372000,0.08,0.1765784
693872000,0.1,0.17664078
694372000,0.08,0.17655654
694872000,0.1,0.17660126
695372000,0.08,0.1766619
695872000,0.1,0.17673893
696372000,0.1,0.17679957
696872000,0.08,0.17684528
697372000,0.1,0.176892
697872000,0.1,0.17693846
698372000,0.1,0.17696953
698872000,0.08,0.17701575
699372000,0.1,0.17707811
699872000,0.1,0.17710844
700372000,0.1,0.17715415
700872000,0.08,0.17720087
701372000,0.1,0.17724735
701872000,0.1,0.17729332
702372000,0.08,0.17732412
702872000,0.08,0.17734872
703372000,0.1,0.17741035
703872000,0.12,0.17747098
704372000,0.08,0.17761113
704872000,0.1,0.17769662
705372000,0.1,0.17773414
705872000,0.08,0.1777965
706372000,0.12,0.17787403
706872000,0.1,0.17792025
707372000,0.08,0.17796648
707872000,0.1,0.17802809
708372000,0.08,0.17810588
708872000,0.1,0.17816824
709372000,0.08,0.17821446
709872000,0.1,0.17826118
710372000,0.08,0.17830765
710872000,0.1,0.17838344
711372000,0.08,0.17842916
711872000,0.08,0.17906852
712372000,0.1,0.17914605
712872000,0.08,0.17920843
713372000,0.1,0.17935504
713872000,0.1,0.179402
714372000,0.1,0.17943232
714872000,0.08,0.17947903
715372000,0.1,0.17956501
715872000,0.1,0.17959607
716372000,0.08,0.17965844
716872000,0.1,0.17970516
717372000,0.08,0.17976777
717872000,0.1,0.17979908
718372000,0.1,0.17985997
718872000,0.06,0.1799529
719372000,0.1,0.18001552
719872000,0.1,0.18004633
720372000,0.08,0.18010871
720872000,0.1,0.18017107
721372000,0.1,0.18020238
721872000,0.1,0.1802486
722372000,0.08,0.18031073
722872000,0.1,0.18032613
723372000,0.1,0.18023394
723872000,0.1,0.18035844
724372000,0.08,0.18040515
724872000,0.1,0.18046753
725372000,0.1,0.18052989
725872000,0.1,0.18059252
726372000,0.1,0.18065514
726872000,0.1,0.18068644
727372000,0.1,0.18076472
727872000,0.1,0.18081143
728372000,0.1,0.1808579
728872000,0.08,0.18090412
729372000,0.1,0.1809665
729872000,0.1,0.18101346
730372000,0.1,0.18106018
730872000,0.1,0.18110713
731372000,0.08,0.18116976
731872000,0.1,0.18120107
732372000,0.1,0.18126369
732872000,0.08,0.181295
733372000,0.1,0.18135762
733872000,0.1,0.18148708
734372000,0.08,0.18151839
734872000,0.1,0.181581
735372000,0.1,0.1816245
735872000,0.06,0.1816553
736372000,0.1,0.18171793
736872000,0.1,0.18174899
737372000,0.08,0.18182726
737872000,0.1,0.18185833
738372000,0.1,0.18192095
738872000,0.08,0.18196791
739372000,0.08,0.18202855
739872000,0.08,0.18210606
740372000,0.1,0.18209986
740872000,0.12,0.18214607
741372000,0.08,0.18219279
741872000,0.1,0.18230088
742372000,0.1,0.18234736
742872000,0.06,0.18234561
743372000,0.1,0.18240774
743872000,0.12,0.18256627
744372000,0.08,0.18262716
744872000,0.1,0.18268928
745372000,0.08,0.18273623
745872000,0.1,0.18280084
746372000,0.08,0.18286347
746872000,0.1,0.18290968
747372000,0.12,0.1829549
747872000,0.08,0.18301505
748372000,0.1,0.18307592
748872000,0.08,0.18312214
749372000,0.08,0.18312214
749872000,0.08,0.18318526
750372000,0.1,0.18321583
750872000,0.1,0.18326229
751372000,0.08,0.18330851
751872000,0.1,0.18335497
752372000,0.1,0.18340145
752872000,0.1,0.18344842
753372000,0.06,0.18349414
753872000,0.1,0.18354036
754372000,0.1,0.18358682
754872000,0.08,0.18364894
755372000,0.1,0.1836641
755872000,0.08,0.18371032
756372000,0.12,0.1837727
756872000,0.08,0.183804
757372000,0.1,0.18386588
757872000,0.08,0.18389694
758372000,0.1,0.18395832
758872000,0.08,0.18398938
759372000,0.1,0.1840515
759872000,0.1,0.1840828
760372000,0.1,0.18414493
760872000,0.08,0.18417624
761372000,0.1,0.18420656
761872000,0.1,0.18426917
762372000,0.08,0.18433104
762872000,0.1,0.18426892
