timestamp,nav_state,failure
1003888000,4,0
1004392000,4,0
1004896000,4,0
1005400000,4,0
1005904000,4,0
1006408000,4,0
1006912000,4,0
1007416000,4,0
1007920000,4,0
1008424000,4,0
1008928000,4,0
1009432000,4,0
1009936000,4,0
1010440000,4,0
1010944000,4,0
1011448000,4,0
1011952000,4,0
1012456000,4,0
1012960000,4,0
1013464000,4,0
1013968000,4,0
1014472000,4,0
1014976000,4,0
1015480000,4,0
1015984000,4,0
1016488000,4,0
1016992000,4,0
1017496000,4,0
1018000000,4,0
1018504000,4,0
1019008000,4,0
1019512000,4,0
1020016000,4,0
1020520000,4,0
1021024000,4,0
1021528000,4,0
1022032000,4,0
1022536000,4,0
1023040000,4,0
1023544000,4,0
1024048000,4,0
1024552000,4,0
1025056000,4,0
1025560000,4,0
1026064000,4,0
1026568000,4,0
1027072000,4,0
1027576000,4,0
1028080000,4,0
1028584000,4,0
1029088000,4,0
1029592000,4,0
1030096000,4,0
1030600000,4,0
1031104000,4,0
1031608000,4,0
1032112000,4,0
1032616000,4,0
1033120000,4,0
1033624000,4,0
1034128000,4,0
1034632000,4,0
1035136000,4,0
1035640000,4,0
1036144000,4,0
1036648000,4,0
1037152000,4,0
1037656000,4,0
1038160000,4,0
1038664000,4,0
1039168000,4,0
1039672000,4,0
1040176000,4,0
1040680000,4,0
1041184000,4,0
1041688000,4,0
1042192000,4,0
1042696000,4,0
1043200000,4,0
1043704000,4,0
1044208000,4,0
1044712000,4,0
1045216000,4,0
1045720000,4,0
1046224000,4,0
1046728000,4,0
1047232000,4,0
1047736000,4,0
1048240000,4,0
1048744000,4,0
1049248000,4,0
1049752000,4,0
1050256000,4,0
1050760000,4,0
1051264000,4,0
1051768000,4,0
1052272000,4,0
1052776000,4,0
1053280000,4,0
1053784000,4,0
1054288000,4,0
1054792000,4,0
1055296000,4,0
1055800000,4,0
1056304000,4,0
1056808000,4,0
1057312000,4,0
1057816000,4,0
1058320000,4,0
1058824000,4,0
1059328000,4,0
1059832000,4,0
1060336000,4,0
1060840000,4,0
1061344000,4,0
1061848000,4,0
1062352000,4,0
1062856000,4,0
1063360000,4,0
1063864000,4,0
1064368000,4,0
1064872000,4,0
1065376000,4,0
1065880000,4,0
1066384000,4,0
1066888000,4,0
1067392000,4,0
1067896000,4,0
1068400000,4,0
1068904000,4,0
1069408000,4,0
1069912000,4,0
1070416000,4,0
1070920000,4,0
1071424000,4,0
1071928000,4,0
1072432000,4,0
1072936000,4,0
1073440000,4,0
1073944000,4,0
1074448000,4,0
1074952000,4,0
1075456000,4,0
1075960000,4,0
1076464000,4,0
1076968000,4,0
1077472000,4,0
1077976000,4,0
1078480000,4,0
1078984000,4,0
1079488000,4,0
1079992000,4,0
1080496000,4,0
1081000000,4,0
1081504000,4,0
1082008000,4,0
1082512000,4,0
1083016000,4,0
1083520000,4,0
1084024000,4,0
1084528000,4,0
1085032000,4,0
1085536000,4,0
1086040000,4,0
1086544000,4,0
1087048000,4,0
1087552000,4,0
1088056000,4,0
1088560000,4,0
1089064000,4,0
1089568000,4,0
1090072000,4,0
1090576000,4,0
1091080000,4,0
1091584000,4,0
1092088000,4,0
1092592000,4,0
1093096000,4,0
1093600000,4,0
1094104000,4,0
1094608000,4,0
1095112000,4,0
1095616000,4,0
1096120000,4,0
1096624000,4,0
1097128000,4,0
1097632000,4,0
1098136000,4,0
1098640000,4,0
1099144000,4,0
1099648000,4,0
1100152000,4,0
1100656000,4,0
1101160000,4,0
1101664000,4,0
1102168000,4,0
1102672000,4,0
1103176000,4,0
1103680000,4,0
1104184000,4,0
1104688000,4,0
1105192000,4,0
1105696000,4,0
1106200000,4,0
1106704000,4,0
1107208000,4,0
1107712000,4,0
1108216000,4,0
1108720000,4,0
1109224000,4,0
1109728000,4,0
1110232000,4,0
1110736000,4,0
1111240000,4,0
1111744000,4,0
1112248000,4,0
1112752000,4,0
1113256000,4,0
1113760000,4,0
1114264000,4,0
1114768000,4,0
1115272000,4,0
1115776000,4,0
1116280000,4,0
1116784000,4,0
1117288000,4,0
1117792000,4,0
1118296000,4,0
1118800000,4,0
1119304000,4,0
1119808000,4,0
1120312000,4,0
1120816000,4,0
1121320000,4,0
1121824000,4,0
1122328000,4,0
1122832000,4,0
1123336000,4,0
1123840000,4,0
1124344000,4,0
1124848000,4,0
1125352000,4,0
1125856000,4,0
1126360000,4,0
1126864000,4,0
1127368000,4,0
1127872000,4,0
1128376000,4,0
1128880000,4,0
1129384000,4,0
1129888000,4,0
1130392000,4,0
1130896000,4,0
1131400000,4,0
1131904000,4,0
1132408000,4,0
1132912000,4,0
1133416000,4,0
1133920000,4,0
1134424000,4,0
1134928000,4,0
1135432000,4,0
1135936000,4,0
1136440000,4,0
1136944000,4,0
1137448000,4,0
1137952000,4,0
1138456000,4,0
1138960000,4,0
1139464000,4,0
1139968000,4,0
1140472000,4,0
1140976000,4,0
1141480000,4,0
1141984000,4,0
1142488000,4,0
1142992000,4,0
1143496000,4,0
1144000000,4,0
1144504000,4,0
1145008000,4,0
1145512000,4,0
1146016000,4,0
1146520000,4,0
1147024000,4,0
1147528000,4,0
1148032000,4,0
1148536000,4,0
1149040000,4,0
1149544000,4,0
1150048000,4,0
1150552000,4,0
1151056000,4,0
1151560000,4,0
1152064000,4,0
1152568000,4,0
1153072000,4,0
1153576000,4,0
1154080000,4,0
1154584000,4,0
1155088000,4,0
1155592000,4,0
1156096000,4,0
1156600000,4,0
1157104000,4,0
1157608000,4,0
1158112000,4,0
1158616000,4,0
1159120000,4,0
1159624000,4,0
1160128000,4,0
1160632000,4,0
1161136000,4,0
1161640000,4,0
1162144000,4,0
1162648000,4,0
1163152000,4,0
1163656000,4,0
1164160000,4,0
1164664000,4,0
1165168000,4,0
1165672000,4,0
1166176000,4,0
1166680000,4,0
1167184000,4,0
1167688000,4,0
1168192000,4,0
1168696000,4,0
1169200000,4,0
1169704000,4,0
1170208000,4,0
1170712000,4,0
1171216000,4,0
1171720000,4,0
1172224000,4,0
1172728000,4,0
1173232000,4,0
1173736000,4,0
1174240000,4,0
1174744000,4,0
1175248000,4,0
1175752000,4,0
1176256000,4,0
1176760000,4,0
1177264000,4,0
1177768000,4,0
1178272000,4,0
1178776000,4,0
1179280000,4,0
1179784000,4,0
1180292000,4,0
1180796000,4,0
1181300000,4,0
1181804000,4,0
1182308000,4,0
1182812000,4,0
1183316000,4,0
1183820000,4,0
1184324000,4,0
1184828000,4,0
1185332000,4,0
1185836000,4,0
1186340000,4,0
1186844000,4,0
1187348000,4,0
1187852000,4,0
1188356000,4,0
1188860000,4,0
1189364000,4,0
1189868000,4,0
1190372000,4,0
1190876000,4,0
1191380000,4,0
1191884000,4,0
1192388000,4,0
1192892000,4,0
1193396000,4,0
1193900000,4,0
1194404000,4,0
1194908000,4,0
1195412000,4,0
1195916000,4,0
1196420000,4,0
1196924000,4,0
1197428000,4,0
1197932000,4,0
1198436000,4,0
1198940000,4,0
1199444000,4,0
1199948000,4,0
1200452000,4,0
1200956000,4,0
1201460000,4,0
1201964000,4,0
1202468000,4,0
1202972000,4,0
1203476000,4,0
1203980000,4,0
1204484000,4,0
1204988000,4,0
1205492000,4,0
1205996000,4,0
1206500000,4,0
1207004000,4,0
1207508000,4,0
1208012000,4,0
1208516000,4,0
1209020000,4,0
1209524000,4,0
1210028000,4,0
1210532000,4,0
1211036000,4,0
1211540000,4,0
1212044000,4,0
1212548000,4,0
1213052000,4,0
1213556000,4,0
1214060000,4,0
1214564000,4,0
1215068000,4,0
1215572000,4,0
1216076000,4,0
1216580000,4,0
1217084000,4,0
1217588000,4,0
1218092000,4,0
1218596000,4,0
1219100000,4,0
1219604000,4,0
1220108000,4,0
1220612000,4,0
1221116000,4,0
1221620000,4,0
1222124000,4,0
1222628000,4,0
1223132000,4,0
1223636000,4,0
1224140000,4,0
1224644000,4,0
1225148000,4,0
1225652000,4,0
1226156000,4,0
1226660000,4,0
1227164000,4,0
1227668000,4,0
1228172000,4,0
1228676000,4,0
1229180000,4,0
1229684000,4,0
1230188000,4,0
1230692000,4,0
1231196000,4,0
1231700000,4,0
1232204000,4,0
1232708000,4,0
1233212000,4,0
1233716000,4,0
1234220000,4,0
1234724000,4,0
1235228000,4,0
1235732000,4,0
1236236000,4,0
1236740000,4,0
1237244000,4,0
1237748000,4,0
1238252000,4,0
1238756000,4,0
1239260000,4,0
1239764000,4,0
1240268000,4,0
1240772000,4,0
1241276000,4,0
1241780000,4,0
1242284000,4,0
1242788000,4,0
1243292000,4,0
1243796000,4,0
1244300000,4,0
1244804000,4,0
1245308000,4,0
1245812000,4,0
1246316000,4,0
1246820000,4,0
1247324000,4,0
1247828000,4,0
1248332000,4,0
1248836000,4,0
1249340000,4,0
1249844000,4,0
1250348000,4,0
1250852000,4,0
1251356000,4,0
1251860000,4,0
1252364000,4,0
1252868000,4,0
1253372000,4,0
1253876000,4,0
1254380000,4,0
1254884000,4,0
1255388000,4,0
1255892000,4,0
1256396000,4,0
1256900000,4,0
1257404000,4,0
1257908000,4,0
1258412000,4,0
1258916000,4,0
1259420000,4,0
1259924000,4,0
1260428000,4,0
1260932000,4,0
1261436000,4,0
1261940000,4,0
1262444000,4,0
1262948000,4,0
1263452000,4,0
1263956000,4,0
1264460000,4,0
1264964000,4,0
1265468000,4,0
1265972000,4,0
1266476000,4,0
1266980000,4,0
1267484000,4,0
1267988000,4,0
1268492000,4,0
1268996000,4,0
1269500000,4,0
1270004000,4,0
1270508000,4,0
1271012000,4,0
1271516000,4,0
1272020000,4,0
1272524000,4,0
1273028000,4,0
1273532000,4,0
1274036000,4,0
1274540000,4,0
1275044000,4,0
1275548000,4,0
1276052000,4,0
1276556000,4,0
1277060000,4,0
1277564000,4,0
1278068000,4,0
1278572000,4,0
1279076000,4,0
1279580000,4,0
1280084000,4,0
1280588000,4,0
1281092000,4,0
1281596000,4,0
1282100000,4,0
1282604000,4,0
1283108000,4,0
1283612000,4,0
1284116000,4,0
1284620000,4,0
1285124000,4,0
1285628000,4,0
1286132000,4,0
1286636000,4,0
1287140000,4,0
1287644000,4,0
1288148000,4,0
1288652000,4,0
1289156000,4,0
1289660000,4,0
1290164000,4,0
1290668000,4,0
1291172000,4,0
1291676000,4,0
1292180000,4,0
1292684000,4,0
1293188000,4,0
1293692000,4,0
1294196000,4,0
1294700000,4,0
1295204000,4,0
1295708000,4,0
1296212000,4,0
1296716000,4,0
1297220000,4,0
1297724000,4,0
1298228000,4,0
1298732000,4,0
1299236000,4,0
1299740000,4,0
1300244000,4,0
1300748000,4,0
1301252000,4,0
1301756000,4,0
1302260000,4,0
1302764000,4,0
1303268000,4,0
1303772000,4,0
1304276000,4,0
1304780000,4,0
1305284000,4,0
1305788000,4,0
1306292000,4,0
1306796000,4,0
1307300000,4,0
1307804000,4,0
1308308000,4,0
1308812000,4,0
1309316000,4,0
1309820000,4,0
1310324000,4,0
1310828000,4,0
1311332000,4,0
1311836000,4,0
1312340000,4,0
1312844000,4,0
1313348000,4,0
1313852000,4,0
1314356000,4,0
1314860000,4,0
1315364000,4,0
1315868000,4,0
1316372000,4,0
1316876000,4,0
1317380000,4,0
1317884000,4,0
1318388000,4,0
1318892000,4,0
1319396000,4,0
1319900000,4,0
1320404000,4,0
1320908000,4,0
1321412000,4,0
1321916000,4,0
1322420000,4,0
1322924000,4,0
1323428000,4,0
1323932000,4,0
1324436000,4,0
1324940000,4,0
1325444000,4,0
1325948000,4,0
1326452000,4,0
1326956000,4,0
1327460000,4,0
1327964000,4,0
1328468000,4,0
1328972000,4,0
1329476000,4,0
1329980000,4,0
1330484000,4,0
1330988000,4,0
1331492000,4,0
1331996000,4,0
1332500000,4,0
1333004000,4,0
1333508000,4,0
1334012000,4,0
1334516000,4,0
1335020000,4,0
1335524000,4,0
1336028000,4,0
1336532000,4,0
1337036000,4,0
1337540000,4,0
1338044000,4,0
1338548000,4,0
1339052000,4,0
1339556000,4,0
1340060000,4,0
1340564000,4,0
1341068000,4,0
1341572000,4,0
1342076000,4,0
1342580000,4,0
1343084000,4,0
1343588000,4,0
1344092000,4,0
1344596000,4,0
1345100000,4,0
1345604000,4,0
1346108000,4,0
1346612000,4,0
1347116000,4,0
1347620000,4,0
1348124000,4,0
1348628000,4,0
1349132000,4,0
1349636000,4,0
1350140000,4,0
1350644000,4,0
1351148000,4,0
1351652000,4,0
1352156000,4,0
1352660000,4,0
1353164000,4,0
1353668000,4,0
1354172000,4,0
1354676000,4,0
1355180000,4,0
1355684000,4,0
1356188000,4,0
1356692000,4,0
1357196000,4,0
1357700000,4,0
1358204000,4,0
1358708000,4,0
1359212000,4,0
1359716000,4,0
1360220000,4,0
1360724000,4,0
1361228000,4,0
1361732000,4,0
1362236000,4,0
1362740000,4,0
1363244000,4,0
1363748000,4,0
1364252000,4,0
1364756000,4,0
1365260000,4,0
1365764000,4,0
1366268000,4,0
1366772000,4,0
1367276000,4,0
1367780000,4,0
1368284000,4,0
1368788000,4,0
1369292000,4,0
1369796000,4,0
1370300000,4,0
1370804000,4,0
1371308000,4,0
1371812000,4,0
1372316000,4,0
1372820000,4,0
1373324000,4,0
1373828000,4,0
1374332000,4,0
1374836000,4,0
1375340000,4,0
1375844000,4,0
1376348000,4,0
1376852000,4,0
1377356000,4,0
1377860000,4,0
1378364000,4,0
1378868000,4,0
1379372000,4,0
1379876000,4,0
1380380000,4,0
1380884000,4,0
1381388000,4,0
1381892000,4,0
1382396000,4,0
1382900000,4,0
1383404000,4,0
1383908000,4,0
1384412000,4,0
1384916000,4,0
1385420000,4,0
1385924000,4,0
1386428000,4,0
1386932000,4,0
1387436000,4,0
1387940000,4,0
1388444000,4,0
1388948000,4,0
1389452000,4,0
1389956000,4,0
1390460000,4,0
1390964000,4,0
1391468000,4,0
1391972000,4,0
1392476000,4,0
1392980000,4,0
1393484000,4,0
1393988000,4,0
1394492000,4,0
1394996000,4,0
1395500000,4,0
1396004000,4,0
1396508000,4,0
1397012000,4,0
1397516000,4,0
1398020000,4,0
1398524000,4,0
1399028000,4,0
1399532000,4,0
1400036000,4,0
1400540000,4,0
1401044000,4,0
1401548000,4,0
1402052000,4,0
1402556000,4,0
1403060000,4,0
1403564000,4,0
1404068000,4,0
1404572000,4,0
1405076000,4,0
1405580000,4,0
1406084000,4,0
1406588000,4,0
1407092000,4,0
1407596000,4,0
1408100000,4,0
1408604000,4,0
1409108000,4,0
1409612000,4,0
1410116000,4,0
1410620000,4,0
1411124000,4,0
1411628000,4,0
1412132000,4,0
1412636000,4,0
1413140000,4,0
1413644000,4,0
1414148000,4,0
1414652000,4,0
1415156000,4,0
1415660000,4,0
1416164000,4,0
1416668000,4,0
1417172000,4,0
1417676000,4,0
1418180000,4,0
1418684000,4,0
1419188000,4,0
1419692000,4,0
1420196000,4,0
1420700000,4,0
1421204000,4,0
1421708000,4,0
1422212000,4,0
1422716000,4,0
1423220000,4,0
1423724000,4,0
1424228000,4,0
1424732000,4,0
1425236000,4,0
1425740000,4,0
1426244000,4,0
1426748000,4,0
1427252000,4,0
1427756000,4,0
1428260000,4,0
1428764000,4,0
1429268000,4,0
1429772000,4,0
1430276000,4,0
1430780000,4,0
1431284000,4,0
1431788000,4,0
1432292000,4,0
1432796000,4,0
1433300000,4,0
1433804000,4,0
1434308000,4,0
1434812000,4,0
1435316000,4,0
1435820000,4,0
1436324000,4,0
1436828000,4,0
1437332000,4,0
1437836000,4,0
1438340000,4,0
1438844000,4,0
1439348000,4,0
1439852000,4,0
1440356000,4,0
1440860000,4,0
1441364000,4,0
1441868000,4,0
1442372000,4,0
1442876000,4,0
1443380000,4,0
1443884000,4,0
1444388000,4,0
1444892000,4,0
1445396000,4,0
1445900000,4,0
1446404000,4,0
1446908000,4,0
1447412000,4,0
1447916000,4,0
1448420000,4,0
1448924000,4,0
1449428000,4,0
1449932000,4,0
1450436000,4,0
1450940000,4,0
1451444000,4,0
1451948000,4,0
1452452000,4,0
1452956000,4,0
1453460000,4,0
1453964000,4,0
1454468000,4,0
1454972000,4,0
1455476000,4,0
1455980000,4,0
1456484000,4,0
1456988000,4,0
1457492000,4,0
1457996000,4,0
1458500000,4,0
1459004000,4,0
1459508000,4,0
1460012000,4,0
1460516000,4,0
1461020000,4,0
1461524000,4,0
1462028000,4,0
1462532000,4,0
1463036000,4,0
1463540000,4,0
1464044000,4,0
1464548000,4,0
1465052000,4,0
1465556000,4,0
1466060000,4,0
1466564000,4,0
1467068000,4,0
1467572000,4,0
1468076000,4,0
1468580000,4,0
1469084000,4,0
1469588000,4,0
1470092000,4,0
1470596000,4,0
1471100000,4,0
1471604000,4,0
1472108000,4,0
1472612000,4,0
1473116000,4,0
1473620000,4,0
1474124000,4,0
1474628000,4,0
1475132000,4,0
1475636000,4,0
1476140000,4,0
1476644000,4,0
1477148000,4,0
1477652000,4,0
1478156000,4,0
1478660000,4,0
1479164000,4,0
1479668000,4,0
1480172000,4,0
1480676000,4,0
1481180000,4,0
1481684000,4,0
1482188000,4,0
1482692000,4,0
1483196000,4,0
1483700000,4,0
1484204000,4,0
1484708000,4,0
1485212000,4,0
1485716000,4,0
1486220000,4,0
1486724000,4,0
1487228000,4,0
1487732000,4,0
1488236000,4,0
1488740000,4,0
1489244000,4,0
1489748000,4,0
1490252000,4,0
1490756000,4,0
1491260000,4,0
1491764000,4,0
1492268000,4,0
1492772000,4,0
1493276000,4,0
1493780000,4,0
1494284000,4,0
1494788000,4,0
1495292000,4,0
1495796000,4,0
1496300000,4,0
1496804000,4,0
1497308000,4,0
1497812000,4,0
1498316000,4,0
1498820000,4,0
1499324000,4,0
1499828000,4,0
1500332000,4,0
1500836000,4,0
1501340000,4,0
1501844000,4,0
1502348000,4,0
1502852000,4,0
1503356000,4,0
1503860000,4,0
1504364000,4,0
1504868000,4,0
1505372000,4,0
1505876000,4,0
1506380000,4,0
1506884000,4,0
1507388000,4,0
1507892000,4,0
1508396000,4,0
1508900000,4,0
1509404000,4,0
1509908000,4,0
1510412000,4,0
1510916000,4,0
1511420000,4,0
1511924000,4,0
1512428000,4,0
1512932000,4,0
1513436000,4,0
1513940000,4,0
1514444000,4,0
1514948000,4,0
1515452000,4,0
1515956000,4,0
1516460000,4,0
1516964000,4,0
1517468000,4,0
1517972000,4,0
1518476000,4,0
1518980000,4,0
1519484000,4,0
1519988000,4,0
1520492000,4,0
1520996000,4,0
1521500000,4,0
1522004000,4,0
1522508000,4,0
1523012000,4,0
1523516000,4,0
1524020000,4,0
1524524000,4,0
1525028000,4,0
1525532000,4,0
1526036000,4,0
1526540000,4,0
1527044000,4,0
1527548000,4,0
1528052000,4,0
1528556000,4,0
1529060000,4,0
1529564000,4,0
1530068000,4,0
1530572000,4,0
1531076000,4,0
1531580000,4,0
1532084000,4,0
1532588000,4,0
1533092000,4,0
1533596000,4,0
1534100000,4,0
1534604000,4,0
1535108000,4,0
1535612000,4,0
1536116000,4,0
1536620000,4,0
1537124000,4,0
1537628000,4,0
1538132000,4,0
1538636000,4,0
1539140000,4,0
1539644000,4,0
1540148000,4,0
1540652000,4,0
1541156000,4,0
1541660000,4,0
1542164000,4,0
1542668000,4,0
1543172000,4,0
1543676000,4,0
1544180000,4,0
1544684000,4,0
1545188000,4,0
1545692000,4,0
1546196000,4,0
1546700000,4,0
1547204000,4,0
1547708000,4,0
1548212000,4,0
1548716000,4,0
1549220000,4,0
1549724000,4,0
1550228000,4,0
1550732000,4,0
1551236000,4,0
1551740000,4,0
1552244000,4,0
1552748000,4,0
1553252000,4,0
1553756000,4,0
1554260000,4,0
1554764000,4,0
1555268000,4,0
1555772000,4,0
1556276000,4,0
1556780000,4,0
1557284000,4,0
1557788000,4,0
1558292000,4,0
1558796000,4,0
1559300000,4,0
1559804000,4,0
1560308000,4,0
1560812000,4,0
1561316000,4,0
1561820000,4,0
1562324000,4,0
1562828000,4,0
1563332000,4,0
1563836000,4,0
1564340000,4,0
1564844000,4,0
1565348000,4,0
1565852000,4,0
1566356000,4,0
1566860000,4,0
1567364000,4,0
1567868000,4,0
1568372000,4,0
1568876000,4,0
1569380000,4,0
1569884000,4,0
1570388000,4,0
1570892000,4,0
1571396000,4,0
1571900000,4,0
1572404000,4,0
1572908000,4,0
1573412000,4,0
1573916000,4,0
1574420000,4,0
1574924000,4,0
1575428000,4,0
1575932000,4,0
1576436000,4,0
1576940000,4,0
1577444000,4,0
1577948000,4,0
1578452000,4,0
1578956000,4,0
1579460000,4,0
1579964000,4,0
1580468000,4,0
1580972000,4,0
1581476000,4,0
1581980000,4,0
1582484000,4,0
1582988000,4,0
1583492000,4,0
1583996000,4,0
1584500000,4,0
1585004000,4,0
1585508000,4,0
1586012000,4,0
1586516000,4,0
1587020000,4,0
1587524000,4,0
1588028000,4,0
1588532000,4,0
1589036000,4,0
1589540000,4,0
1590044000,4,0
1590548000,4,0
1591052000,4,0
1591556000,4,0
1592060000,4,0
1592564000,4,0
1593068000,4,0
1593572000,4,0
1594076000,4,0
1594580000,4,0
1595084000,4,0
1595588000,4,0
1596092000,4,0
1596596000,4,0
1597100000,4,0
1597604000,4,0
1598108000,4,0
1598612000,4,0
1599116000,4,0
1599620000,4,0
1600124000,4,0
1600632000,4,0
1601136000,4,0
1601640000,4,0
1602144000,4,0
1602648000,4,0
1603152000,4,0
1603656000,4,0
1604160000,4,0
1604664000,4,0
1605168000,4,0
1605672000,4,0
1606176000,4,0
1606680000,4,0
1607184000,4,0
1607688000,4,0
1608192000,4,0
1608696000,4,0
1609200000,4,0
1609704000,4,0
1610208000,4,0
1610712000,4,0
1611216000,4,0
1611720000,4,0
1612224000,4,0
1612728000,4,0
1613232000,4,0
1613736000,4,0
1614240000,4,0
1614744000,4,0
1615248000,4,0
1615752000,4,0
1616256000,4,0
1616760000,4,0
1617264000,4,0
1617768000,4,0
1618272000,4,0
1618776000,4,0
1619280000,4,0
1619784000,4,0
1620288000,4,0
1620792000,4,0
1621796000,4,0
1622300000,4,0
1622804000,4,0
1623308000,4,0
1623812000,4,0
1624316000,4,0
1624820000,4,0
1625324000,4,0
1625828000,4,0
1626332000,4,0
1626836000,4,0
1627340000,4,0
1627844000,4,0
1628348000,4,0
1628852000,4,0
1629356000,4,0
1629860000,4,0
1630364000,4,0
1630868000,4,0
1631372000,4,0
1631876000,4,0
1632380000,4,0
1632884000,4,0
1633388000,4,0
1633892000,4,0
1634396000,4,0
1634900000,4,0
1635404000,4,0
1635908000,4,0
1636412000,4,0
1636916000,4,0
1637420000,4,0
1637924000,4,0
1638428000,4,0
1638932000,4,0
1639436000,4,0
1639940000,4,0
1640444000,4,0
1640948000,4,0
1641452000,4,0
1641956000,4,0
1642460000,4,0
1642964000,4,0
1643468000,4,0
1643972000,4,0
1644476000,4,0
1644980000,4,0
1645484000,4,0
1645988000,4,0
1646492000,4,0
1646996000,4,0
1647500000,4,0
1648004000,4,0
1648508000,4,0
1649012000,4,0
1649516000,4,0
1650020000,4,0
1650524000,4,0
1651028000,4,0
1651532000,4,0
1652036000,4,0
1652540000,4,0
1653044000,4,0
1653548000,4,0
1654052000,4,0
1654556000,4,0
1655060000,4,0
1655564000,4,0
1656068000,4,0
1656572000,4,0
1657076000,4,0
1657580000,4,0
1658084000,4,0
1658588000,4,0
1659092000,4,0
1659596000,4,0
1660100000,4,0
1660604000,4,0
1661108000,4,0
1661612000,4,0
1662116000,4,0
1662620000,4,0
1663124000,4,0
1663628000,4,0
1664132000,4,0
1664636000,4,0
1665140000,4,0
1665644000,4,0
1666148000,4,0
1666652000,4,0
1667156000,4,0
1667660000,4,0
1668164000,4,0
1668668000,4,0
1669172000,4,0
1669676000,4,0
1670180000,4,0
1670684000,4,0
1671188000,4,0
1671692000,4,0
1672196000,4,0
1672700000,4,0
1673204000,4,0
1673708000,4,0
1674212000,4,0
1674716000,4,0
1675220000,4,0
1675724000,4,0
1676228000,4,0
1676732000,4,0
1677236000,4,0
1677740000,4,0
1678244000,4,0
1678748000,4,0
1679252000,4,0
1679756000,4,0
1680260000,4,0
1680764000,4,0
1681268000,4,0
1681772000,4,0
1682276000,4,0
1682780000,4,0
1683284000,4,0
1683788000,4,0
1684292000,4,0
1684796000,4,0
1685300000,4,0
1685804000,4,0
1686308000,4,0
1686812000,4,0
1687316000,4,0
1687820000,4,0
1688324000,4,0
1688828000,4,0
1689332000,4,0
1689836000,4,0
1690340000,4,0
1690844000,4,0
1691348000,4,0
1691852000,4,0
1692356000,4,0
1692860000,4,0
1693364000,4,0
1693868000,4,0
1694372000,4,0
1694876000,4,0
1695380000,4,0
1695884000,4,0
1696388000,4,0
1696892000,4,0
1697396000,4,0
1697900000,4,0
1698404000,4,0
1698908000,4,0
1699412000,4,0
1699916000,4,0
1700420000,4,0
1700924000,4,0
1701428000,4,0
1701932000,4,0
1702436000,4,0
1702940000,4,0
1703444000,4,0
1703948000,4,0
1704452000,4,0
1704956000,4,0
1705460000,4,0
1705964000,4,0
1706468000,4,0
1706972000,4,0
1707476000,4,0
1707980000,4,0
1708484000,4,0
1708988000,4,0
1709492000,4,0
1709996000,4,0
1710500000,4,0
1711004000,4,0
1711508000,4,0
1712012000,4,0
1712516000,4,0
1713020000,4,0
1713524000,4,0
1714028000,4,0
1714532000,4,0
1715036000,4,0
1715540000,4,0
1716044000,4,0
1716548000,4,0
1717052000,4,0
1717556000,4,0
1718060000,4,0
1718564000,4,0
1719068000,4,0
1719572000,4,0
1720076000,4,0
1720580000,4,0
1721084000,4,0
1721588000,4,0
1722092000,4,0
1722600000,4,0
1723104000,4,0
1723608000,4,0
1724112000,4,0
1724616000,4,0
1725120000,4,0
1725624000,4,0
1726128000,4,0
1726632000,4,0
1727136000,4,0
1727640000,4,0
1728144000,4,0
1728648000,4,0
1729152000,4,0
1729656000,4,0
1730160000,4,0
1730664000,4,0
1731168000,4,0
1731672000,4,0
1732176000,4,0
1732680000,4,0
1733184000,4,0
1733688000,4,0
1734192000,4,0
1734696000,4,0
1735200000,4,0
1735704000,4,0
1736208000,4,0
1736712000,4,0
1737216000,4,0
1737720000,4,0
1738224000,4,0
1738728000,4,0
1739232000,4,0
1739736000,4,0
1740240000,4,0
1740744000,4,0
1741248000,4,0
1741752000,4,0
1742256000,4,0
1742760000,4,0
1743264000,4,0
1743768000,4,0
1744272000,4,0
1744776000,4,0
1745280000,4,0
1745784000,4,0
1746288000,4,0
1746792000,4,0
1747296000,4,0
1747800000,4,0
1748304000,4,0
1748808000,4,0
1749312000,4,0
1749816000,4,0
1750320000,4,0
1750824000,4,0
1751328000,4,0
1751832000,4,0
1752336000,4,0
1752840000,4,0
1753344000,4,0
1753848000,4,0
1754352000,4,0
1754856000,4,0
1755360000,4,0
1755864000,4,0
1756368000,4,0
1756872000,4,0
1757376000,4,0
1757880000,4,0
1758384000,4,0
1758888000,4,0
1759392000,4,0
1759896000,4,0
1760400000,4,0
1760904000,4,0
1761408000,4,0
1761912000,4,0
1762416000,4,0
1762920000,4,0
1763424000,4,0
1763928000,4,0
1764432000,4,0
1764936000,4,0
1765440000,4,0
1765944000,4,0
1766448000,4,0
1766952000,4,0
1767456000,4,0
1767960000,4,0
1768464000,4,0
1768968000,4,0
1769472000,4,0
1769976000,4,0
1770480000,4,0
1770984000,4,0
1771488000,4,0
1771992000,4,0
1772496000,4,0
1773000000,4,0
1773504000,4,0
1774008000,4,0
1774512000,4,0
1775016000,4,0
1775520000,4,0
1776024000,4,0
1776528000,4,0
1777032000,4,0
1777536000,4,0
1778040000,4,0
1778544000,4,0
1779048000,4,0
1779552000,4,0
1780056000,4,0
1780560000,4,0
1781064000,4,0
1781568000,4,0
1782072000,4,0
1782576000,4,0
1783080000,4,0
1783584000,4,0
1784088000,4,0
1784592000,4,0
1785096000,4,0
1785600000,4,0
1786104000,4,0
1786608000,4,0
1787112000,4,0
