timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
616476000,1,1,1,1,0,0,0,1,0,0,1,1
617516000,1,1,1,1,0,0,0,1,0,0,1,1
618556000,1,1,1,1,0,0,0,1,0,0,1,1
619596000,1,1,1,1,0,0,0,1,0,0,1,1
620636000,1,1,1,1,0,0,0,1,0,0,1,1
621676000,1,1,1,1,0,0,0,1,0,0,1,1
622716000,1,1,1,1,0,0,0,1,0,0,1,1
623756000,1,1,1,1,0,0,0,1,0,0,1,1
624796000,1,1,1,1,0,0,0,1,0,0,1,1
625836000,1,1,1,1,0,0,0,1,0,0,1,1
626876000,1,1,1,1,0,0,0,1,0,0,1,1
627916000,1,1,1,1,0,0,0,1,0,0,1,1
628956000,1,1,1,1,0,0,0,1,0,0,1,1
629996000,1,1,1,1,0,0,0,1,0,0,1,1
631036000,1,1,1,1,0,0,0,1,0,0,1,1
632076000,1,1,1,1,0,0,0,1,0,0,1,1
633116000,1,1,1,1,0,0,0,1,0,0,1,1
634156000,1,1,1,1,0,0,0,1,0,0,1,1
635196000,1,1,1,1,0,0,0,1,0,0,1,1
636236000,1,1,1,1,0,0,0,1,0,0,1,1
637276000,1,1,1,1,0,0,0,1,0,0,1,1
638316000,1,1,1,1,0,0,0,1,0,0,1,1
639356000,1,1,1,1,0,0,0,1,0,0,1,1
640396000,1,1,1,1,0,0,0,1,0,0,1,1
641436000,1,1,1,1,0,0,0,1,0,0,1,1
642476000,1,1,1,1,0,0,0,1,0,0,1,1
643516000,1,1,1,1,0,0,0,1,0,0,1,1
644556000,1,1,1,1,0,0,0,1,0,0,1,1
645596000,1,1,1,1,0,0,0,1,0,0,1,1
646636000,1,1,1,1,0,0,0,1,0,0,1,1
647676000,1,1,1,1,0,0,0,1,0,0,1,1
648716000,1,1,1,1,0,0,0,1,0,0,1,1
649756000,1,1,1,1,0,0,0,1,0,0,1,1
650796000,1,1,1,1,0,0,0,1,0,0,1,1
651836000,1,1,1,1,0,0,0,1,0,0,1,1
652876000,1,1,1,1,0,0,0,1,0,0,1,1
653916000,1,1,1,1,0,0,0,1,0,0,1,1
654956000,1,1,1,1,0,0,0,1,0,0,1,1
655996000,1,1,1,1,0,0,0,1,0,0,1,1
657036000,1,1,1,1,0,0,0,1,0,0,1,1
658076000,1,1,1,1,0,0,0,1,0,0,1,1
659116000,1,1,1,1,0,0,0,1,0,0,1,1
660156000,1,1,1,1,0,0,0,1,0,0,1,1
661196000,1,1,1,1,0,0,0,1,0,0,1,1
662236000,1,1,1,1,0,0,0,1,0,0,1,1
663276000,1,1,1,1,0,0,0,1,0,0,1,1
664316000,1,1,1,1,0,0,0,1,0,0,1,1
665356000,1,1,1,1,0,0,0,1,0,0,1,1
666396000,1,1,1,1,0,0,0,1,0,0,1,1
667436000,1,1,1,1,0,0,0,1,0,0,1,1
668476000,1,1,1,1,0,0,0,1,0,0,1,1
669516000,1,1,1,1,0,0,0,1,0,0,1,1
670556000,1,1,1,1,0,0,0,1,0,0,1,1
671596000,1,1,1,1,0,0,0,1,0,0,1,1
672636000,1,1,1,1,0,0,0,1,0,0,1,1
673676000,1,1,1,1,0,0,0,1,0,0,1,1
674716000,1,1,1,1,0,0,0,1,0,0,1,1
675756000,1,1,1,1,0,0,0,1,0,0,1,1
676796000,1,1,1,1,0,0,0,1,0,0,1,1
677836000,1,1,1,1,0,0,0,1,0,0,1,1
678876000,1,1,1,1,0,0,0,1,0,0,1,1
679916000,1,1,1,1,0,0,0,1,0,0,1,1
680956000,1,1,1,1,0,0,0,1,0,0,1,1
681996000,1,1,1,1,0,0,0,1,0,0,1,1
683036000,1,1,1,1,0,0,0,1,0,0,1,1
684076000,1,1,1,1,0,0,0,1,0,0,1,1
685116000,1,1,1,1,0,0,0,1,0,0,1,1
686156000,1,1,1,1,0,0,0,1,0,0,1,1
687196000,1,1,1,1,0,0,0,1,0,0,1,1
688236000,1,1,1,1,0,0,0,1,0,0,1,1
689276000,1,1,1,1,0,0,0,1,0,0,1,1
690316000,1,1,1,1,0,0,0,1,0,0,1,1
691356000,1,1,1,1,0,0,0,1,0,0,1,1
692396000,1,1,1,1,0,0,0,1,0,0,1,1
693436000,1,1,1,1,0,0,0,1,0,0,1,1
694476000,1,1,1,1,0,0,0,1,0,0,1,1
695516000,1,1,1,1,0,0,0,1,0,0,1,1
696556000,1,1,1,1,0,0,0,1,0,0,1,1
697596000,1,1,1,1,0,0,0,1,0,0,1,1
698636000,1,1,1,1,0,0,0,1,0,0,1,1
699676000,1,1,1,1,0,0,0,1,0,0,1,1
700716000,1,1,1,1,0,0,0,1,0,0,1,1
701756000,1,1,1,1,0,0,0,1,0,0,1,1
702796000,1,1,1,1,0,0,0,1,0,0,1,1
703836000,1,1,1,1,0,0,0,1,0,0,1,1
704876000,1,1,1,1,0,0,0,1,0,0,1,1
705916000,1,1,1,1,0,0,0,1,0,0,1,1
706956000,1,1,1,1,0,0,0,1,0,0,1,1
707996000,1,1,1,1,0,0,0,1,0,0,1,1
709036000,1,1,1,1,0,0,0,1,0,0,1,1
710076000,1,1,1,1,0,0,0,1,0,0,1,1
711116000,1,1,1,1,0,0,0,1,0,0,1,1
712156000,1,1,1,1,0,0,0,1,0,0,1,1
713196000,1,1,1,1,0,0,0,1,0,0,1,1
714236000,1,1,1,1,0,0,0,1,0,0,1,1
715276000,1,1,1,1,0,0,0,1,0,0,1,1
716316000,1,1,1,1,0,0,0,1,0,0,1,1
717356000,1,1,1,1,0,0,0,1,0,0,1,1
718396000,1,1,1,1,0,0,0,1,0,0,1,1
719436000,1,1,1,1,0,0,0,1,0,0,1,1
720476000,1,1,1,1,0,0,0,1,0,0,1,1
721516000,1,1,1,1,0,0,0,1,0,0,1,1
722556000,1,1,1,1,0,0,0,1,0,0,1,1
723596000,1,1,1,1,0,0,0,1,0,0,1,1
724636000,1,1,1,1,0,0,0,1,0,0,1,1
725676000,1,1,1,1,0,0,0,1,0,0,1,1
726716000,1,1,1,1,0,0,0,1,0,0,1,1
727756000,1,1,1,1,0,0,0,1,0,0,1,1
728796000,1,1,1,1,0,0,0,1,0,0,1,1
729836000,1,1,1,1,0,0,0,1,0,0,1,1
730876000,1,1,1,1,0,0,0,1,0,0,1,1
731916000,1,1,1,1,0,0,0,1,0,0,1,1
732956000,1,1,1,1,0,0,0,1,0,0,1,1
733996000,1,1,1,1,0,0,0,1,0,0,1,1
735036000,1,1,1,1,0,0,0,1,0,0,1,1
736076000,1,1,1,1,0,0,0,1,0,0,1,1
737116000,1,1,1,1,0,0,0,1,0,0,1,1
738156000,1,1,1,1,0,0,0,1,0,0,1,1
739196000,1,1,1,1,0,0,0,1,0,0,1,1
740236000,1,1,1,1,0,0,0,1,0,0,1,1
741276000,1,1,1,1,0,0,0,1,0,0,1,1
742316000,1,1,1,1,0,0,0,1,0,0,1,1
743356000,1,1,1,1,0,0,0,1,0,0,1,1
744396000,1,1,1,1,0,0,0,1,0,0,1,1
745436000,1,1,1,1,0,0,0,1,0,0,1,1
746476000,1,1,1,1,0,0,0,1,0,0,1,1
747516000,1,1,1,1,0,0,0,1,0,0,1,1
748556000,1,1,1,1,0,0,0,1,0,0,1,1
749596000,1,1,1,1,0,0,0,1,0,0,1,1
750636000,1,1,1,1,0,0,0,1,0,0,1,1
751676000,1,1,1,1,0,0,0,1,0,0,1,1
752716000,1,1,1,1,0,0,0,1,0,0,1,1
753756000,1,1,1,1,0,0,0,1,0,0,1,1
754796000,1,1,1,1,0,0,0,1,0,0,1,1
755836000,1,1,1,1,0,0,0,1,0,0,1,1
756876000,1,1,1,1,0,0,0,1,0,0,1,1
757916000,1,1,1,1,0,0,0,1,0,0,1,1
758956000,1,1,1,1,0,0,0,1,0,0,1,1
759996000,1,1,1,1,0,0,0,1,0,0,1,1
761036000,1,1,1,1,0,0,0,1,0,0,1,1
762076000,1,1,1,1,0,0,0,1,0,0,1,1
763116000,1,1,1,1,0,0,0,1,0,0,1,1
764156000,1,1,1,1,0,0,0,1,0,0,1,1
765196000,1,1,1,1,0,0,0,1,0,0,1,1
766236000,1,1,1,1,0,0,0,1,0,0,1,1
767276000,1,1,1,1,0,0,0,1,0,0,1,1
768316000,1,1,1,1,0,0,0,1,0,0,1,1
769356000,1,1,1,1,0,0,0,1,0,0,1,1
770396000,1,1,1,1,0,0,0,1,0,0,1,1
771436000,1,1,1,1,0,0,0,1,0,0,1,1
772476000,1,1,1,1,0,0,0,1,0,0,1,1
773516000,1,1,1,1,0,0,0,1,0,0,1,1
774556000,1,1,1,1,0,0,0,1,0,0,1,1
775596000,1,1,1,1,0,0,0,1,0,0,1,1
776636000,1,1,1,1,0,0,0,1,0,0,1,1
777676000,1,1,1,1,0,0,0,1,0,0,1,1
778716000,1,1,1,1,0,0,0,1,0,0,1,1
779756000,1,1,1,1,0,0,0,1,0,0,1,1
780796000,1,1,1,1,0,0,0,1,0,0,1,1
781836000,1,1,1,1,0,0,0,1,0,0,1,1
782876000,1,1,1,1,0,0,0,1,0,0,1,1
783916000,1,1,1,1,0,0,0,1,0,0,1,1
784956000,1,1,1,1,0,0,0,1,0,0,1,1
785996000,1,1,1,1,0,0,0,1,0,0,1,1
787036000,1,1,1,1,0,0,0,1,0,0,1,1
788076000,1,1,1,1,0,0,0,1,0,0,1,1
789116000,1,1,1,1,0,0,0,1,0,0,1,1
790156000,1,1,1,1,0,0,0,1,0,0,1,1
791196000,1,1,1,1,0,0,0,1,0,0,1,1
792236000,1,1,1,1,0,0,0,1,0,0,1,1
793276000,1,1,1,1,0,0,0,1,0,0,1,1
794316000,1,1,1,1,0,0,0,1,0,0,1,1
795356000,1,1,1,1,0,0,0,1,0,0,1,1
796396000,1,1,1,1,0,0,0,1,0,0,1,1
797436000,1,1,1,1,0,0,0,1,0,0,1,1
798476000,1,1,1,1,0,0,0,1,0,0,1,1
799516000,1,1,1,1,0,0,0,1,0,0,1,1
800556000,1,1,1,1,0,0,0,1,0,0,1,1
801596000,1,1,1,1,0,0,0,1,0,0,1,1
802636000,1,1,1,1,0,0,0,1,0,0,1,1
803676000,1,1,1,1,0,0,0,1,0,0,1,1
804716000,1,1,1,1,0,0,0,1,0,0,1,1
805756000,1,1,1,1,0,0,0,1,0,0,1,1
806796000,1,1,1,1,0,0,0,1,0,0,1,1
807836000,1,1,1,1,0,0,0,1,0,0,1,1
808876000,1,1,1,1,0,0,0,1,0,0,1,1
809916000,1,1,1,1,0,0,0,1,0,0,1,1
810956000,1,1,1,1,0,0,0,1,0,0,1,1
811996000,1,1,1,1,0,0,0,1,0,0,1,1
813036000,1,1,1,1,0,0,0,1,0,0,1,1
814076000,1,1,1,1,0,0,0,1,0,0,1,1
815116000,1,1,1,1,0,0,0,1,0,0,1,1
816156000,1,1,1,1,0,0,0,1,0,0,1,1
817196000,1,1,1,1,0,0,0,1,0,0,1,1
818236000,1,1,1,1,0,0,0,1,0,0,1,1
819276000,1,1,1,1,0,0,0,1,0,0,1,1
820316000,1,1,1,1,0,0,0,1,0,0,1,1
821356000,1,1,1,1,0,0,0,1,0,0,1,1
822396000,1,1,1,1,0,0,0,1,0,0,1,1
823436000,1,1,1,1,0,0,0,1,0,0,1,1
824476000,1,1,1,1,0,0,0,1,0,0,1,1
825516000,1,1,1,1,0,0,0,1,0,0,1,1
826556000,1,1,1,1,0,0,0,1,0,0,1,1
827596000,1,1,1,1,0,0,0,1,0,0,1,1
828636000,1,1,1,1,0,0,0,1,0,0,1,1
829676000,1,1,1,1,0,0,0,1,0,0,1,1
830716000,1,1,1,1,0,0,0,1,0,0,1,1
831756000,1,1,1,1,0,0,0,1,0,0,1,1
832796000,1,1,1,1,0,0,0,1,0,0,1,1
833836000,1,1,1,1,0,0,0,1,0,0,1,1
834876000,1,1,1,1,0,0,0,1,0,0,1,1
835916000,1,1,1,1,0,0,0,1,0,0,1,1
836956000,1,1,1,1,0,0,0,1,0,0,1,1
837996000,1,1,1,1,0,0,0,1,0,0,1,1
839036000,1,1,1,1,0,0,0,1,0,0,1,1
840076000,1,1,1,1,0,0,0,1,0,0,1,1
841116000,1,1,1,1,0,0,0,1,0,0,1,1
842156000,1,1,1,1,0,0,0,1,0,0,1,1
843196000,1,1,1,1,0,0,0,1,0,0,1,1
844236000,1,1,1,1,0,0,0,1,0,0,1,1
845276000,1,1,1,1,0,0,0,1,0,0,1,1
846316000,1,1,1,1,0,0,0,1,0,0,1,1
847356000,1,1,1,1,0,0,0,1,0,0,1,1
848396000,1,1,1,1,0,0,0,1,0,0,1,1
849436000,1,1,1,1,0,0,0,1,0,0,1,1
850476000,1,1,1,1,0,0,0,1,0,0,1,1
851516000,1,1,1,1,0,0,0,1,0,0,1,1
852556000,1,1,1,1,0,0,0,1,0,0,1,1
853596000,1,1,1,1,0,0,0,1,0,0,1,1
854636000,1,1,1,1,0,0,0,1,0,0,1,1
855676000,1,1,1,1,0,0,0,1,0,0,1,1
856716000,1,1,1,1,0,0,0,1,0,0,1,1
857756000,1,1,1,1,0,0,0,1,0,0,1,1
858796000,1,1,1,1,0,0,0,1,0,0,1,1
859836000,1,1,1,1,0,0,0,1,0,0,1,1
860876000,1,1,1,1,0,0,0,1,0,0,1,1
861916000,1,1,1,1,0,0,0,1,0,0,1,1
862956000,1,1,1,1,0,0,0,1,0,0,1,1
863996000,1,1,1,1,0,0,0,1,0,0,1,1
865036000,1,1,1,1,0,0,0,1,0,0,1,1
866076000,1,1,1,1,0,0,0,1,0,0,1,1
867116000,1,1,1,1,0,0,0,1,0,0,1,1
868156000,1,1,1,1,0,0,0,1,0,0,1,1
869196000,1,1,1,1,0,0,0,1,0,0,1,1
870236000,1,1,1,1,0,0,0,1,0,0,1,1
871276000,1,1,1,1,0,0,0,1,0,0,1,1
872316000,1,1,1,1,0,0,0,1,0,0,1,1
873356000,1,1,1,1,0,0,0,1,0,0,1,1
874396000,1,1,1,1,0,0,0,1,0,0,1,1
875436000,1,1,1,1,0,0,0,1,0,0,1,1
876476000,1,1,1,1,0,0,0,1,0,0,1,1
877516000,1,1,1,1,0,0,0,1,0,0,1,1
878556000,1,1,1,1,0,0,0,1,0,0,1,1
879596000,1,1,1,1,0,0,0,1,0,0,1,1
880636000,1,1,1,1,0,0,0,1,0,0,1,1
881676000,1,1,1,1,0,0,0,1,0,0,1,1
882716000,1,1,1,1,0,0,0,1,0,0,1,1
883756000,1,1,1,1,0,0,0,1,0,0,1,1
884796000,1,1,1,1,0,0,0,1,0,0,1,1
885836000,1,1,1,1,0,0,0,1,0,0,1,1
886876000,1,1,1,1,0,0,0,1,0,0,1,1
887916000,1,1,1,1,0,0,0,1,0,0,1,1
888956000,1,1,1,1,0,0,0,1,0,0,1,1
889996000,1,1,1,1,0,0,0,1,0,0,1,1
891036000,1,1,1,1,0,0,0,1,0,0,1,1
892076000,1,1,1,1,0,0,0,1,0,0,1,1
893116000,1,1,1,1,0,0,0,1,0,0,1,1
894156000,1,1,1,1,0,0,0,1,0,0,1,1
895196000,1,1,1,1,0,0,0,1,0,0,1,1
896236000,1,1,1,1,0,0,0,1,0,0,1,1
897276000,1,1,1,1,0,0,0,1,0,0,1,1
898316000,1,1,1,1,0,0,0,1,0,0,1,1
899356000,1,1,1,1,0,0,0,1,0,0,1,1
900396000,1,1,1,1,0,0,0,1,0,0,1,1
901436000,1,1,1,1,0,0,0,1,0,0,1,1
902476000,1,1,1,1,0,0,0,1,0,0,1,1
903516000,1,1,1,1,0,0,0,1,0,0,1,1
904556000,1,1,1,1,0,0,0,1,0,0,1,1
905596000,1,1,1,1,0,0,0,1,0,0,1,1
906636000,1,1,1,1,0,0,0,1,0,0,1,1
907676000,1,1,1,1,0,0,0,1,0,0,1,1
908716000,1,1,1,1,0,0,0,1,0,0,1,1
909756000,1,1,1,1,0,0,0,1,0,0,1,1
910796000,1,1,1,1,0,0,0,1,0,0,1,1
911836000,1,1,1,1,0,0,0,1,0,0,1,1
912876000,1,1,1,1,0,0,0,1,0,0,1,1
913916000,1,1,1,1,0,0,0,1,0,0,1,1
914956000,1,1,1,1,0,0,0,1,0,0,1,1
915996000,1,1,1,1,0,0,0,1,0,0,1,1
917036000,1,1,1,1,0,0,0,1,0,0,1,1
918076000,1,1,1,1,0,0,0,1,0,0,1,1
919116000,1,1,1,1,0,0,0,1,0,0,1,1
920156000,1,1,1,1,0,0,0,1,0,0,1,1
921196000,1,1,1,1,0,0,0,1,0,0,1,1
922236000,1,1,1,1,0,0,0,1,0,0,1,1
923276000,1,1,1,1,0,0,0,1,0,0,1,1
924316000,1,1,1,1,0,0,0,1,0,0,1,1
925356000,1,1,1,1,0,0,0,1,0,0,1,1
926396000,1,1,1,1,0,0,0,1,0,0,1,1
927436000,1,1,1,1,0,0,0,1,0,0,1,1
928476000,1,1,1,1,0,0,0,1,0,0,1,1
929516000,1,1,1,1,0,0,0,1,0,0,1,1
930556000,1,1,1,1,0,0,0,1,0,0,1,1
931596000,1,1,1,1,0,0,0,1,0,0,1,1
932636000,1,1,1,1,0,0,0,1,0,0,1,1
933676000,1,1,1,1,0,0,0,1,0,0,1,1
934716000,1,1,1,1,0,0,0,1,0,0,1,1
935756000,1,1,1,1,0,0,0,1,0,0,1,1
936796000,1,1,1,1,0,0,0,1,0,0,1,1
937836000,1,1,1,1,0,0,0,1,0,0,1,1
938876000,1,1,1,1,0,0,0,1,0,0,1,1
939916000,1,1,1,1,0,0,0,1,0,0,1,1
940956000,1,1,1,1,0,0,0,1,0,0,1,1
941996000,1,1,1,1,0,0,0,1,0,0,1,1
943036000,1,1,1,1,0,0,0,1,0,0,1,1
944076000,1,1,1,1,0,0,0,1,0,0,1,1
945116000,1,1,1,1,0,0,0,1,0,0,1,1
946156000,1,1,1,1,0,0,0,1,0,0,1,1
947196000,1,1,1,1,0,0,0,1,0,0,1,1
948236000,1,1,1,1,0,0,0,1,0,0,1,1
949276000,1,1,1,1,0,0,0,1,0,0,1,1
950316000,1,1,1,1,0,0,0,1,0,0,1,1
951356000,1,1,1,1,0,0,0,1,0,0,1,1
952396000,1,1,1,1,0,0,0,1,0,0,1,1
953436000,1,1,1,1,0,0,0,1,0,0,1,1
954476000,1,1,1,1,0,0,0,1,0,0,1,1
955516000,1,1,1,1,0,0,0,1,0,0,1,1
956556000,1,1,1,1,0,0,0,1,0,0,1,1
957596000,1,1,1,1,0,0,0,1,0,0,1,1
958636000,1,1,1,1,0,0,0,1,0,0,1,1
959676000,1,1,1,1,0,0,0,1,0,0,1,1
960716000,1,1,1,1,0,0,0,1,0,0,1,1
961756000,1,1,1,1,0,0,0,1,0,0,1,1
962796000,1,1,1,1,0,0,0,1,0,0,1,1
963836000,1,1,1,1,0,0,0,1,0,0,1,1
964876000,1,1,1,1,0,0,0,1,0,0,1,1
965916000,1,1,1,1,0,0,0,1,0,0,1,1
966956000,1,1,1,1,0,0,0,1,0,0,1,1
967996000,1,1,1,1,0,0,0,1,0,0,1,1
969036000,1,1,1,1,0,0,0,1,0,0,1,1
