timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
649720000,0,0,0,0,0,0
650224000,0,0,0,0,0,0
650728000,0,0,0,0,0,0
651232000,0,0,0,0,0,0
651736000,0,0,0,0,0,0
652240000,0,0,0,0,0,0
652744000,0,0,0,0,0,0
653248000,0,0,0,0,0,0
653752000,0,0,0,0,0,0
654256000,0,0,0,0,0,0
654760000,0,0,0,0,0,0
655264000,0,0,0,0,0,0
655768000,0,0,0,0,0,0
656272000,0,0,0,0,0,0
656776000,0,0,0,0,0,0
657280000,0,0,0,0,0,0
657784000,0,0,0,0,0,0
658288000,0,0,0,0,0,0
658792000,0,0,0,0,0,0
659296000,0,0,0,0,0,0
659800000,0,0,0,0,0,0
660304000,0,0,0,0,0,0
660808000,0,0,0,0,0,0
661312000,0,0,0,0,0,0
661816000,0,0,0,0,0,0
662320000,0,0,0,0,0,0
662824000,0,0,0,0,0,0
663328000,0,0,0,0,0,0
663832000,0,0,0,0,0,0
664336000,0,0,0,0,0,0
664840000,0,0,0,0,0,0
665344000,0,0,0,0,0,0
665848000,0,0,0,0,0,0
666352000,0,0,0,0,0,0
666856000,0,0,0,0,0,0
667360000,0,0,0,0,0,0
667864000,0,0,0,0,0,0
668368000,0,0,0,0,0,0
668872000,0,0,0,0,0,0
669376000,0,0,0,0,0,0
669880000,0,0,0,0,0,0
670384000,0,0,0,0,0,0
670888000,0,0,0,0,0,0
671392000,0,0,0,0,0,0
671896000,0,0,0,0,0,0
672400000,0,0,0,0,0,0
672904000,0,0,0,0,0,0
673408000,0,0,0,0,0,0
673912000,0,0,0,0,0,0
674416000,0,0,0,0,0,0
674920000,0,0,0,0,0,0
675424000,0,0,0,0,0,0
675928000,0,0,0,0,0,0
676432000,0,0,0,0,0,0
676936000,0,0,0,0,0,0
677440000,0,0,0,0,0,0
677944000,0,0,0,0,0,0
678448000,0,0,0,0,0,0
678952000,0,0,0,0,0,0
679456000,0,0,0,0,0,0
679960000,0,0,0,0,0,0
680464000,0,0,0,0,0,0
680968000,0,0,0,0,0,0
681472000,0,0,0,0,0,0
681976000,0,0,0,0,0,0
682480000,0,0,0,0,0,0
682984000,0,0,0,0,0,0
683488000,0,0,0,0,0,0
683992000,0,0,0,0,0,0
684496000,0,0,0,0,0,0
685000000,0,0,0,0,0,0
685504000,0,0,0,0,0,0
686008000,0,0,0,0,0,0
686512000,0,0,0,0,0,0
687016000,0,0,0,0,0,0
687520000,0,0,0,0,0,0
688024000,0,0,0,0,0,0
688528000,0,0,0,0,0,0
689032000,0,0,0,0,0,0
689536000,0,0,0,0,0,0
690040000,0,0,0,0,0,0
690544000,0,0,0,0,0,0
691048000,0,0,0,0,0,0
691552000,0,0,0,0,0,0
692056000,0,0,0,0,0,0
692560000,0,0,0,0,0,0
693064000,0,0,0,0,0,0
693568000,0,0,0,0,0,0
694072000,0,0,0,0,0,0
694576000,0,0,0,0,0,0
695080000,0,0,0,0,0,0
695584000,0,0,0,0,0,0
696088000,0,0,0,0,0,0
696592000,0,0,0,0,0,0
697096000,0,0,0,0,0,0
697600000,0,0,0,0,0,0
698104000,0,0,0,0,0,0
698608000,0,0,0,0,0,0
699112000,0,0,0,0,0,0
699616000,0,0,0,0,0,0
700120000,0,0,0,0,0,0
700624000,0,0,0,0,0,0
701128000,0,0,0,0,0,0
701632000,0,0,0,0,0,0
702136000,0,0,0,0,0,0
702640000,0,0,0,0,0,0
703144000,0,0,0,0,0,0
703648000,0,0,0,0,0,0
704152000,0,0,0,0,0,0
704656000,0,0,0,0,0,0
705160000,0,0,0,0,0,0
705664000,0,0,0,0,0,0
706168000,0,0,0,0,0,0
706672000,0,0,0,0,0,0
707176000,0,0,0,0,0,0
707680000,0,0,0,0,0,0
708184000,0,0,0,0,0,0
708688000,0,0,0,0,0,0
709192000,0,0,0,0,0,0
709696000,0,0,0,0,0,0
710200000,0,0,0,0,0,0
710704000,0,0,0,0,0,0
711208000,0,0,0,0,0,0
711712000,0,0,0,0,0,0
712216000,0,0,0,0,0,0
712720000,0,0,0,0,0,0
713224000,0,0,0,0,0,0
713728000,0,0,0,0,0,0
714232000,0,0,0,0,0,0
714736000,0,0,0,0,0,0
715240000,0,0,0,0,0,0
715744000,0,0,0,0,0,0
716248000,0,0,0,0,0,0
716752000,0,0,0,0,0,0
717256000,0,0,0,0,0,0
717760000,0,0,0,0,0,0
718264000,0,0,0,0,0,0
718768000,0,0,0,0,0,0
719272000,0,0,0,0,0,0
719776000,0,0,0,0,0,0
720280000,0,0,0,0,0,0
720784000,0,0,0,0,0,0
721288000,0,0,0,0,0,0
721792000,0,0,0,0,0,0
722296000,0,0,0,0,0,0
722800000,0,0,0,0,0,0
723304000,0,0,0,0,0,0
723808000,0,0,0,0,0,0
724312000,0,0,0,0,0,0
